337-11_S22_L002_R1_001	58.0	58.5	59.0	59.0	96.0	133.0	264.0	395.0	395.0	548.5	702.0	1044.5	1387.0	1387.0	2071.5	2756.0	3760.0	4764.0	4764.0	6524.5	8285.0	11079.0	13873.0	13873.0	17439.5	21006.0	25715.5	30425.0	30425.0	36307.5	42190.0	48785.5	55381.0	55381.0	62835.0	70289.0	78088.5	85888.0	85888.0	95039.5	104191.0	112746.0	121301.0	121301.0	126965.0	132629.0	137618.5	142608.0	142608.0	150943.5	159279.0	163370.5	167462.0	167462.0	167266.0	167070.0	163330.5	159591.0	159591.0	150709.5	141828.0	156158.0	170488.0	170488.0	178920.0	187352.0	191785.5	196219.0	196219.0	217299.0	238379.0	228346.0	218313.0	218313.0	218964.5	219616.0	185880.5	152145.0	152145.0	126779.5	101414.0	75864.5	50315.0	50315.0	43298.5	36282.0	29697.0	23112.0	23112.0	17795.5	12479.0	8511.5	4544.0	4544.0	2360.5	177.0	134.0	91.0	91.0	145.0	199.0
337-11_S22_L002_R2_001	132.0	128.0	124.0	124.0	208.5	293.0	470.5	648.0	648.0	885.5	1123.0	1669.5	2216.0	2216.0	3159.5	4103.0	5466.0	6829.0	6829.0	9128.0	11427.0	14720.5	18014.0	18014.0	22410.0	26806.0	32318.0	37830.0	37830.0	43703.5	49577.0	57134.0	64691.0	64691.0	72726.5	80762.0	88240.0	95718.0	95718.0	104221.5	112725.0	118416.5	124108.0	124108.0	131861.5	139615.0	143858.0	148101.0	148101.0	145821.5	143542.0	147313.0	151084.0	151084.0	147576.5	144069.0	149698.0	155327.0	155327.0	157727.0	160127.0	166213.5	172300.0	172300.0	180576.0	188852.0	189247.5	189643.0	189643.0	208057.0	226471.0	219287.0	212103.0	212103.0	193260.5	174418.0	160756.5	147095.0	147095.0	121011.0	94927.0	78419.0	61911.0	61911.0	52936.5	43962.0	36569.5	29177.0	29177.0	21215.5	13254.0	7460.5	1667.0	1667.0	1437.5	1208.0	1286.0	1364.0	1364.0	4348.0	7332.0
337-11_S22_L003_R1_001	59.0	64.5	70.0	70.0	113.5	157.0	269.5	382.0	382.0	612.5	843.0	1172.0	1501.0	1501.0	2104.5	2708.0	3820.5	4933.0	4933.0	6837.0	8741.0	11449.0	14157.0	14157.0	18011.0	21865.0	26897.0	31929.0	31929.0	38124.5	44320.0	51022.5	57725.0	57725.0	65033.5	72342.0	80970.5	89599.0	89599.0	98965.5	108332.0	117717.0	127102.0	127102.0	132129.5	137157.0	142701.5	148246.0	148246.0	157070.0	165894.0	170406.0	174918.0	174918.0	174455.0	173992.0	170216.0	166440.0	166440.0	157430.5	148421.0	163190.5	177960.0	177960.0	186740.0	195520.0	200364.0	205208.0	205208.0	227098.5	248989.0	239170.5	229352.0	229352.0	229177.0	229002.0	193812.0	158622.0	158622.0	132384.5	106147.0	79286.0	52425.0	52425.0	45305.5	38186.0	31144.5	24103.0	24103.0	18555.0	13007.0	8873.5	4740.0	4740.0	2483.0	226.0	178.5	131.0	131.0	146.0	161.0
337-11_S22_L003_R2_001	143.0	147.5	152.0	152.0	221.5	291.0	471.0	651.0	651.0	944.0	1237.0	1798.5	2360.0	2360.0	3273.5	4187.0	5762.5	7338.0	7338.0	9662.0	11986.0	15254.0	18522.0	18522.0	23099.0	27676.0	33768.5	39861.0	39861.0	46044.5	52228.0	60022.0	67816.0	67816.0	75822.5	83829.0	91984.5	100140.0	100140.0	109255.0	118370.0	123702.0	129034.0	129034.0	136961.0	144888.0	149174.0	153460.0	153460.0	151314.5	149169.0	153226.5	157284.0	157284.0	154036.0	150788.0	156019.5	161251.0	161251.0	163730.0	166209.0	173573.0	180937.0	180937.0	188928.0	196919.0	198009.5	199100.0	199100.0	218195.0	237290.0	230217.0	223144.0	223144.0	202800.5	182457.0	167739.5	153022.0	153022.0	126590.0	100158.0	82529.0	64900.0	64900.0	55558.0	46216.0	38462.5	30709.0	30709.0	22050.5	13392.0	7482.0	1572.0	1572.0	1299.0	1026.0	1032.5	1039.0	1039.0	2950.0	4861.0
337-11_S22_L004_R1_001	71.0	65.5	60.0	60.0	108.0	156.0	260.0	364.0	364.0	570.0	776.0	1098.0	1420.0	1420.0	2068.5	2717.0	3742.5	4768.0	4768.0	6562.0	8356.0	11145.0	13934.0	13934.0	17719.0	21504.0	26310.0	31116.0	31116.0	37055.5	42995.0	49665.5	56336.0	56336.0	63459.5	70583.0	78857.0	87131.0	87131.0	96754.0	106377.0	115650.5	124924.0	124924.0	129842.0	134760.0	139924.0	145088.0	145088.0	153304.5	161521.0	165657.5	169794.0	169794.0	169824.0	169854.0	165680.0	161506.0	161506.0	152589.5	143673.0	158701.5	173730.0	173730.0	182043.0	190356.0	195150.0	199944.0	199944.0	220726.0	241508.0	231185.5	220863.0	220863.0	221574.5	222286.0	187900.5	153515.0	153515.0	128014.5	102514.0	76523.5	50533.0	50533.0	43691.0	36849.0	30233.0	23617.0	23617.0	18163.5	12710.0	8651.0	4592.0	4592.0	2389.0	186.0	146.0	106.0	106.0	162.5	219.0
337-11_S22_L004_R2_001	116.0	122.5	129.0	129.0	203.5	278.0	461.0	644.0	644.0	914.0	1184.0	1755.5	2327.0	2327.0	3193.5	4060.0	5597.5	7135.0	7135.0	9539.5	11944.0	14985.0	18026.0	18026.0	22557.0	27088.0	32984.0	38880.0	38880.0	44743.5	50607.0	58295.0	65983.0	65983.0	74117.0	82251.0	89833.5	97416.0	97416.0	106222.5	115029.0	119913.0	124797.0	124797.0	133131.5	141466.0	145583.0	149700.0	149700.0	147661.0	145622.0	149388.0	153154.0	153154.0	149752.5	146351.0	151739.0	157127.0	157127.0	159675.5	162224.0	168762.5	175301.0	175301.0	183652.0	192003.0	192249.5	192496.0	192496.0	210766.5	229037.0	222360.5	215684.0	215684.0	196517.0	177350.0	162737.0	148124.0	148124.0	122549.5	96975.0	79916.5	62858.0	62858.0	53981.0	45104.0	37589.0	30074.0	30074.0	21644.0	13214.0	7531.5	1849.0	1849.0	1580.0	1311.0	1342.0	1373.0	1373.0	4197.0	7021.0
337-12_S3_L001_R1_001	174.0	184.0	194.0	194.0	324.5	455.0	836.0	1217.0	1217.0	1937.0	2657.0	4009.0	5361.0	5361.0	7884.0	10407.0	14739.5	19072.0	19072.0	26445.5	33819.0	44880.0	55941.0	55941.0	70992.0	86043.0	104499.5	122956.0	122956.0	144406.5	165857.0	188874.0	211891.0	211891.0	235071.0	258251.0	281549.0	304847.0	304847.0	324997.5	345148.0	362112.5	379077.0	379077.0	387889.5	396702.0	398042.5	399383.0	399383.0	396853.0	394323.0	383889.5	373456.0	373456.0	353750.5	334045.0	306941.0	279837.0	279837.0	246464.5	213092.0	202583.0	192074.0	192074.0	181062.0	170050.0	165247.0	160444.0	160444.0	170772.0	181100.0	166392.5	151685.0	151685.0	149168.5	146652.0	123723.0	100794.0	100794.0	82474.0	64154.0	49160.0	34166.0	34166.0	29869.5	25573.0	21484.0	17395.0	17395.0	14646.0	11897.0	8378.5	4860.0	4860.0	2555.5	251.0	278.5	306.0	306.0	261.0	216.0
337-12_S3_L001_R2_001	301.0	356.0	411.0	411.0	674.5	938.0	1488.5	2039.0	2039.0	3156.0	4273.0	6317.0	8361.0	8361.0	12152.0	15943.0	22122.5	28302.0	28302.0	37855.0	47408.0	60570.5	73733.0	73733.0	91347.0	108961.0	129840.5	150720.0	150720.0	172247.5	193775.0	216419.5	239064.0	239064.0	261256.5	283449.0	302226.5	321004.0	321004.0	336946.5	352889.0	361355.0	369821.0	369821.0	378572.0	387323.0	384023.0	380723.0	380723.0	370366.0	360009.0	345627.0	331245.0	331245.0	308711.5	286178.0	267991.5	249805.0	249805.0	229108.0	208411.0	196655.5	184900.0	184900.0	176401.0	167902.0	162148.0	156394.0	156394.0	164803.5	173213.0	162405.0	151597.0	151597.0	136412.0	121227.0	110956.0	100685.0	100685.0	83469.0	66253.0	55831.0	45409.0	45409.0	40499.5	35590.0	30691.5	25793.0	25793.0	19114.5	12436.0	6854.5	1273.0	1273.0	1106.0	939.0	991.5	1044.0	1044.0	3562.5	6081.0
337-12_S3_L002_R1_001	140.0	166.0	192.0	192.0	322.0	452.0	797.0	1142.0	1142.0	1812.0	2482.0	3843.5	5205.0	5205.0	7619.5	10034.0	14382.5	18731.0	18731.0	25836.0	32941.0	43574.0	54207.0	54207.0	68742.0	83277.0	101159.5	119042.0	119042.0	139709.0	160376.0	182455.5	204535.0	204535.0	227078.0	249621.0	271986.0	294351.0	294351.0	314633.5	334916.0	351622.0	368328.0	368328.0	375707.0	383086.0	385557.5	388029.0	388029.0	385491.5	382954.0	372423.0	361892.0	361892.0	343227.5	324563.0	298455.5	272348.0	272348.0	239069.5	205791.0	196271.0	186751.0	186751.0	175214.0	163677.0	159229.0	154781.0	154781.0	164621.5	174462.0	160453.0	146444.0	146444.0	143971.5	141499.0	119309.0	97119.0	97119.0	79374.5	61630.0	47289.5	32949.0	32949.0	28884.5	24820.0	20648.0	16476.0	16476.0	13821.5	11167.0	7928.5	4690.0	4690.0	2436.5	183.0	168.5	154.0	154.0	242.0	330.0
337-12_S3_L002_R2_001	308.0	363.0	418.0	418.0	660.5	903.0	1455.0	2007.0	2007.0	3033.5	4060.0	6151.0	8242.0	8242.0	11781.5	15321.0	21434.5	27548.0	27548.0	36678.5	45809.0	58702.5	71596.0	71596.0	88597.0	105598.0	126090.5	146583.0	146583.0	166798.5	187014.0	209552.0	232090.0	232090.0	253503.0	274916.0	292529.5	310143.0	310143.0	325096.0	340049.0	348935.5	357822.0	357822.0	365587.5	373353.0	371545.0	369737.0	369737.0	359006.5	348276.0	333845.0	319414.0	319414.0	297373.5	275333.0	258650.0	241967.0	241967.0	222454.0	202941.0	190701.5	178462.0	178462.0	170176.5	161891.0	156242.0	150593.0	150593.0	159281.5	167970.0	157069.0	146168.0	146168.0	132162.5	118157.0	107656.0	97155.0	97155.0	80529.0	63903.0	54064.0	44225.0	44225.0	39170.5	34116.0	29584.5	25053.0	25053.0	18578.0	12103.0	6795.0	1487.0	1487.0	1392.0	1297.0	1449.0	1601.0	1601.0	5869.5	10138.0
337-12_S3_L003_R1_001	156.0	196.0	236.0	236.0	350.5	465.0	825.0	1185.0	1185.0	1899.0	2613.0	3945.0	5277.0	5277.0	7854.5	10432.0	14800.5	19169.0	19169.0	26636.0	34103.0	44968.0	55833.0	55833.0	70985.5	86138.0	104843.5	123549.0	123549.0	144880.5	166212.0	189076.0	211940.0	211940.0	235461.5	258983.0	282323.5	305664.0	305664.0	326226.0	346788.0	364319.0	381850.0	381850.0	389631.0	397412.0	399062.5	400713.0	400713.0	398553.0	396393.0	386187.0	375981.0	375981.0	355320.0	334659.0	307893.5	281128.0	281128.0	247676.0	214224.0	203944.5	193665.0	193665.0	182208.0	170751.0	166119.0	161487.0	161487.0	171930.0	182373.0	167274.0	152175.0	152175.0	149795.0	147415.0	124227.0	101039.0	101039.0	82880.5	64722.0	49357.5	33993.0	33993.0	29767.0	25541.0	21480.0	17419.0	17419.0	14604.0	11789.0	8273.0	4757.0	4757.0	2481.5	206.0	215.5	225.0	225.0	223.0	221.0
337-12_S3_L003_R2_001	288.0	353.0	418.0	418.0	694.5	971.0	1507.5	2044.0	2044.0	3115.5	4187.0	6380.0	8573.0	8573.0	12250.0	15927.0	22200.5	28474.0	28474.0	37762.5	47051.0	60594.5	74138.0	74138.0	91324.5	108511.0	129527.0	150543.0	150543.0	172333.5	194124.0	217568.5	241013.0	241013.0	262935.5	284858.0	303284.0	321710.0	321710.0	337815.5	353921.0	362816.5	371712.0	371712.0	379792.5	387873.0	385786.5	383700.0	383700.0	372319.5	360939.0	346564.5	332190.0	332190.0	309603.0	287016.0	269272.0	251528.0	251528.0	230915.5	210303.0	198217.5	186132.0	186132.0	177712.0	169292.0	163119.5	156947.0	156947.0	165855.5	174764.0	163461.5	152159.0	152159.0	137089.0	122019.0	111452.0	100885.0	100885.0	83829.5	66774.0	56238.0	45702.0	45702.0	40609.5	35517.0	30623.5	25730.0	25730.0	18940.0	12150.0	6688.5	1227.0	1227.0	1099.5	972.0	982.5	993.0	993.0	3299.5	5606.0
337-12_S3_L004_R1_001	171.0	211.0	251.0	251.0	353.0	455.0	819.0	1183.0	1183.0	1871.0	2559.0	3878.0	5197.0	5197.0	7694.0	10191.0	14585.5	18980.0	18980.0	26067.5	33155.0	44141.5	55128.0	55128.0	69559.5	83991.0	102042.5	120094.0	120094.0	141338.0	162582.0	185365.0	208148.0	208148.0	230613.0	253078.0	275084.0	297090.0	297090.0	317933.5	338777.0	356554.0	374331.0	374331.0	381415.0	388499.0	390322.0	392145.0	392145.0	390047.0	387949.0	376541.0	365133.0	365133.0	346426.0	327719.0	301898.0	276077.0	276077.0	242489.0	208901.0	198796.5	188692.0	188692.0	177332.0	165972.0	161377.5	156783.0	156783.0	166748.5	176714.0	162352.0	147990.0	147990.0	145716.0	143442.0	120667.0	97892.0	97892.0	80170.5	62449.0	47950.0	33451.0	33451.0	29178.5	24906.0	20790.5	16675.0	16675.0	14083.5	11492.0	8004.0	4516.0	4516.0	2348.0	180.0	170.0	160.0	160.0	301.5	443.0
337-12_S3_L004_R2_001	318.0	364.5	411.0	411.0	632.0	853.0	1413.5	1974.0	1974.0	3098.0	4222.0	6269.5	8317.0	8317.0	11939.5	15562.0	21743.5	27925.0	27925.0	37132.0	46339.0	59474.5	72610.0	72610.0	89468.5	106327.0	126488.5	146650.0	146650.0	167763.5	188877.0	212123.0	235369.0	235369.0	256767.5	278166.0	296054.5	313943.0	313943.0	329183.0	344423.0	353792.0	363161.0	363161.0	371354.5	379548.0	376984.5	374421.0	374421.0	363594.0	352767.0	338244.5	323722.0	323722.0	301512.0	279302.0	262086.5	244871.0	244871.0	224615.5	204360.0	192659.0	180958.0	180958.0	172780.5	164603.0	158562.5	152522.0	152522.0	160667.0	168812.0	158611.5	148411.0	148411.0	133671.0	118931.0	108754.5	98578.0	98578.0	81583.0	64588.0	54663.5	44739.0	44739.0	39679.5	34620.0	30058.5	25497.0	25497.0	18979.0	12461.0	7027.0	1593.0	1593.0	1479.0	1365.0	1470.5	1576.0	1576.0	5712.5	9849.0
337-13_S17_L001_R1_001	135.0	132.0	129.0	129.0	191.0	253.0	467.5	682.0	682.0	1064.5	1447.0	2082.0	2717.0	2717.0	3722.0	4727.0	6643.5	8560.0	8560.0	11726.0	14892.0	19661.0	24430.0	24430.0	31576.0	38722.0	47715.5	56709.0	56709.0	67564.5	78420.0	92531.5	106643.0	106643.0	121379.5	136116.0	151741.5	167367.0	167367.0	183423.5	199480.0	214727.5	229975.0	229975.0	240842.0	251709.0	262209.5	272710.0	272710.0	283843.5	294977.0	294565.0	294153.0	294153.0	288611.0	283069.0	272452.5	261836.0	261836.0	237105.5	212375.0	212939.0	213503.0	213503.0	210036.5	206570.0	204506.5	202443.0	202443.0	216219.0	229995.0	211459.0	192923.0	192923.0	189643.5	186364.0	155670.0	124976.0	124976.0	100966.5	76957.0	57027.5	37098.0	37098.0	32607.5	28117.0	23003.0	17889.0	17889.0	14232.5	10576.0	7110.0	3644.0	3644.0	1926.5	209.0	226.5	244.0	244.0	216.5	189.0
337-13_S17_L001_R2_001	204.0	232.5	261.0	261.0	401.0	541.0	844.5	1148.0	1148.0	1692.5	2237.0	3077.0	3917.0	3917.0	5535.0	7153.0	9662.5	12172.0	12172.0	16423.5	20675.0	26388.5	32102.0	32102.0	40078.5	48055.0	58859.5	69664.0	69664.0	81732.5	93801.0	108842.0	123883.0	123883.0	140454.5	157026.0	170090.0	183154.0	183154.0	194595.0	206036.0	215638.0	225240.0	225240.0	237967.5	250695.0	257533.0	264371.0	264371.0	265435.0	266499.0	265124.5	263750.0	263750.0	255557.5	247365.0	241806.0	236247.0	236247.0	225846.0	215445.0	210216.0	204987.0	204987.0	208304.5	211622.0	206695.0	201768.0	201768.0	213540.0	225312.0	209000.5	192689.0	192689.0	179237.0	165785.0	146763.0	127741.0	127741.0	102276.0	76811.0	63108.5	49406.0	49406.0	44452.0	39498.0	33030.5	26563.0	26563.0	19233.5	11904.0	6605.0	1306.0	1306.0	1088.0	870.0	910.0	950.0	950.0	3013.5	5077.0
