name,KO_0h_rep1_dupr_F,KO_0h_rep2_dupr_F,KO_0h_rep3_dupr_F,KO_24h_rep1_dupr_F,KO_24h_rep2_dupr_F,KO_24h_rep3_dupr_F,KO_48h_rep1_dupr_F,KO_48h_rep2_dupr_F,KO_48h_rep3_dupr_F,KO_6h_rep1_dupr_F,KO_6h_rep2_dupr_F,WT_0h_rep1_dupr_F,WT_0h_rep2_dupr_F,WT_0h_rep3_dupr_F,WT_24h_rep1_dupr_F,WT_24h_rep2_dupr_F,WT_24h_rep3_dupr_F,WT_48h_rep1_dupr_F,WT_48h_rep2_dupr_F,WT_48h_rep3_dupr_F,WT_6h_rep1_dupr_F,WT_6h_rep2_dupr_F,WT_6h_rep3_dupr_F
ENSMUSE00001402046,2,2,0,1,1,0,1,0,1,2,0,10,4,1,0,0,0,1,0,0,2,1,1
ENSMUSE00001402075,14,15,6,2,1,0,11,11,4,9,4,13,6,4,0,0,0,2,1,1,10,0,2
ENSMUSE00001402079,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0
ENSMUSE00001402149,1,0,0,1,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,4,0,0
ENSMUSE00001402208,6,2,0,1,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,0,4,0,0
ENSMUSE00001402240,22,1,1,8,2,0,20,1,0,11,8,11,2,5,1,0,2,3,2,0,35,1,3
ENSMUSE00001402250,14,0,1,2,0,0,4,0,0,5,1,4,1,4,0,0,0,0,0,0,26,0,2
ENSMUSE00001402272,20,0,1,5,2,0,11,0,1,35,9,10,2,5,0,0,0,8,0,0,45,5,1
ENSMUSE00001402322,7,1,1,1,1,0,1,0,0,6,4,1,0,1,1,0,0,0,0,0,14,0,0
ENSMUSE00001402345,5,1,0,2,2,1,3,0,0,7,1,5,1,1,1,0,0,1,0,0,14,0,0
ENSMUSE00001402371,95,45,57,45,11,11,122,43,34,73,7,164,48,59,2,1,2,8,6,9,46,15,9
ENSMUSE00001402406,0,0,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,1,0,1,7,0,0
ENSMUSE00001402441,92,7,68,25,42,13,84,86,66,24,7,85,8,74,8,17,13,112,204,73,16,6,4
ENSMUSE00001402468,2021,1521,1184,793,1861,1476,1999,2076,1190,2153,276,2691,962,1552,868,849,986,1834,2236,1637,1506,1000,1464
ENSMUSE00001402480,6,0,0,2,0,0,0,0,0,6,2,1,1,0,0,0,0,0,0,0,12,2,0
ENSMUSE00001402500,2,1,0,1,0,0,1,0,0,11,5,7,0,1,0,0,0,0,1,0,12,0,1
ENSMUSE00001402553,6,1,6,2,2,1,11,1,4,6,0,9,1,1,0,1,3,16,4,1,2,0,3
ENSMUSE00001402579,8,0,0,3,0,0,4,0,0,4,1,2,0,0,1,0,0,0,0,0,1,0,1
ENSMUSE00001402593,2,1,0,1,0,0,3,0,0,6,0,1,0,1,0,0,0,0,0,0,6,2,1
ENSMUSE00001402596,188,328,28,26,50,48,126,77,58,37,2,190,277,62,38,16,11,59,41,58,20,14,15
ENSMUSE00001402608,2,0,0,1,1,0,4,0,0,2,0,3,2,4,1,0,0,0,1,0,18,1,0
ENSMUSE00001402671,5,0,0,3,0,0,1,0,0,17,2,2,0,0,0,0,0,1,0,1,10,1,0
ENSMUSE00001402702,36,3,4,13,2,2,13,2,2,41,12,10,3,3,1,1,1,5,3,0,74,3,3
ENSMUSE00001402753,4,1,0,0,0,0,2,0,1,3,1,1,0,0,0,0,0,1,1,0,9,1,1
ENSMUSE00001402777,2,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,2,0,0,7,0,0
ENSMUSE00001402790,12,16,12,1,3,0,1,0,2,2,2,14,13,16,1,1,0,2,0,0,1,0,1
ENSMUSE00001402861,3,1,0,1,0,1,2,1,0,8,7,1,0,2,1,0,0,1,0,0,10,1,1
ENSMUSE00001402869,39,4,1,22,3,2,25,1,1,51,6,18,4,3,0,1,0,3,2,0,59,4,4
ENSMUSE00001402877,6,1,0,5,0,0,3,0,0,6,3,2,0,1,0,0,0,0,0,0,9,2,0
ENSMUSE00001403015,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,6,1,0
ENSMUSE00001403020,4,0,0,1,0,0,2,1,1,11,0,2,0,0,0,0,0,1,2,4,3,0,0
ENSMUSE00001403034,7,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0
ENSMUSE00001403065,47,5,1,12,0,2,10,3,0,34,13,24,5,4,0,2,0,4,0,0,86,7,3
ENSMUSE00001403066,1,0,0,0,0,0,1,0,0,2,1,1,0,1,0,0,1,0,0,0,11,1,0
ENSMUSE00001403067,2,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,6,0,0
ENSMUSE00001403068,15,1,0,1,0,0,5,0,0,3,2,2,1,1,0,1,0,1,0,0,14,1,1
ENSMUSE00001403096,17,2,0,4,0,0,7,0,0,12,8,7,1,0,1,0,0,1,0,0,30,1,1
ENSMUSE00001403245,6,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,6,0,0
ENSMUSE00001403247,0,0,0,1,0,0,2,0,0,6,1,2,0,0,0,0,0,0,0,0,15,1,0
ENSMUSE00001403283,6,1,0,3,0,1,1,0,0,6,4,3,0,0,0,0,0,2,1,0,16,0,1
ENSMUSE00001403324,3,0,0,0,1,0,1,0,1,8,2,1,0,0,1,0,0,3,1,0,7,0,0
ENSMUSE00001403339,7,0,0,0,1,0,3,0,0,9,1,4,1,0,0,0,0,1,0,0,24,1,0
ENSMUSE00001403355,11,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,7,0,1
ENSMUSE00001403381,3,0,1,2,1,0,0,0,0,7,6,3,0,2,0,0,1,0,0,0,11,1,1
ENSMUSE00001403467,3,2,0,0,0,0,1,0,0,5,2,0,0,0,0,0,0,1,0,0,6,0,0
ENSMUSE00001403468,3,0,0,1,0,0,1,0,0,3,1,2,0,0,0,0,0,1,0,0,11,0,0
ENSMUSE00001403643,7,2,0,4,0,0,4,1,0,13,2,6,1,0,4,0,0,2,0,0,25,3,2
ENSMUSE00001403695,1,0,0,0,0,0,1,0,0,5,1,1,0,0,0,0,0,0,0,0,14,0,1
ENSMUSE00001403738,0,0,1,2,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,1
ENSMUSE00001403739,4,0,0,2,0,1,4,0,0,4,0,3,0,2,0,0,0,1,0,0,15,0,0
ENSMUSE00001403770,16,2,1,2,0,3,6,1,2,12,2,11,1,4,1,0,0,2,0,0,32,1,1
ENSMUSE00001403823,3,0,3,4,6,4,9,5,1,1,2,8,0,0,2,2,2,17,15,7,1,1,0
ENSMUSE00001403824,3,0,0,2,0,0,0,0,0,9,1,0,0,2,0,0,0,1,1,0,4,0,0
ENSMUSE00001403837,17,2,6,14,22,14,38,21,11,8,11,9,5,5,6,6,8,7,14,4,5,2,2
ENSMUSE00001403869,3,1,1,1,1,0,1,0,0,5,1,2,0,2,0,0,0,1,0,1,7,0,1
ENSMUSE00001403883,2,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,6,2,0
ENSMUSE00001403946,1178,617,681,399,1130,766,621,820,475,1304,219,1346,357,783,519,580,683,630,1099,742,1054,708,1099
ENSMUSE00001403953,1,0,0,0,0,0,2,0,0,2,1,1,0,0,0,0,0,1,2,2,7,1,1
ENSMUSE00001404022,3,0,0,1,1,0,3,0,0,7,0,2,1,0,1,0,0,0,0,0,2,0,2
ENSMUSE00001404060,3,0,0,0,1,0,1,0,0,9,0,1,0,0,1,0,0,0,0,1,5,0,0
ENSMUSE00001404162,71,7,3,24,10,3,19,1,0,80,28,27,3,15,2,2,3,12,1,1,92,9,4
ENSMUSE00001404188,2,0,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,6,0,1
ENSMUSE00001404284,1,0,0,1,0,0,1,0,0,4,2,3,0,0,0,0,0,0,0,0,11,0,0
ENSMUSE00001404291,47,21,6,8,36,29,60,49,8,75,2,65,4,26,12,10,14,40,48,35,27,14,18
ENSMUSE00001404293,3,1,12,6,19,8,3,8,7,13,2,0,0,6,12,14,10,7,3,13,12,10,20
ENSMUSE00001404453,1382,522,438,385,1505,956,1744,1875,657,2502,230,3143,319,910,492,535,851,1806,2685,1438,1877,1264,1856
ENSMUSE00001404519,1,0,0,2,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,10,0,0
ENSMUSE00001404549,27,47,24,0,1,0,1,1,0,2,0,25,12,17,0,0,0,0,4,2,1,1,0
ENSMUSE00001404572,341,75,46,73,120,87,303,260,145,339,19,393,24,116,23,49,56,238,344,207,129,89,103
ENSMUSE00001404618,3,0,0,3,2,0,5,0,0,5,2,2,0,0,0,0,1,2,0,0,11,0,1
ENSMUSE00001404683,26,18,9,11,24,17,104,66,30,80,1,30,10,11,22,2,15,78,79,46,106,26,69
ENSMUSE00001404776,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSE00001404842,73,13,52,26,32,19,51,55,17,27,1,84,13,81,9,13,15,60,33,37,25,9,31
ENSMUSE00001404870,6,2,3,1,0,0,0,4,0,7,0,3,2,0,0,1,0,0,2,0,0,0,0
ENSMUSE00001404974,4,6,4,0,0,0,0,1,0,0,0,19,6,1,0,0,0,1,2,1,0,0,0
ENSMUSE00001405007,881,638,503,64,58,65,527,357,243,164,2,1033,354,504,15,9,18,78,76,64,54,11,18
ENSMUSE00001405113,5,1,0,0,1,0,7,0,0,4,1,2,1,0,1,0,0,1,0,0,8,0,1
ENSMUSE00001405118,6,2,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0
ENSMUSE00001405120,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,6,2,0
ENSMUSE00001405139,17,1,1,4,0,0,6,0,2,10,4,18,1,6,0,0,0,0,0,0,14,1,2
ENSMUSE00001405158,36,17,18,2,5,5,20,15,10,2,0,98,7,27,0,7,4,20,16,9,2,0,1
ENSMUSE00001405191,8,0,0,2,0,0,2,0,0,7,1,3,0,0,0,0,0,1,0,0,6,0,1
ENSMUSE00001405327,1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0,6,0,1
ENSMUSE00001405344,8,5,18,0,5,2,4,1,0,5,0,11,1,20,1,0,0,2,4,1,2,1,1
ENSMUSE00001405457,57,18,9,30,64,27,117,76,33,90,11,128,5,20,17,26,29,88,96,83,51,37,41
ENSMUSE00001405458,4,3,1,0,1,1,2,3,0,5,1,6,1,1,1,0,2,0,5,2,1,1,1
ENSMUSE00001405511,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSMUSE00001405535,4,0,0,0,0,0,1,0,0,7,0,5,1,0,0,0,0,0,0,0,3,1,0
ENSMUSE00001405541,0,0,1,0,0,0,1,0,0,4,2,5,0,0,0,0,0,0,0,0,6,0,0
ENSMUSE00001405635,4,0,0,1,0,0,1,0,0,6,1,6,0,1,0,0,0,0,0,0,4,0,0
ENSMUSE00001405703,1,0,1,1,0,0,3,0,0,3,0,2,0,1,1,0,0,3,1,0,16,0,2
ENSMUSE00001405728,39,12,7,8,10,9,6,7,3,46,14,25,5,9,6,4,7,14,17,10,48,10,3
ENSMUSE00001405729,5,2,0,7,1,0,6,0,0,8,6,1,1,0,1,1,0,2,1,0,4,0,2
ENSMUSE00001405732,2,1,0,0,0,0,3,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSMUSE00001405776,3,0,1,0,2,0,2,0,0,5,0,4,0,1,0,0,1,0,0,0,6,1,0
ENSMUSE00001405791,88,25,151,19,82,40,69,66,39,11,0,193,29,186,35,15,28,53,59,31,13,2,4
ENSMUSE00001405799,5,0,0,5,0,0,5,0,0,8,4,4,0,0,0,0,0,1,0,0,15,2,0
ENSMUSE00001405807,1,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,1,0,0,0,10,0,1
ENSMUSE00001405820,83,68,28,27,52,32,18,17,14,21,7,75,39,46,16,20,17,24,24,26,24,13,35
ENSMUSE00001405904,5,1,4,4,4,5,2,7,8,5,1,3,7,7,3,5,1,3,2,6,3,0,9
ENSMUSE00001405963,12,1,0,1,0,1,8,0,1,5,2,1,0,0,1,0,0,1,1,0,11,0,0
ENSMUSE00001405966,1,0,2,0,0,0,5,5,2,14,0,9,0,0,0,1,2,10,14,4,10,2,7
ENSMUSE00001405976,4,0,0,1,3,1,4,8,1,0,0,1,1,0,1,0,0,1,10,8,0,0,1
ENSMUSE00001406078,2,1,0,3,0,1,1,0,0,7,0,3,0,1,0,0,1,1,0,0,1,2,1
ENSMUSE00001406083,434,316,193,556,1788,1325,699,739,458,1524,181,601,195,305,739,955,1080,841,1148,869,1273,658,1356
ENSMUSE00001406095,4,14,25,86,130,109,86,71,29,227,45,15,14,16,107,69,66,83,68,59,179,147,220
ENSMUSE00001406096,156,120,82,94,170,151,237,269,174,398,66,244,81,32,99,48,124,297,431,212,203,141,219
ENSMUSE00001406115,4,0,1,5,11,6,7,8,11,6,0,7,1,0,4,7,3,5,16,12,5,1,1
ENSMUSE00001406162,369,230,379,83,152,125,536,599,368,200,12,462,161,432,79,54,83,403,419,374,120,30,73
ENSMUSE00001406179,2,1,1,2,0,0,1,3,1,0,0,23,4,6,0,0,2,1,0,1,1,1,0
ENSMUSE00001406209,4,2,2,2,1,1,11,4,2,0,1,1,2,1,5,1,1,4,3,5,1,0,0
ENSMUSE00001406332,12,3,2,3,4,1,10,0,0,15,9,10,5,3,0,1,1,2,1,0,33,2,2
ENSMUSE00001406394,2,1,0,0,7,11,12,1,0,8,2,3,1,0,5,7,5,8,16,9,2,7,1
ENSMUSE00001406397,8,0,0,1,2,1,2,2,2,2,1,3,2,4,0,2,2,4,3,2,2,2,1
ENSMUSE00001406530,9,0,0,1,0,1,1,0,0,3,2,2,0,1,0,0,0,0,0,0,3,0,1
ENSMUSE00001406571,9,0,0,6,1,0,4,0,0,4,3,3,2,3,0,0,2,0,0,0,24,0,0
ENSMUSE00001406680,22,10,13,33,58,53,82,86,52,129,16,41,2,10,40,30,64,85,134,85,102,74,100
ENSMUSE00001406720,23,3,0,3,0,1,9,0,0,30,7,7,2,4,1,0,0,5,1,0,45,7,3
ENSMUSE00001406746,239,119,201,68,123,226,161,164,148,280,34,76,30,54,35,31,51,117,154,88,144,69,99
ENSMUSE00001406757,24,2,0,12,1,0,7,0,0,28,8,21,2,6,2,0,1,2,1,0,30,4,6
ENSMUSE00001406785,2,0,0,1,0,0,2,0,0,5,4,4,2,0,0,1,0,0,0,0,18,0,1
ENSMUSE00001406798,10,1,0,0,0,0,1,2,1,3,2,2,4,0,0,0,0,0,0,0,10,0,1
ENSMUSE00001406820,3,1,0,2,1,1,3,0,1,6,2,2,0,0,0,0,1,1,2,0,4,0,2
ENSMUSE00001406838,4,1,2,1,1,2,2,2,0,10,2,4,0,1,0,0,2,1,0,1,9,2,1
ENSMUSE00001406847,8,1,0,2,0,2,2,0,0,10,3,8,0,2,1,0,0,0,0,0,12,0,0
ENSMUSE00001406869,27,4,8,6,0,0,8,1,0,19,2,24,2,21,1,1,2,1,0,0,18,1,1
ENSMUSE00001406877,3,9,1,0,1,2,6,14,5,3,1,1,2,3,0,1,2,5,5,5,0,0,0
ENSMUSE00001406908,4,1,1,2,0,0,1,0,0,10,0,1,0,0,0,0,0,1,0,0,5,2,0
ENSMUSE00001406989,4,1,0,0,0,0,2,0,0,3,1,3,0,1,0,0,0,1,0,0,6,0,0
ENSMUSE00001406999,87,22,4,19,15,22,76,27,15,126,26,59,13,12,8,2,19,38,35,14,102,18,20
ENSMUSE00001407006,39,10,31,2,2,0,2,0,0,2,0,112,8,40,0,0,0,1,2,0,2,0,0
ENSMUSE00001407038,9,0,0,1,3,0,12,1,1,8,1,2,2,1,0,0,0,4,1,1,10,2,1
ENSMUSE00001407057,95,10,7,19,4,7,47,2,0,106,22,71,7,10,4,0,1,11,3,1,238,19,12
ENSMUSE00001407109,2,0,0,2,0,0,1,0,0,6,1,4,1,0,0,1,0,0,0,0,7,1,0
ENSMUSE00001407135,26,6,2,6,2,2,18,3,1,20,4,26,6,11,4,2,1,8,6,2,42,3,4
ENSMUSE00001407172,7,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0
ENSMUSE00001407190,1,2,1,5,17,7,23,20,10,13,2,1,1,1,4,0,5,10,6,6,15,10,5
ENSMUSE00001407222,38,7,1,16,19,2,10,15,10,54,8,31,3,7,13,6,19,39,48,27,41,15,18
ENSMUSE00001407286,8,1,0,0,0,0,0,0,0,4,1,2,1,1,2,1,1,0,0,0,1,0,0
ENSMUSE00001407387,10,1,0,0,2,0,5,0,1,11,0,6,0,2,0,0,0,0,0,0,10,1,1
ENSMUSE00001407403,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0
ENSMUSE00001407451,1,1,0,1,1,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,17,0,1
ENSMUSE00001407557,1,2,0,0,0,0,0,8,1,0,0,2,0,1,1,0,0,1,0,0,1,0,0
ENSMUSE00001407562,3,1,0,0,1,4,9,2,9,2,0,4,1,0,0,2,3,3,8,2,3,1,1
ENSMUSE00001407566,9,2,0,8,3,2,11,7,3,12,5,11,3,6,1,2,1,8,21,5,30,1,3
ENSMUSE00001407571,12,2,0,2,0,1,4,0,0,14,3,10,2,4,3,0,1,4,0,0,20,1,1
ENSMUSE00001407579,5,5,1,3,0,0,7,2,0,7,4,4,1,1,0,1,0,1,0,0,19,0,1
ENSMUSE00001407594,70,57,53,10,36,19,34,56,16,686,158,33,15,36,31,42,54,263,327,228,771,610,916
ENSMUSE00001407631,5,0,0,1,0,0,6,0,0,14,5,8,1,1,0,0,0,3,1,0,17,3,7
ENSMUSE00001407689,2,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,0,1
ENSMUSE00001407742,5,0,2,0,0,0,4,0,0,4,3,3,0,1,0,0,0,1,0,0,13,0,0
ENSMUSE00001407791,23,37,18,5,2,2,10,11,0,1,0,70,40,40,6,2,0,3,4,1,1,8,2
ENSMUSE00001407801,15,3,1,6,2,0,12,3,0,16,8,21,1,7,1,2,0,6,0,0,33,5,4
ENSMUSE00001407844,20,5,13,5,13,6,3,4,4,18,6,24,13,16,9,6,11,5,10,13,16,12,12
ENSMUSE00001407864,6,0,0,0,0,3,5,0,0,0,1,3,0,0,0,0,0,0,0,0,3,2,1
ENSMUSE00001407905,60,13,37,2,25,16,18,15,10,17,12,62,26,31,2,4,6,26,24,14,12,15,15
ENSMUSE00001407909,4,1,0,2,0,0,4,0,0,12,1,2,0,0,0,0,0,3,0,0,10,0,1
ENSMUSE00001407925,5,0,0,0,1,0,1,0,0,15,3,1,0,1,0,0,0,1,0,0,14,0,1
ENSMUSE00001407953,3,2,0,0,3,1,2,0,0,5,3,7,0,2,2,0,0,2,1,0,13,2,0
ENSMUSE00001407956,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,12,0,0
ENSMUSE00001407963,4,0,2,8,1,1,9,4,1,11,4,9,0,0,7,2,2,7,9,0,12,1,1
ENSMUSE00001407970,3,0,0,1,0,0,6,1,6,7,1,4,1,2,0,0,0,0,0,3,3,0,1
ENSMUSE00001407990,14,2,4,5,1,0,10,0,0,8,4,0,2,3,1,2,0,0,0,0,41,3,1
ENSMUSE00001408091,110,41,27,77,194,110,198,156,74,139,17,237,32,32,67,56,97,205,307,178,104,54,102
ENSMUSE00001408161,18,2,2,10,1,1,14,0,0,20,3,10,2,1,0,0,3,4,0,0,23,0,3
ENSMUSE00001408172,34,7,4,12,4,2,9,10,1,32,7,23,4,6,6,4,5,12,8,8,55,6,7
ENSMUSE00001408174,4,2,0,2,0,0,6,0,0,18,2,9,0,1,0,0,0,2,0,0,14,2,1
ENSMUSE00001408190,15,0,1,7,0,2,11,1,0,21,4,4,0,4,1,0,0,10,0,1,19,2,5
ENSMUSE00001408226,114,12,4,27,8,4,34,3,0,109,37,55,8,16,10,4,1,15,3,0,207,13,14
ENSMUSE00001408229,2,0,0,0,1,0,2,1,0,10,1,2,0,0,0,0,0,0,1,0,6,1,0
ENSMUSE00001408354,12,15,3,20,37,30,40,36,24,34,8,13,11,3,20,18,33,32,37,53,25,11,17
ENSMUSE00001408413,2,1,1,6,10,3,3,16,15,0,0,3,2,5,0,2,3,5,20,6,2,1,1
ENSMUSE00001408433,4,2,1,2,4,0,2,2,0,3,4,4,0,1,1,0,1,1,4,1,7,0,1
ENSMUSE00001408444,0,0,0,0,0,0,1,0,1,2,1,1,1,1,0,0,0,2,1,0,6,0,0
ENSMUSE00001408620,4,0,1,19,10,2,13,31,6,19,1,2,0,0,2,6,3,13,19,7,1,1,2
ENSMUSE00001408674,27,23,16,5,19,17,14,17,12,25,1,37,3,15,5,6,9,7,12,17,15,14,12
ENSMUSE00001408744,5,1,1,8,1,0,3,0,0,10,2,9,4,1,1,0,1,2,1,1,30,2,0
ENSMUSE00001408768,5,0,2,12,1,1,9,3,6,7,1,3,2,11,0,1,2,4,10,6,17,0,1
ENSMUSE00001408813,1,2,1,1,0,1,0,2,0,7,0,1,0,0,1,0,0,0,1,0,3,1,0
ENSMUSE00001408887,6,10,2,11,19,13,25,19,10,10,4,8,0,4,8,13,10,21,21,23,16,6,13
ENSMUSE00001408890,291,76,96,44,55,56,123,128,67,74,7,332,39,132,47,28,46,161,165,122,51,40,58
ENSMUSE00001408944,10,3,1,2,0,0,10,1,0,24,4,3,3,3,0,0,0,7,1,2,31,3,3
ENSMUSE00001408959,9,1,0,1,2,1,5,1,0,16,2,6,2,2,0,0,1,1,1,0,19,2,0
ENSMUSE00001408991,5,0,1,2,0,1,1,1,0,6,0,2,1,0,1,0,0,2,1,0,10,0,0
ENSMUSE00001409060,2,2,1,8,26,21,24,18,2,33,7,4,2,0,5,12,25,17,33,10,29,14,24
ENSMUSE00001409084,1,1,1,1,1,0,6,0,0,2,1,1,0,0,0,0,1,0,0,0,4,0,0
ENSMUSE00001409200,65,16,36,30,45,31,29,6,3,50,5,87,12,41,23,7,11,14,24,8,26,30,26
ENSMUSE00001409229,4,0,0,1,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,0,6,1,1
ENSMUSE00001409258,2,0,2,2,1,0,4,1,0,10,3,8,1,0,0,0,0,3,0,1,11,3,0
ENSMUSE00001409263,7,0,1,0,1,1,5,0,1,8,4,2,2,0,0,0,0,3,0,0,11,1,0
ENSMUSE00001409306,1,0,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,1,0,2,0,1
ENSMUSE00001409310,11,16,4,19,2,5,7,1,1,15,2,3,0,1,22,16,26,24,24,19,4,9,12
ENSMUSE00001409400,6,0,0,4,1,1,1,0,1,9,1,3,0,1,0,2,0,2,0,1,5,1,1
ENSMUSE00001409442,18,1,0,6,0,1,7,0,0,11,5,12,1,3,1,0,0,6,4,0,28,2,1
ENSMUSE00001409463,11,4,4,0,2,9,6,11,8,9,1,25,3,7,0,1,1,2,3,5,5,5,5
ENSMUSE00001409471,2,4,2,2,1,2,14,9,4,3,1,1,3,7,1,2,3,3,4,7,1,2,1
ENSMUSE00001409492,5,2,0,4,0,1,0,0,0,11,1,2,1,1,0,0,0,0,0,0,8,1,2
ENSMUSE00001409503,17,2,3,9,26,12,29,25,21,75,5,10,1,2,14,16,19,25,30,21,47,45,50
ENSMUSE00001409619,13,2,0,3,1,0,3,0,0,4,1,5,1,3,0,0,0,1,0,0,9,2,0
ENSMUSE00001409646,60,22,16,1,0,1,4,9,0,1,0,94,26,34,0,0,0,1,0,1,0,1,0
ENSMUSE00001409680,58,38,41,8,13,8,22,25,22,7,1,59,17,35,5,11,12,31,18,8,2,4,8
ENSMUSE00001409706,44,5,2,29,21,13,34,8,3,76,17,34,7,12,9,5,10,13,2,0,100,16,26
ENSMUSE00001409810,42,4,1,14,3,2,23,0,0,56,20,35,2,14,5,1,0,6,1,0,88,6,3
ENSMUSE00001409868,23,4,1,12,2,1,15,0,0,28,8,23,2,8,1,1,0,4,0,0,63,3,1
ENSMUSE00001409890,2,0,0,2,0,0,9,0,1,13,0,7,0,2,1,0,0,2,0,0,6,0,2
ENSMUSE00001409939,7059,3513,3717,1626,3920,2893,5551,5870,2710,4008,387,10506,2547,4433,1677,1773,2255,5002,6095,4371,2566,1539,2621
ENSMUSE00001410009,10,0,1,6,0,1,11,3,1,7,8,6,3,1,0,0,0,2,0,1,34,1,0
ENSMUSE00001410011,36,6,2,14,3,1,14,7,5,18,11,8,5,5,2,2,0,9,11,8,41,2,2
ENSMUSE00001410042,3,1,0,2,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,6,1,0
ENSMUSE00001410143,15,1,1,2,0,0,3,0,0,9,2,2,0,2,0,0,2,0,2,0,21,0,1
ENSMUSE00001410173,34,19,35,9,22,10,34,27,17,27,1,35,4,26,2,12,15,40,29,38,9,11,19
ENSMUSE00001410316,22,4,2,5,7,0,12,3,2,27,9,18,1,2,1,1,0,5,0,1,63,3,6
ENSMUSE00001410337,4,0,0,0,0,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0,11,1,1
ENSMUSE00001410386,24,3,0,3,3,4,16,1,1,35,8,18,2,0,6,2,2,7,2,2,29,5,4
ENSMUSE00001410423,32,15,21,5,5,2,5,12,2,25,2,43,20,30,1,1,1,0,1,3,20,18,6
ENSMUSE00001410472,8,1,1,1,0,1,4,0,0,8,4,3,1,0,0,0,0,1,0,0,8,0,4
ENSMUSE00001410497,2,0,0,2,1,1,2,0,1,11,2,5,1,2,0,0,1,1,1,0,2,0,0
ENSMUSE00001410526,9,2,0,3,0,2,6,1,1,21,4,6,1,0,1,1,0,0,1,1,17,1,1
ENSMUSE00001410566,8,1,0,1,2,0,4,2,0,2,1,9,2,3,1,0,0,4,0,0,12,1,0
ENSMUSE00001410580,27,2,2,4,4,0,5,2,0,33,12,20,5,2,1,2,1,6,2,1,61,3,5
ENSMUSE00001410634,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,0,0
ENSMUSE00001410662,2,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0
ENSMUSE00001410672,22,0,1,9,0,3,9,2,1,27,6,20,0,6,0,0,0,3,0,1,53,2,2
ENSMUSE00001410715,6,16,2,7,3,0,2,9,2,3,1,16,7,4,1,3,4,2,3,3,17,1,0
ENSMUSE00001410717,7,8,5,0,0,0,2,2,2,3,0,10,15,14,0,0,0,6,1,1,3,0,2
ENSMUSE00001410732,4,10,3,3,3,1,10,1,1,8,7,11,1,2,0,0,2,1,2,0,0,2,2
ENSMUSE00001410764,18,1,3,9,0,1,3,1,0,17,7,9,0,2,3,1,0,5,1,0,40,5,2
ENSMUSE00001410806,6,1,0,5,0,0,0,0,0,6,0,5,0,0,0,0,1,1,0,0,5,1,1
ENSMUSE00001410967,707,365,935,47,43,40,60,46,26,164,46,765,302,834,43,24,46,89,101,34,215,98,204
ENSMUSE00001411008,20,19,2,0,1,0,0,0,0,0,0,23,7,5,1,0,0,0,0,0,0,0,0
ENSMUSE00001411039,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,8,1,0
ENSMUSE00001411132,4,6,0,1,2,1,5,1,0,3,1,5,1,1,0,0,1,0,2,0,4,0,4
ENSMUSE00001411186,4,0,0,0,0,0,2,0,0,3,2,1,1,0,0,0,0,1,0,0,15,1,0
