# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_4_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_4_srt_flt_neg_srt.bam
Mccc2	13	99948530	100015639	-	67110	8
Bdp1	13	100017994	100104070	-	86077	15
Serf1	13	100108012	100114571	+	6560	6
Smn1	13	100124852	100137690	+	12839	188
Naip2	13	100144063	100202092	-	58030	10
Naip5	13	100211739	100246323	-	34585	4
Naip6	13	100281121	100317674	-	36554	3
Naip1	13	100407764	100452869	-	45106	9
Gtf2h2	13	100460218	100492579	-	32362	9
Ocln	13	100496507	100552718	-	56212	5
Marveld2	13	100595957	100616971	-	21015	2
Rad17	13	100617164	100651051	-	33888	6
Ak6	13	100650979	100666359	+	15381	152
Taf9	13	100651579	100656060	+	4482	74
Ccdc125	13	100669717	100697240	+	27524	145
Cdk7	13	100702631	100730939	-	28309	3
Mrps36	13	100735955	100744659	-	8705	0
Cenph	13	100759674	100775899	-	16226	4
Ccnb1	13	100778650	100786570	-	7921	0
Slc30a5	13	100802648	100833427	-	30780	4
Pik3r1	13	101680563	101768217	-	87655	13
Cd180	13	102693558	102739629	+	46072	0
Mast4	13	102732486	103334460	-	601975	53
Srek1	13	103739348	103774608	-	35261	12
Erbin	13	103818787	103920514	-	101728	9
Nln	13	104023057	104109614	-	86558	11
Sgtb	13	104109741	104141735	+	31995	5
Trappc13	13	104142149	104178469	-	36321	4
Shld3	13	104173722	104178439	-	4718	1
Trim23	13	104178797	104203372	+	24576	416
Ppwd1	13	104205124	104228822	-	23699	27
Cenpk	13	104228611	104249617	+	21007	672
Adamts6	13	104287835	104496695	+	208861	9027
Cwc27	13	104631140	104817142	-	186003	44
Srek1ip1	13	104817177	104839274	+	22098	246
Shisal2b	13	104845283	104863893	-	18611	3
Rgs7bp	13	104945904	105054930	-	109027	16
Nt5el	13	105082122	105121782	+	39661	2
Rnf180	13	105130001	105294815	-	164815	14
Htr1a	13	105443639	105448122	+	4484	0
Ipo11	13	106794439	106936958	-	142520	24
Dimt1	13	106947155	106959760	+	12606	196
Kif2a	13	106958996	107022126	-	63131	70
Zswim6	13	107724618	107890064	-	165447	21
Ndufaf2	13	108002715	108158623	-	155909	102
Smim15	13	108044446	108049172	+	4727	68
Ercc8	13	108158731	108195364	+	36634	478
Elovl7	13	108214404	108285683	+	71280	123
Depdc1b	13	108316332	108407782	+	91451	1150
Pde4d	13	108654177	109953461	+	1299285	1902
Rab3c	13	110054187	110280901	-	226715	16
Gapt	13	110352616	110357199	-	4584	0
Plk2	13	110395046	110400844	+	5799	83
Actbl2	13	111255013	111257749	+	2737	1
Gpbp1	13	111425680	111490111	-	64432	18
Gm49496	13	111439229	111549947	-	110719	47
Gm10198	13	111592785	111592856	+	72	0
Mier3	13	111680979	111718596	+	37618	344
Map3k1	13	111746428	111808993	-	62566	9
Ankrd55	13	112288451	112384002	+	95552	98
Il6st	13	112464070	112510086	+	46017	1647
Il31ra	13	112519898	112594360	-	74463	21
Ddx4	13	112598333	112652475	-	54143	6
Slc38a9	13	112660766	112738749	+	77984	1071
Plpp1	13	112800792	112867894	+	67103	287
Mtrex	13	112867418	112927398	-	59981	20
Dhx29	13	112927454	112969432	+	41979	397
Ccno	13	112987802	112990777	+	2976	6
Mcidas	13	112993845	113000394	+	6550	1
Cdc20b	13	113035111	113091195	+	56085	50
Gpx8	13	113042753	113046410	-	3658	6
Gzma	13	113093825	113100981	-	7157	2
Gzmk	13	113171608	113225908	-	54301	30
Esm1	13	113209659	113218098	+	8440	22
BC067074	13	113293159	113379711	+	86553	20
Snx18	13	113592179	113618564	-	26386	1
Hspb3	13	113662896	113663676	-	781	0
Arl15	13	113794505	114157461	+	362957	9356
Ndufs4	13	114287795	114388258	-	100464	12
Fst	13	114452290	114458951	-	6662	1
Mocs2	13	114818236	114832275	+	14040	82
Itga2	13	114833081	114932100	-	99020	25
Itga1	13	114953096	115101964	-	148869	12
Gm49395	13	115035273	115101921	-	66649	3
Pelo	13	115088355	115090186	-	1832	0
Isl1	13	116298281	116309689	-	11409	0
Parp8	13	116854820	117025522	-	170703	30
Emb	13	117208536	117274415	+	65880	2160
Hcn1	13	117602480	117987418	+	384939	31
Mrps30	13	118378381	118387252	-	8872	0
Fgf10	13	118714699	118792115	+	77417	8
Nnt	13	119335448	119408997	-	73550	8
Paip1	13	119428601	119458218	+	29618	785
4833420G17Rik	13	119462768	119486120	+	23353	624
Tmem267	13	119488039	119610458	+	122420	113
Ccl28	13	119623819	119654359	+	30541	8
Hmgcs1	13	119690379	119708260	+	17882	778
Nim1k	13	119710094	119755882	-	45789	95
Zfp131	13	119765187	119790889	-	25703	12
AF067063	13	119827961	119830216	-	2256	0
D13Ertd608e	13	119836006	119846570	+	10565	2
Tcstv1	13	119893388	119894785	-	1398	0
Gm21761	13	119912095	119929272	-	17178	6
B020031M17Rik	13	119949357	119950806	-	1450	0
Gm36079	13	120026439	120027011	-	573	0
Gm21188	13	120034605	120052130	-	17526	17
Gm20767	13	120140246	120155335	+	15090	1
Gm21818	13	120172433	120173888	+	1456	0
Gm21762	13	120214593	120215947	-	1355	0
Gm21731	13	120239111	120241367	+	2257	0
AF067061	13	120263114	120264517	+	1404	0
BC147527	13	120300392	120308779	+	8388	21
Tcstv3	13	120316878	120318178	+	1301	0
Gm2888	14	3030002	3038762	+	8761	0
Gm2897	14	3049285	3076840	+	27556	9
Gm10340	14	3133997	3141609	+	7613	4
Gm5795	14	3188255	3196681	+	8427	2
D830030K20Rik	14	3208529	3234351	+	25823	8
Gm2956	14	3332627	3354799	+	22173	12
Gm10413	14	3395093	3403525	+	8433	0
Gm10409	14	3412614	3433800	+	21187	17
Gm3005	14	3428103	3594220	+	166118	27
Gm10408	14	3449379	3459287	+	9909	0
Gm3012	14	3634512	3642943	+	8432	0
Gm3020	14	3652030	3673215	+	21186	14
Gm3043	14	3688783	3698000	+	9218	1
Gm3002	14	3810074	3966518	+	156445	29
Gm3033	14	3846245	3856085	+	9841	0
Gm2916	14	3884172	3921640	+	37469	2
Gm3029	14	3931756	3940185	+	8430	0
Gm3095	14	3963547	3970207	+	6661	1
Gm3099	14	3998394	4007006	+	8613	0
Gm5796	14	4023941	4041370	+	17430	9
Gm3115	14	4084120	4099306	+	15187	1
Gm8108	14	4110526	4132784	+	22259	14
Gm3127	14	4165030	4173503	+	8474	1
Gm2974	14	4182576	4204895	+	22320	7
Gm3138	14	4249631	4258006	+	8376	2
Gm3149	14	4317283	4325721	+	8439	1
2610042L04Rik	14	4334763	4354688	+	19926	13
Gm3159	14	4397526	4406347	+	8822	1
Gm3164	14	4415448	4443839	+	28392	23
Gm3173	14	4430992	4519452	+	88461	46
Gm3182	14	4481745	4490177	+	8433	0
Gm3047	14	4555405	4562747	+	7343	0
Gm8159	14	4632352	4640802	+	8451	1
Gm3239	14	4664192	4670850	+	6659	5
Gm7876	14	4709238	4717678	+	8441	1
Gm3252	14	4726775	4747493	+	20719	12
Gm9602	14	4776337	4785002	+	8666	1
Gm3269	14	4838106	4846867	+	8762	0
Gm3264	14	4855576	4875851	+	20276	17
Gm3278	14	4892416	4902431	+	10016	1
Gm8297	14	4983935	4992409	+	8475	0
Gm3298	14	5015891	5019119	+	3229	3
4930555G01Rik	14	5050629	5059243	+	8615	0
Gm8281	14	5071040	5093318	+	22279	6
Gm8279	14	5131519	5139959	+	8441	0
Gm3317	14	5164535	5169233	+	4699	0
Gm8271	14	5185793	5193743	+	7951	0
Gm3526	14	5253907	5260580	-	6674	0
Gm3542	14	5326255	5334928	-	8674	0
Gm3500	14	5365794	5389049	-	23256	5
Gm3194	14	5438065	5455467	-	17403	0
Gm8246	14	5469438	5477830	-	8393	2
Gm3187	14	5484207	5492584	+	8378	0
Gm3488	14	5501674	5522927	+	21254	15
Gm3532	14	5538496	5546373	+	7878	0
Gm3383	14	5607620	5807982	-	200363	22
Gm8265	14	5630281	5633028	-	2748	0
Gm9603	14	5678784	5687457	-	8674	0
Gm3373	14	5718336	5741577	-	23242	5
Gm3424	14	5821934	5830329	-	8396	1
Gm8237	14	5857918	5880382	-	22465	3
Gm3248	14	5939225	5961745	-	22521	7
Gm3453	14	5970744	5979137	-	8394	0
Gm8206	14	6016759	6093942	-	77184	8
Gm6337	14	6049469	6058267	-	8799	1
Gm3468	14	6087295	6108665	-	21371	1
Gm3476	14	6105321	6125807	-	20487	1
Gm21560	14	6210617	6219292	-	8676	0
Gm3411	14	6259747	6287250	-	27504	8
Gm21103	14	6296365	6304843	-	8479	0
Gm16440	14	6380721	6390319	-	9599	0
Lamtor3	14	6405827	137928765	-	131522939	214214
Gm3594	14	6435796	6444611	-	8816	2
Gm8356	14	6528612	6537290	-	8679	1
Gm3629	14	6583959	6590613	-	6655	0
Gm3460	14	6613967	6622418	-	8452	2
Gm10251	14	6638420	6684170	-	45751	8
Gm8050	14	6712183	6720251	-	8069	0
Gm3636	14	6735685	6742332	-	6648	0
Gm8362	14	6765962	6774411	-	8450	0
Gm3642	14	6832231	6840311	-	8081	1
Gm3667	14	6868502	6889962	-	21461	2
Gm6356	14	6965449	6973818	-	8370	0
Gm10406	14	7006115	7027449	-	21335	0
Gm3685	14	7036535	7044970	-	8436	1
Gm3696	14	7083208	7100621	-	17414	2
Gm6676	14	7116798	7125412	-	8615	0
Gm3512	14	7153511	7174533	-	21023	1
Gm16434	14	7185927	7194540	-	8614	1
Gm3727	14	7255889	7264714	-	8826	1
Gm3739	14	7293648	7315049	-	21402	3
Gm5797	14	7323988	7332395	-	8408	0
Gm8374	14	7362097	7365134	-	3038	1
Gm3755	14	7440924	7450917	-	9994	1
Gm3752	14	7466362	7483762	-	17401	2
Gm3558	14	7545151	7568566	-	23416	3
Gm10338	14	7580617	7595592	-	14976	12
Gm10128	14	7640895	7643972	-	3078	0
Flnb	14	7817957	7951588	+	133632	1412
Gm45521	14	7957288	7960636	+	3349	1
Dnase1l3	14	7964533	7994573	-	30041	4
Abhd6	14	8002902	8056763	+	53862	269
Rpp14	14	8080367	8091834	+	11468	243
Pxk	14	8098211	8165117	+	66907	915
Pdhb	14	8165996	8173025	-	7030	31
Kctd6	14	8214140	8223563	+	9424	32
Acox2	14	8225511	8259353	-	33843	14
Fam107a	14	8296274	8318023	-	21750	1
Oit1	14	8348937	8378754	-	29818	5
4930452B06Rik	14	8431192	8666240	-	235049	25
Fhit	14	9550092	11162035	-	1611944	223
Gm3839	14	11280735	11356726	-	75992	3
Ptprg	14	11553532	12242041	+	688510	43
Gm49355	14	12283976	12324454	+	40479	463
3830406C13Rik	14	12284173	12303231	+	19059	358
Fezf2	14	12342094	12348189	-	6096	0
Cadps	14	12372563	12823079	-	450517	35
Synpr	14	13284780	13616340	+	331561	25
Sntn	14	13670876	13683148	+	12273	0
Gm281	14	13814618	13914478	-	99861	24
Gm11100	14	13918334	13951132	+	32799	5
Thoc7	14	13949012	13961852	-	12841	7
Atxn7	14	13961440	14107302	+	145863	2807
Psmd6	14	14112174	14120984	-	8811	29
Olfr720	14	14171738	14186838	-	15101	0
Olfr31	14	14322828	14331791	+	8964	2
Il3ra	14	14346275	14356011	+	9737	111
Olfr721	14	14401298	14410095	+	8798	0
Slc4a7	14	14702279	14799940	+	97662	4409
Nek10	14	14803415	15012059	+	208645	72
Lrrc3b	14	15357515	15438987	-	81473	12
Oxsm	14	16238652	16249808	-	11157	27
Ngly1	14	16249280	16311926	+	62647	1602
Top2b	14	16365179	16435462	+	70284	3123
Rarb	14	16430839	16819156	-	388318	221
Thrb	14	17660261	18038090	+	377830	299
Nr1d2	14	18204054	18239127	-	35074	9
Rpl15	14	18267823	18271391	-	3569	4
Nkiras1	14	18271136	18284003	+	12868	149
Ube2e1	14	18282722	18331859	-	49138	57
Ube2e2	14	18573575	18894267	-	320693	64
Gm21738	14	19415857	19418930	-	3074	7253
Gm2244	14	19532896	19549963	-	17068	1
Gm2237	14	19563800	19585135	-	21336	0
Gm5458	14	19594139	19602581	-	8443	1
Nid2	14	19751265	19811787	+	60523	11
Rtraf	14	19811351	19823824	-	12474	2
Gng2	14	19872559	19977627	-	105069	28
Saysd1	14	20075636	20083183	-	7548	6
Kcnk5	14	20140057	20181809	-	41753	5
Kcnk16	14	20261376	20269199	-	7824	1
Nudt13	14	20294697	20317578	+	22882	162
Ecd	14	20319852	20348121	-	28270	10
Fam149b	14	20348162	20383491	+	35330	447
Dnajc9	14	20384638	20388910	-	4273	12
Mrps16	14	20389304	20393634	-	4331	1
Cfap70	14	20394193	20452223	-	58031	6
Anxa7	14	20455260	20480133	-	24874	3
Mss51	14	20482867	20496901	-	14035	1
Ppp3cb	14	20499364	20546573	-	47210	16
Usp54	14	20548912	20641063	-	92152	56
Myoz1	14	20649107	20656540	-	7434	3
Synpo2l	14	20658946	20668354	-	9409	4
Sec24c	14	20674308	20694852	+	20545	1220
Fut11	14	20694968	20701016	+	6049	37
Chchd1	14	20703006	20704425	+	1420	32
Zswim8	14	20707552	20723619	+	16068	659
Ndst2	14	20723730	20734562	-	10833	13
Camk2g	14	20734875	20794088	-	59214	6
Plau	14	20836660	20843385	+	6726	0
Vcl	14	20929398	21033676	+	104279	488
Ap3m1	14	21031442	21052508	-	21067	33
Adk	14	21052574	21448569	+	395996	5014
Kat6b	14	21481434	21672478	+	191045	2986
Dupd1	14	21676537	21714576	-	38040	10
Dusp13	14	21733394	21748642	-	15249	1
Samd8	14	21750531	21798726	+	48196	639
Vdac2	14	21825238	21845879	+	20642	486
Comtd1	14	21845855	21848977	-	3123	31
Zfp503	14	21983959	21989601	-	5643	2
Lrmda	14	22019712	23056085	+	1036374	571
Kcnma1	14	23289431	24014491	-	725061	54
Dlg5	14	24133953	24245920	-	111968	9
E330034G19Rik	14	24293364	24309959	+	16596	2
Polr3a	14	24448696	24487052	-	38357	2
Rps24	14	24490681	24496959	+	6279	658
Zmiz1	14	25459224	25666743	+	207520	5048
Ppif	14	25694170	25700468	+	6299	79
Zcchc24	14	25711642	25769039	-	57398	15
Anxa11	14	25842156	25886804	+	44649	481
Plac9a	14	25887506	25903100	-	15595	1
Tmem254a	14	25923300	25927672	-	4373	0
Cphx1	14	25942539	25956356	+	13818	0
Duxbl1	14	25979083	25990088	+	11006	0
Gm9780	14	26027282	26042711	-	15430	4
Tmem254c	14	26063919	26067355	-	3437	1
Cphx2	14	26082245	26096127	+	13883	1
Cphx3	14	26082297	26235744	+	153448	50
Duxbl2	14	26118855	26129763	+	10909	2
Plac9b	14	26167405	26182480	-	15076	1
Tmem254b	14	26203369	26207041	-	3673	2
Duxbl3	14	26258468	26269436	+	10969	1
Slmap	14	26413168	26534931	-	121764	21
Dennd6a	14	26573856	26634322	+	60467	1003
Arf4	14	26638074	26665084	+	27011	340
Pde12	14	26659958	26669883	-	9926	28
Dnah12	14	26693274	26891703	+	198430	42
Asb14	14	26894557	26915258	+	20702	1
Appl1	14	26918988	26971232	-	52245	6
Hesx1	14	26994416	27002329	+	7914	2
Il17rd	14	27038941	27107286	+	68346	27
Arhgef3	14	27114899	27403911	+	289013	8143
Tasor	14	27428834	27483555	+	54722	2859
Ccdc66	14	27481090	27508460	-	27371	395
Erc2	14	27622428	28478537	+	856110	73
Wnt5a	14	28504750	28527448	+	22699	2
Cacna2d3	14	28904943	29721864	-	816922	53
Lrtm1	14	29018208	29033645	+	15438	1
Selenok	14	29968308	29975662	+	7355	94
Actr8	14	29978337	30006354	+	28018	414
Il17rb	14	29996135	30008896	-	12762	67
Chdh	14	30009023	30040527	+	31505	27
Cacna1d	14	30039941	30491453	-	451513	384
Dcp1a	14	30479612	30527063	+	47452	1101
Tkt	14	30549131	30574720	+	25590	1123
Prkcd	14	30595354	30626210	-	30857	7
Rft1	14	30654360	30691317	+	36958	565
Sfmbt1	14	30714849	30822721	+	107873	1907
Stimate	14	30825590	30877210	+	51621	1305
Mustn1	14	30879200	30881610	+	2411	18
Itih4	14	30886476	30902353	+	15878	5
Itih3	14	30908572	30923760	-	15189	1
Itih1	14	30929180	30943289	-	14110	3
Nek4	14	30951377	30988821	+	37445	134
Spcs1	14	30999826	31001672	-	1847	9
Glt8d1	14	31001400	31011991	+	10592	104
Gnl3	14	31012433	31019152	-	6720	7
Pbrm1	14	31019138	31121592	+	102455	3228
Smim4	14	31088132	31128956	-	40825	1181
Nt5dc2	14	31131053	31139124	+	8072	132
Stab1	14	31139013	31168641	-	29629	7
Nisch	14	31170930	31206826	-	35897	7
Tnnc1	14	31208312	31211729	+	3418	1
Sema3g	14	31217860	31230352	+	12493	1
Phf7	14	31237689	31251317	-	13629	1
Bap1	14	31251450	31259944	+	8495	340
Dnah1	14	31260375	31323896	-	63522	49
Capn7	14	31336638	31371986	+	35349	628
Sh3bp5	14	31359880	31436078	-	76199	373
Mettl6	14	31473578	31495040	-	21463	2
Eaf1	14	31494399	31509858	+	15460	353
Colq	14	31523082	31591343	-	68262	33
Gm49387	14	31552905	31640878	-	87974	23
Hacl1	14	31598730	31641172	-	42443	5
Btd	14	31641057	31668579	+	27523	168
Ankrd28	14	31698768	31830651	-	131884	23
Galnt15	14	32028989	32062197	+	33209	1
Dph3	14	32080566	32085729	-	5164	0
Oxnad1	14	32085374	32103202	+	17829	125
Msmb	14	32142023	32158367	+	16345	0
Ncoa4	14	32159865	32179855	+	19991	238
Timm23	14	32180162	32201898	-	21737	57
Parg	14	32201949	32297550	+	95602	2098
Ogdhl	14	32322019	32348151	+	26133	17
1700024G13Rik	14	32376068	32388391	-	12324	2
Chat	14	32408203	32465989	-	57787	4
Slc18a3	14	32462438	32464850	-	2413	0
Ercc6	14	32513521	32580990	+	67470	1568
Prrxl1	14	32599407	32649246	+	49840	2
3425401B19Rik	14	32659119	32685272	-	26154	3
Tmem273	14	32785963	32817984	+	32022	11
Fam170b	14	32833962	32836789	+	2828	0
Vstm4	14	32856756	32939491	+	82736	1
Wdfy4	14	32959547	33185508	-	225962	14
Lrrc18	14	32991382	33015291	+	23910	3
Arhgap22	14	33214026	33369934	+	155909	21
Mapk8	14	33377898	33447158	-	69261	6
Frmpd2	14	33471696	33575269	+	103574	6
Ptpn20	14	33589207	33640754	+	51548	6
Gdf10	14	33923587	33937983	+	14397	1
Gdf2	14	33941039	33947198	+	6160	0
Rbp3	14	33954003	33964216	+	10214	0
Zfp488	14	33967070	33978764	-	11695	1
Gm30083	14	33988417	34015182	-	26766	3
Gm5460	14	34016758	34048193	+	31436	6
A630023A22Rik	14	34051126	34102693	-	51568	3
Antxrl	14	34052707	34076405	+	23699	2
Anxa8	14	34085981	34100571	+	14591	0
Npy4r	14	34143992	34152489	-	8498	0
Gprin2	14	34185688	34201653	-	15966	0
Syt15	14	34220046	34230420	+	10375	3
Shld2	14	34237033	34310493	-	73461	14
Glud1	14	34310727	34345265	+	34539	1559
Fam25c	14	34351881	34355433	-	3553	0
Sncg	14	34370274	34374789	-	4516	2
Mmrn2	14	34375465	34404287	+	28823	12
Bmpr1a	14	34410734	34503341	-	92608	12
9230112D13Rik	14	34511621	34522801	-	11181	1
Ldb3	14	34526603	34588682	-	62080	6
Opn4	14	34590618	34600142	-	9525	2
Wapl	14	34673928	34747983	+	74056	3490
Grid1	14	34820108	35583379	+	763272	82
4930596D02Rik	14	35809488	35811978	-	2491	0
4930474N05Rik	14	36094917	36100114	+	5198	1
Ccser2	14	36874936	36968777	-	93842	7
Rgr	14	37034909	37048964	-	14056	0
Lrit1	14	37054830	37064946	+	10117	0
Lrit2	14	37068048	37073743	+	5696	1
Cdhr1	14	37077857	37098347	-	20491	0
2610528A11Rik	14	37102142	37110101	-	7960	1
Ghitm	14	37120092	37135254	-	15163	3
Nrg3	14	38368952	39473088	-	1104137	83
Sh2d4b	14	40813789	40893266	-	79478	4
Tspan14	14	40906445	40966807	-	60363	10
Prxl2a	14	40993740	41013788	-	20049	6
Dydc2	14	41049117	41069208	-	20092	3
Dydc1	14	41072911	41092197	+	19287	4
Mat1a	14	41105035	41124412	+	19378	0
Sftpa1	14	41131782	41136452	+	4671	0
Mbl1	14	41151458	41159601	+	8144	2
Sftpd	14	41172214	41185149	-	12936	0
Gm2832	14	41278805	41288815	+	10011	1
Gm5798	14	41348609	41356839	+	8231	0
Gm7945	14	41381628	41386379	-	4752	1
Gm6482	14	41402885	41408281	-	5397	0
Gm7954	14	41448203	41453518	-	5316	0
Gm3486	14	41484232	41489485	-	5254	1
Gm7970	14	41550120	41555583	-	5464	0
1700049E17Rik2	14	41573211	41581305	+	8095	0
Gm3072	14	41619286	41624612	-	5327	0
Gm3676	14	41641179	41646487	-	5309	0
Gm8068	14	41696393	41701885	-	5493	0
Gm7929	14	41745917	41750614	-	4698	0
Nkx3	14	41761483	69194662	+	27433180	56568
Gm47189	14	41767172	41772441	-	5270	1
Gm7980	14	41901813	41907290	-	5478	1
1700049E17Rik1	14	41924949	41933041	+	8093	1
1700024B05Rik	14	41943995	42003821	+	59827	18
Gm6401	14	41962708	41967927	-	5220	0
Gm3543	14	41977873	41983325	-	5453	0
Gm7951	14	42111963	42117369	-	5407	1
Gm17027	14	42157290	42162622	-	5333	0
Gm3573	14	42185391	42190791	-	5401	0
Gm17026	14	42254659	42260048	-	5390	1
Gm9611	14	42291907	42297358	-	5452	0
Gm7995	14	42310210	42325394	+	15185	15
Gm8005	14	42434156	42439673	-	5518	2
Gm8011	14	42463881	42472122	+	8242	1
Gm8020	14	42496884	42502349	-	5466	1
Gm8024	14	42518878	42524282	-	5405	1
Gm17124	14	42594502	42599882	-	5381	1
Gm3633	14	42636467	42641917	-	5451	0
Gm10378	14	42655938	42663605	+	7668	2
Gm3015	14	42763525	42768821	-	5297	1
Gm10377	14	42792568	42797987	-	5420	0
Gm21977	14	42847980	42853477	-	5498	0
Gm8082	14	42988342	42993624	-	5283	0
Gm10376	14	43010188	43015628	-	5441	3
Gm8094	14	43071142	43076643	-	5502	1
Gm8104	14	43100601	43115190	+	14590	11
Gm7233	14	43179867	43187988	+	8122	0
Gm8122	14	43229832	43235304	-	5473	2
Gm8126	14	43258649	43266799	+	8151	0
Gm8127	14	43288312	43293832	-	5521	1
Gm9732	14	43298872	43306004	+	7133	1
1700001F09Rik	14	43342383	43347811	-	5429	0
Gm8138	14	43410827	43416350	-	5524	2
Gm5799	14	43543576	43551213	+	7638	0
Gm17654	14	43573843	43579146	-	5304	1
Gm10375	14	43602627	43608013	-	5387	1
Gm8165	14	43671962	43677199	-	5238	0
Gm7324	14	43697828	43715378	+	17551	42
Gm16506	14	43722253	43727485	-	5233	0
Gm6526	14	43747866	43755948	+	8083	2
Gm8180	14	43779488	43784745	-	5258	1
Ear1	14	43818765	43875517	-	56753	8
Ear10	14	43922720	43923559	-	840	0
Gm8113	14	43925390	43933411	+	8022	4
Ang5	14	43957069	43963072	+	6004	0
Ang6	14	44001826	44002269	-	444	0
Ear2	14	44102654	44103534	+	881	0
Gm3327	14	44123851	44129043	+	5193	0
4930503E14Rik	14	44163169	44213254	-	50086	2
Gm8212	14	44197661	44203133	+	5473	0
Gm8220	14	44285580	44291068	+	5489	0
Gm5930	14	44330442	44338584	-	8143	3
Gm8229	14	44365357	44370841	+	5485	0
Gm3371	14	44402671	44410688	-	8018	0
Gm8232	14	44433635	44439086	+	5452	0
BC061237	14	44500122	44506345	+	6224	2
Gm17093	14	44518276	44523444	+	5169	1
Gm5624	14	44556795	44627938	-	71144	50
Gm8247	14	44583153	44588402	+	5250	0
Gm8257	14	44649204	44706456	-	57253	6
Gm8267	14	44716838	44750340	-	33503	3
Ptgdr	14	44851235	44859375	-	8141	4
Ptger2	14	44988195	45003820	+	15626	308
Txndc16	14	45133465	45220328	-	86864	15
Gpr137c	14	45219717	45282725	+	63009	56
Ero1l	14	45283087	45318771	-	35685	8
Psmc6	14	45329788	45349705	+	19918	684
Styx	14	45351093	45422820	+	71728	522
Gnpnat1	14	45376334	45404913	-	28580	114
Fermt2	14	45458795	45530118	-	71324	2
Ddhd1	14	45588467	45658143	-	69677	11
Gm15217	14	46379414	46383608	+	4195	0
Bmp4	14	46383520	46390669	-	7150	0
Cdkn3	14	46760541	46771669	+	11129	134
Cnih1	14	46775567	46788411	-	12845	6
Gmfb	14	46808149	46822242	-	14094	3
Cgrrf1	14	46832125	46854193	+	22069	173
Samd4	14	46882854	47105815	+	222962	28
Gch1	14	47153895	47189413	-	35519	24
Wdhd1	14	47240944	47276857	-	35914	7
Socs4	14	47276931	47296102	+	19172	426
Mapk1ip1l	14	47298269	47323204	+	24936	1660
Lgals3	14	47367751	47386160	+	18410	42
Dlgap5	14	47387779	47418407	-	30629	11
Fbxo34	14	47450421	47531962	+	81542	1044
Atg14	14	47540893	47570649	-	29757	13
Ktn1	14	47648448	47739894	+	91447	1738
Peli2	14	48120823	48281575	+	160753	21
Tmem260	14	48446124	48524246	+	78123	861
Otx2	14	48657677	48673819	-	16143	2
Exoc5	14	49004090	49066653	-	62564	8
Ap5m1	14	49066097	49094234	+	28138	336
Naa30	14	49172226	49191031	+	18806	642
ccdc198	14	49219588	49245474	-	25887	44
Slc35f4	14	49298519	49526046	-	227528	27
Armh4	14	49675952	49783383	-	107432	3
Olfr722	14	49894258	49901941	-	7684	0
Olfr723	14	49928563	49931787	-	3225	0
Olfr724	14	49960023	49963274	-	3252	0
Olfr725	14	50034314	50040375	-	6062	0
Olfr726	14	50083570	50090953	-	7384	2
Olfr727	14	50123186	50128746	+	5561	0
Olfr728	14	50133758	50142680	-	8923	0
Olfr729	14	50144731	50152910	-	8180	0
Olfr730	14	50183296	50188198	-	4903	0
Olfr731	14	50233531	50241866	-	8336	1
Olfr732	14	50278473	50284206	-	5734	0
Olfr733	14	50295891	50301522	-	5632	1
Olfr734	14	50316506	50326761	-	10256	0
Olfr735	14	50342612	50348872	-	6261	0
Tlr11	14	50357914	50363663	+	5750	1
Olfr736	14	50381163	50394192	+	13030	0
Olfr738	14	50407568	50415438	+	7871	1
Olfr739	14	50418626	50427888	+	9263	0
Olfr740	14	50445545	50456933	+	11389	2
Olfr741	14	50472738	50488338	+	15601	0
Olfr742	14	50503600	50517145	+	13546	0
Olfr743	14	50521839	50534955	+	13117	1
Olfr744	14	50614879	50619839	+	4961	0
Olfr745	14	50639388	50643885	+	4498	1
Olfr746	14	50647083	50654183	+	7101	2
Olfr747	14	50680657	50693206	-	12550	2
Olfr748	14	50707373	50713797	+	6425	0
Olfr749	14	50736171	50745094	-	8924	0
Ttc5	14	50765415	50785519	-	20105	2
Ccnb1ip1	14	50789248	50807732	-	18485	3
Parp2	14	50807841	50821301	+	13461	299
Tep1	14	50824059	50870560	-	46502	2
Klhl33	14	50888582	50897507	-	8926	0
Osgep	14	50906478	50924893	-	18416	4
Apex1	14	50924968	50927139	+	2172	62
Pip4p1	14	50926068	50930856	-	4789	53
Pnp	14	50931082	50965237	+	34156	164
Gm49342	14	50944517	50963136	+	18620	146
Pnp2	14	50955992	50964749	+	8758	41
Rnase10	14	51007751	51010758	+	3008	1
Rnase9	14	51038459	51041869	-	3411	1
Rnase11	14	51049451	51050163	-	713	0
Rnase12	14	51056698	51057661	-	964	0
Olfr750	14	51066301	51074435	-	8135	1
Rnase4	14	51091077	51106151	+	15075	9
