# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_18_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_18_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_18_srt_flt_pos_srt.bam
Ankle1	8	71406010	71409904	+	3895	0
Abhd8	8	71456705	71463655	-	6951	52
Mrpl34	8	71464959	71465747	+	789	1
Dda1	8	71469199	71476098	+	6900	3
Ano8	8	71476019	71485963	-	9945	85
Gtpbp3	8	71488103	71499583	+	11481	1
Plvap	8	71497765	71511752	-	13988	0
Ccdc194	8	71520120	71525711	-	5592	3
Bst2	8	71534255	71537456	-	3202	114
Mvb12a	8	71542922	71548026	+	5105	1
Tmem221	8	71554238	71558871	-	4634	3
Nxnl1	8	71560555	71566601	-	6047	0
Slc27a1	8	71568882	71586708	+	17827	6
Pgls	8	71592176	71601092	+	8917	2
Fam129c	8	71597648	71607936	+	10289	0
Colgalt1	8	71610998	71624911	+	13914	1
Unc13a	8	71624417	71671757	-	47341	29
Jak3	8	71676296	71690575	+	14280	12
Insl3	8	71689214	71690575	+	1362	2
B3gnt3	8	71690756	71701789	-	11034	17
Fcho1	8	71708387	71725716	-	17330	809
Zfp709	8	71882019	71895727	+	13709	0
Zfp882	8	71908608	71916354	+	7747	1
Zfp617	8	71908635	71934629	+	25995	4
Zfp961	8	71951038	71971716	+	20679	1
Cyp4f18	8	71988482	72009626	-	21145	1
Olfr372	8	72041218	72060630	+	19413	1
Olfr373	8	72083177	72103084	+	19908	1
Olfr374	8	72107040	72118147	+	11108	1
Tpm4	8	72135229	72153142	+	17914	100
Rab8a	8	72161200	72183904	+	22705	0
Hsh2d	8	72189638	72201527	+	11890	3
Cib3	8	72204378	72212996	-	8619	1
Gm11034	8	72213494	72213636	-	143	0
Fam32a	8	72219730	72224418	+	4689	42
Ap1m1	8	72240018	72257385	+	17368	2
Gm10282	8	72304110	72305260	-	1151	1
Klf2	8	72319033	72321656	+	2624	2
Eps15l1	8	72340999	72421460	-	80462	4009
Calr3	8	72424176	72443870	-	19695	13
1700030K09Rik	8	72443880	72461001	+	17122	181
Cherp	8	72460489	72475226	-	14738	1878
Slc35e1	8	72480641	72492614	-	11974	409
Med26	8	72494561	72548270	-	53710	3034
Smim7	8	72565188	72571088	-	5901	217
Tmem38a	8	72572055	72587282	+	15228	54
Nwd1	8	72646711	72717876	+	71166	3
Sin3b	8	72723285	72758201	+	34917	1
F2rl3	8	72761880	72763874	+	1995	0
Large1	8	72814599	73353540	-	538942	425
Isx	8	74873173	74893506	+	20334	1
Hmgxb4	8	74993356	75031978	+	38623	12
Tom1	8	75033705	75070121	+	36417	3
Hmox1	8	75093621	75100589	+	6969	0
Mcm5	8	75109569	75128439	+	18871	1
Rasd2	8	75213944	75224113	+	10170	1
Gm10358	8	75405340	75406589	-	1250	1
Iqcm	8	75448694	75984503	+	535810	295
Nr3c2	8	76899442	77245012	+	345571	28
Arhgap10	8	77250366	77517953	-	267588	1099
Prmt9	8	77549397	77581338	+	31942	3
Tmem184c	8	77595982	77610698	-	14717	147
Ednra	8	77663031	77724436	-	61406	2
Ttc29	8	78213297	78394326	+	181030	10
Pou4f2	8	78433010	78436645	-	3636	0
Rbmxl1	8	78505269	78508898	-	3630	146
Slc10a7	8	78509352	78734003	+	224652	16
Lsm6	8	78804865	78821140	-	16276	399
Zfp827	8	79028437	79193766	+	165330	21
1700011L22Rik	8	79210431	79248570	-	38140	10
Mmaa	8	79263598	79294937	-	31340	82
Smad1	8	79338395	79399518	-	61124	644
Otud4	8	79639618	79677724	+	38107	17
Abce1	8	79683462	79711740	-	28279	1493
Anapc10	8	79711820	79779059	+	67240	7
Hhip	8	79965853	80058006	-	92154	9
Gypa	8	80493781	80510542	+	16762	0
Frem3	8	80611080	80695356	+	84277	54
Smarca5	8	80698507	80739497	-	40991	1035
Gab1	8	80764438	80880519	-	116082	5
Usp38	8	80980733	81014928	-	34196	671
Inpp4b	8	81342558	82127914	+	785357	117
Il15	8	82331632	82403222	-	71591	27
Zfp330	8	82763621	82774160	-	10540	420
Rnf150	8	82863356	83091268	+	227913	16
Tbc1d9	8	83165352	83272934	+	107583	3
Ucp1	8	83290352	83298452	+	8101	2
Elmod2	8	83312632	83332486	-	19855	58
Mgat4d	8	83348471	83379402	+	30932	1
Clgn	8	83389867	83428552	+	38686	3
Scoc	8	83430510	83458349	-	27840	86
Olfr370	8	83535780	83545227	+	9448	1
Ndufb7	8	83566671	83571626	+	4956	26
Tecr	8	83571698	83594484	-	22787	807
Dnajb1	8	83608193	83612653	+	4461	0
Gipc1	8	83652677	83664694	+	12018	11
Pkn1	8	83666536	83699179	-	32644	1281
Ptger1	8	83666678	83672753	+	6076	348
Ddx39	8	83715177	83726892	+	11716	124
Adgre5	8	83723251	83741326	-	18076	485
Adgrl1	8	83900105	83941954	+	41850	5
Asf1b	8	83955507	83970197	+	14691	1
Prkaca	8	83972993	83996443	+	23451	8
Samd1	8	83997501	84000409	+	2909	0
1700067K01Rik	8	84001502	84004770	+	3269	4
Misp3	8	84010222	84012171	-	1950	0
Palm3	8	84021471	84030295	+	8825	755
Il27ra	8	84030294	84042589	-	12296	2093
Rln3	8	84042929	84045000	-	2072	0
Gm10643	8	84063561	84065137	-	1577	5
Rfx1	8	84066834	84096992	+	30159	120
Dcaf15	8	84097072	84104768	-	7697	624
Podnl1	8	84125989	84132527	+	6539	32
Cc2d1a	8	84132828	84147936	-	15109	475
4930432K21Rik	8	84148025	84172590	+	24566	8
Nanos3	8	84173733	84176552	-	2820	1
Zswim4	8	84210678	84237055	-	26378	623
D8Ertd738e	8	84246238	84249719	-	3482	181
Mri1	8	84249906	84257324	-	7419	521
Ccdc130	8	84257795	84270380	-	12586	196
Cacna1a	8	84338639	84640246	+	301608	145
Ier2	8	84661331	84662854	-	1524	385
Nacc1	8	84670479	84687902	-	17424	1364
Trmt1	8	84686339	84699808	+	13470	84
Lyl1	8	84701449	84704940	+	3492	18
Nfix	8	84704712	84800344	-	95633	1878
G430095P16Rik	8	84723007	84726844	+	3838	57
Dand5	8	84815404	84822823	-	7420	12
Gadd45gip1	8	84831522	84835482	+	3961	144
Rad23a	8	84834019	84840665	-	6647	590
Calr	8	84841850	84846934	-	5085	560
Farsa	8	84856989	84869257	+	12269	0
Syce2	8	84872111	84888221	+	16111	9
Gcdh	8	84886393	84893921	-	7529	19
Klf1	8	84901928	84905295	+	3368	1
Dnase2a	8	84908560	84911708	+	3149	2
Mast1	8	84911903	84937359	-	25457	1
Rtbdn	8	84946991	84956603	+	9613	18
Rnaseh2a	8	84956610	84969767	-	13158	314
Gm49661	8	84967678	84969433	-	1756	68
Prdx2	8	84969587	84974834	+	5248	4
Junb	8	84976910	84978718	-	1809	522
Hook2	8	84990603	85003349	+	12747	4
Best2	8	85007202	85014531	-	7330	1
Asna1	8	85017931	85025281	-	7351	253
Trir	8	85026823	85030286	+	3464	0
Tnpo2	8	85036915	85057583	+	20669	3
Fbxw9	8	85060055	85067121	+	7067	2
Gm5741	8	85067568	85067982	-	415	2
Dhps	8	85071757	85075162	+	3406	29
Wdr83	8	85075035	85080746	-	5712	144
Wdr83os	8	85080740	85082339	+	1600	16
Man2b1	8	85083304	85098282	+	14979	1
Zfp791	8	85108553	85123095	-	14543	176
Cks1brt	8	85151924	85173622	+	21699	1
Olfr371	8	85225988	85231509	+	5522	1
Vps35	8	85260392	85299802	-	39411	400
Orc6	8	85299632	85308278	+	8647	0
Mylk3	8	85324303	85386345	-	62043	7
4921524J17Rik	8	85408759	85432833	-	24075	205
Gpt2	8	85492576	85527560	+	34985	10
Dnaja2	8	85537633	85555344	-	17712	1102
Neto2	8	85636588	85700924	-	64337	633
Itfg1	8	85717578	85840921	-	123344	709
Phkb	8	85840991	86061376	+	220386	27
Abcc12	8	86482260	86580686	-	98427	5
Lonp2	8	86624043	86723873	+	99831	277
Siah1a	8	86724007	86745934	-	21928	615
N4bp1	8	86841139	86885258	-	44120	495
Cbln1	8	87468405	87472609	-	4205	0
4933402J07Rik	8	87563853	87589424	+	25572	1
Zfp423	8	87661810	87959595	-	297786	23
Cnep1r1	8	88118769	88135110	+	16342	4
Heatr3	8	88137855	88172027	+	34173	4
Tent4b	8	88199213	88259722	+	60510	9
Adcy7	8	88272403	88329962	+	57560	294
Brd7	8	88331059	88362194	-	31136	947
Nkd1	8	88521354	88594884	+	73531	5
Snx20	8	88626563	88636128	-	9566	139
Nod2	8	88647315	88688474	+	41160	3
Cyld	8	88697028	88751945	+	54918	2
Sall1	8	89027235	89044162	-	16928	1
Tox3	8	90247040	90348343	-	101304	9
Gm19935	8	90816145	90817393	-	1249	0
Chd9	8	90828352	91054516	+	226165	23
Rbl2	8	91070057	91123844	+	53788	56
Aktip	8	91111784	91199971	-	88188	93
Rpgrip1l	8	91217030	91313262	-	96233	52
Fto	8	91313525	91668439	+	354915	38
Irx3	8	91798525	91802067	-	3543	1
Irx5	8	92357625	92376286	+	18662	0
Irx6	8	92674288	92680956	+	6669	1
Mmp2	8	92827291	92853420	+	26130	4
Lpcat2	8	92855339	92919279	+	63941	2
Capns2	8	92901407	92902411	+	1005	0
Slc6a2	8	92960079	93001667	+	41589	1
Ces1a	8	93020214	93048192	-	27979	5
Ces1b	8	93056728	93080017	-	23290	3
Ces1c	8	93099015	93131271	-	32257	7
Ces1d	8	93166068	93197838	-	31771	1
Ces1e	8	93201218	93229619	-	28402	1
Ces1f	8	93256236	93279747	-	23512	2
Ces1g	8	93302369	93337308	-	34940	2
Ces1h	8	93351843	93379725	-	27883	5
Ces5a	8	93499064	93535830	-	36767	2
Gnao1	8	93809966	93969388	+	159423	51
Amfr	8	93971588	94012842	-	41255	812
Nudt21	8	94015496	94037031	-	21536	390
Ogfod1	8	94037198	94067921	+	30724	1
Bbs2	8	94067954	94098928	-	30975	26
Mt4	8	94137197	94139031	+	1835	0
Mt3	8	94152607	94154146	+	1540	0
Mt2	8	94172664	94173568	+	905	0
Mt1	8	94179082	94180327	+	1246	0
Nup93	8	94214564	94317227	+	102664	7
Slc12a3	8	94329201	94366214	+	37014	5
Herpud1	8	94386438	94395377	+	8940	6
Nlrc5	8	94434391	94527272	+	92882	26
Cpne2	8	94532990	94570531	+	37542	14
Fam192a	8	94574138	94601997	-	27860	555
Rspry1	8	94601937	94660275	+	58339	14
Arl2bp	8	94666600	94674425	+	7826	0
Pllp	8	94674894	94696278	-	21385	5
Ccl22	8	94745590	94751699	+	6110	0
Cx3cl1	8	94772009	94782427	+	10419	5
Ccl17	8	94810453	94812036	+	1584	10
Ciapin1	8	94819804	94838358	-	18555	634
Coq9	8	94838321	94854895	+	16575	1
Polr2c	8	94857450	94873535	+	16086	2
Dok4	8	94863828	94876330	-	12503	3
Ccdc102a	8	94902869	94918098	-	15230	121
Adgrg5	8	94923694	94943280	+	19587	2
Adgrg1	8	94976993	95014217	+	37225	6
Adgrg3	8	95017692	95045250	+	27559	5
Drc7	8	95055103	95078141	+	23039	3
Katnb1	8	95081186	95103149	+	21964	101
Kifc3	8	95099828	95202812	-	102985	641
Cngb1	8	95239045	95306585	-	67541	4
Tepp	8	95310566	95326323	+	15758	52
Zfp319	8	95323011	95331950	-	8940	150
Usb1	8	95332284	95347507	+	15224	1
Mmp15	8	95352268	95375080	+	22813	1
Cfap20	8	95420249	95434869	-	14621	219
Csnk2a2	8	95446096	95488827	-	42732	1875
Ccdc113	8	95534085	95558890	+	24806	1
Prss54	8	95559070	95575455	-	16386	2
Gins3	8	95633453	95645060	+	11608	1
Ndrg4	8	95676980	95715119	+	38140	15
Setd6	8	95715881	95719010	+	3130	182
Cnot1	8	95719451	95807464	-	88014	4775
Sap18b	8	95825346	95826134	+	789	0
Slc38a7	8	95835920	95853539	-	17620	161
Got2	8	95864134	95888547	-	24414	432
Cdh8	8	99024471	99416471	-	392001	35
Cdh11	8	102632095	102785642	-	153548	36
Cdh5	8	104101625	104144511	+	42887	3
Bean1	8	104170442	104219122	+	48681	8
Tk2	8	104226685	104248558	-	21874	248
Cklf	8	104250861	104264938	+	14078	1
Cmtm2a	8	104281042	104293181	-	12140	2
Gm45711	8	104281347	104310081	-	28735	7
Cmtm1	8	104292622	104310145	-	17524	5
Gm11020	8	104321567	104321787	+	221	0
Cmtm2b	8	104322230	104330764	+	8535	0
Cmtm3	8	104339410	104347672	+	8263	8
Cmtm4	8	104348191	104395807	-	47617	190
Dync1li2	8	104417680	104443047	-	25368	543
Terb1	8	104446719	104509887	-	63169	14
Nae1	8	104511028	104534637	-	23610	274
Car7	8	104534700	104550343	+	15644	0
Pdp2	8	104591451	104599026	+	7576	0
Cdh16	8	104601911	104624396	-	22486	3
Rrad	8	104628070	104631327	-	3258	22
Ciao2b	8	104639838	104641965	-	2128	61
Ces2a	8	104734003	104741634	+	7632	2
Ces2b	8	104831572	104840093	+	8522	4
Ces2c	8	104847068	104854483	+	7416	1
Ces2e	8	104926260	104934672	+	8413	0
Ces2f	8	104947356	104960047	+	12692	0
Ces2g	8	104961718	104969537	+	7820	0
Ces2h	8	105000853	105021178	+	20326	3
Ces3a	8	105048601	105058413	+	9813	1
Ces3b	8	105083755	105093929	+	10175	1
Ces4a	8	105131800	105150109	+	18310	0
Cbfb	8	105170674	105217989	+	47316	4
D230025D16Rik	8	105225145	105253053	+	27909	6
B3gnt9	8	105252638	105255153	-	2516	20
Tradd	8	105258286	105264609	-	6324	122
Fbxl8	8	105264648	105269326	+	4679	1
Hsf4	8	105269801	105275845	+	6045	0
Nol3	8	105276140	105281939	+	5800	2
4931428F04Rik	8	105280409	105289864	-	9456	16
Exoc3l	8	105289924	105296098	-	6175	3
E2f4	8	105297663	105305370	+	7708	14
Elmo3	8	105305601	105310760	+	5160	94
Lrrc29	8	105312265	105326278	-	14014	225
Tmem208	8	105326354	105335219	+	8866	61
Fhod1	8	105329163	105347953	-	18791	138
Slc9a5	8	105348843	105368743	+	19901	0
Plekhg4	8	105373274	105382862	+	9589	3
Kctd19	8	105382807	105413502	-	30696	7
Lrrc36	8	105413622	105464086	+	50465	5
Tppp3	8	105467493	105471526	-	4034	22
Zdhhc1	8	105472423	105496870	-	24448	374
Hsd11b2	8	105518755	105523988	+	5234	23
Atp6v0d1	8	105524465	105566047	-	41583	382
Agrp	8	105566698	105637393	-	70696	792
Ripor1	8	105605255	105622219	+	16965	207
Ctcf	8	105636579	105682922	+	46344	43
Carmil2	8	105686274	105698143	+	11870	97
Acd	8	105695860	105701102	-	5243	208
Pard6a	8	105701154	105703496	+	2343	3
Enkd1	8	105703651	105708210	-	4560	12
4933405L10Rik	8	105708291	105710246	+	1956	5
Gfod2	8	105713854	105758664	-	44811	274
Ranbp10	8	105768308	105827350	-	59043	665
Tsnaxip1	8	105827731	105844680	+	16950	65
Cenpt	8	105844673	105852054	-	7382	435
Thap11	8	105855132	105856950	+	1819	0
Edc4	8	105880881	105894908	+	14028	2
Nrn1l	8	105893567	105895023	+	1457	0
Pskh1	8	105900441	105931778	+	31338	2
Ctrl	8	105932003	105933862	-	1860	5
Psmb10	8	105935739	105938444	-	2706	26
Lcat	8	105939551	105943382	-	3832	45
Slc12a4	8	105943590	105966097	-	22508	389
Dpep3	8	105973513	105979429	-	5917	0
Dpep2	8	105984944	105996423	-	11480	2
Dus2	8	105991337	106053840	+	62504	45
Dpep2nb	8	105995466	106005975	-	10510	1
Ddx28	8	106009621	106011882	-	2262	33
Nfatc3	8	106058840	106130537	+	71698	14
Esrp2	8	106130319	106136974	-	6656	0
Pla2g15	8	106150399	106164715	+	14317	2
Slc7a6	8	106168857	106198706	+	29850	19
Slc7a6os	8	106200717	106210933	-	10217	513
Prmt7	8	106210936	106252794	+	41859	7
Smpd3	8	106252548	106337988	-	85441	4
Zfp90	8	106415327	106426598	+	11272	1
Cdh3	8	106510891	106557297	+	46407	3
Cdh1	8	106603351	106670246	+	66896	8
Tango6	8	106683068	106851439	+	168372	17
Has3	8	106870242	106884566	+	14325	789
Chtf8	8	106883863	106893601	-	9739	641
Gm50241	8	106883890	106893593	-	9704	641
Utp4	8	106893636	106923088	+	29453	2
Sntb2	8	106935750	107019714	+	83965	10
Vps4a	8	107031222	107045755	+	14534	294
Pdf	8	107044698	107048614	-	3917	283
Cog8	8	107046289	107056689	-	10401	543
Nip7	8	107056877	107060931	+	4055	0
Tmed6	8	107061476	107065644	-	4169	0
Terf2	8	107069400	107096547	-	27148	990
Cyb5b	8	107150640	107187471	+	36832	6
Nfat5	8	107293470	107379517	+	86048	6
Nqo1	8	107388225	107403206	-	14982	11
Nob1	8	107412486	107425049	-	12564	1006
Wwp2	8	107436365	107558595	+	122231	29
Psmd7	8	107580381	107588464	-	8084	465
Zfhx3	8	107942644	108961630	+	1018987	79
Pmfbp1	8	109494027	109542640	+	48614	0
Dhx38	8	109548011	109565861	-	17851	792
Txnl4b	8	109565892	109574051	+	8160	1
Hp	8	109575128	109579172	-	4045	0
Dhodh	8	109591343	109608673	-	17331	495
Pkd1l3	8	109614517	109674386	+	59870	206
Ist1	8	109671325	109693260	-	21936	544
Zfp821	8	109705546	109724932	+	19387	25
Atxn1l	8	109726451	109737739	-	11289	246
Ap1g1	8	109778554	109864204	+	85651	11
Phlpp2	8	109868603	109944671	+	76069	5
Marveld3	8	109947914	109962203	-	14290	3
Tat	8	109990437	109999803	+	9367	1
Chst4	8	110029153	110039740	-	10588	0
Zfp612	8	110079762	110092741	+	12980	1
Gm17720	8	110082803	110102753	-	19951	2
Tle7	8	110101207	110111961	+	10755	1
Calb2	8	110137502	110168210	-	30709	2
Cmtr2	8	110215665	110224486	+	8822	0
Hydin	8	110266977	110610253	+	343277	24
Vac14	8	110618585	110720398	+	101814	12
Mtss2	8	110721476	110741400	+	19925	0
Il34	8	110741840	110805903	-	64064	5
Sf3b3	8	110810239	110846776	-	36538	3727
Cog4	8	110846600	110882227	+	35628	23
Fcsk	8	110882456	110902488	-	20033	202
St3gal2	8	110919922	110972480	+	52559	104
Ddx19a	8	110974996	110997800	-	22805	723
Ddx19b	8	111003188	111031751	-	28564	348
Aars	8	111033144	111057664	+	24521	3
Exosc6	8	111056339	111057664	+	1326	1
Clec18a	8	111058920	111092426	-	33507	4
Pdpr	8	111094630	111137074	+	42445	186
Glg1	8	111154421	111259216	-	104796	1148
Rfwd3	8	111270944	111300222	-	29279	364
Mlkl	8	111311797	111338177	-	26381	6
Fa2h	8	111345141	111393824	-	48684	3
Wdr59	8	111448797	111522092	-	73296	1392
Znrf1	8	111536097	111626030	+	89934	11
Ldhd	8	111626271	111630374	-	4104	3
Zfp1	8	111643401	111671011	+	27611	2
Ctrb1	8	111686519	111691010	-	4492	0
Bcar1	8	111710474	111743809	-	33336	2
Cfdp1	8	111768491	111854291	-	85801	2104
Tmem170	8	111863038	111876750	-	13713	30
Chst5	8	111889136	111910447	-	21312	2
Tmem231	8	111912011	111933881	-	21871	9
Gabarapl2	8	111940703	111953612	+	12910	38
Adat1	8	111966908	111992302	-	25395	597
Kars	8	111993443	112011323	-	17881	834
Terf2ip	8	112011398	112020528	+	9131	45
Cntnap4	8	112570043	112882717	+	312675	16
Mon1b	8	113635587	113645179	+	9593	2
Syce1l	8	113643213	113655533	+	12321	2
Adamts18	8	113697126	113848615	-	151490	13
Nudt7	8	114133557	114154739	+	21183	2
Vat1l	8	114205630	114374071	+	168442	24
Clec3a	8	114418086	114425846	+	7761	0
Wwox	8	114439655	115352708	+	913054	94
Maf	8	115682942	115707794	-	24853	7
Dynlrb2	8	116504974	116515915	+	10942	0
Cdyl2	8	116574400	116732991	-	158592	1382
Cmc2	8	116888685	116921455	-	32771	155
Cenpn	8	116921740	116941503	+	19764	293
Atmin	8	116943393	116960445	+	17053	18
1700030J22Rik	8	116969594	116978959	-	9366	12
Gcsh	8	116981810	116993537	-	11728	220
Pkd1l2	8	116995679	117082449	-	86771	7
Bco1	8	117095854	117133720	+	37867	1
Gan	8	117158135	117215997	+	57863	2
Cmip	8	117257064	117459430	+	202367	13
Plcg2	8	117498291	117635142	+	136852	5
Sdr42e1	8	117661399	117673689	-	12291	6
Hsd17b2	8	117701904	117759027	+	57124	2
Mphosph6	8	117791645	117801943	-	10299	138
Cdh13	8	118283733	119324921	+	1041189	84
Hsbp1	8	119344488	119348922	+	4435	0
Mlycd	8	119394878	119411102	+	16225	0
Osgin1	8	119434124	119446256	+	12133	0
Necab2	8	119446719	119472640	+	25922	0
Slc38a8	8	119479602	119501698	-	22097	3
Mbtps1	8	119508156	119558735	-	50580	2112
Hsdl1	8	119561989	119575183	-	13195	253
Dnaaf1	8	119575235	119598454	+	23220	130
Taf1c	8	119597975	119605222	-	7248	551
Adad2	8	119612747	119616924	+	4178	0
Kcng4	8	119623854	119635680	-	11827	0
Wfdc1	8	119666365	119688222	+	21858	2
Atp2c2	8	119700009	119757717	+	57709	9
Meak7	8	119760076	119778416	-	18341	78
Cotl1	8	119809222	119840544	-	31323	795
Klhl36	8	119862272	119876995	+	14724	0
Usp10	8	119910360	119957560	+	47201	7
Galnt2l	8	119910841	124345722	+	4434882	56819
Crispld2	8	119992438	120052793	+	60356	3
Zdhhc7	8	120080890	120101482	-	20593	327
6430548M08Rik	8	120114152	120165306	+	51155	7
Fam92b	8	120166397	120177466	-	11070	1
Gse1	8	120228456	120581390	+	352935	82
Gins2	8	120578633	120589304	-	10672	23
1190005I06Rik	8	120608602	120647632	-	39031	106
Gm27021	8	120608786	120668079	-	59294	620
Emc8	8	120653914	120668573	-	14660	436
Cox4i1	8	120668222	120674207	+	5986	1
Irf8	8	120736358	120756694	+	20337	6
Foxf1	8	121084386	121088144	+	3759	2
Mthfsd	8	121091628	121108392	-	16765	490
Foxc2	8	121116171	121118895	+	2725	0
Foxl1	8	121127940	121130644	+	2705	0
1700018B08Rik	8	121530780	121544320	-	13541	6
Fbxo31	8	121549440	121578806	-	29367	636
Map1lc3b	8	121590361	121598760	+	8400	0
Zcchc14	8	121598703	121652901	-	54199	5
Jph3	8	121730563	121794276	+	63714	550
Klhdc4	8	121796313	121829569	-	33257	1850
Slc7a5	8	121881150	121907694	-	26545	13285
Car5a	8	121916126	121944904	-	28779	2
Banp	8	121949750	122029258	+	79509	30
Zfp469	8	122258620	122272650	+	14031	32
Zfpm1	8	122282141	122337251	+	55111	9
Trhr2	8	122356967	122360746	-	3780	1
Zc3h18	8	122376609	122417360	+	40752	35
Il17c	8	122422020	122423639	+	1620	56
Cyba	8	122424776	122432930	-	8155	693
Mvd	8	122433601	122443422	-	9822	56
Snai3	8	122454208	122460733	-	6526	23
Rnf166	8	122466147	122476064	-	9918	310
Ctu2	8	122476143	122484138	+	7996	382
Piezo1	8	122481698	122551329	-	69632	5902
Cdt1	8	122568015	122573128	+	5114	10
Aprt	8	122574635	122576890	-	2256	262
Galns	8	122578242	122611463	-	33222	372
Trappc2l	8	122611646	122616660	+	5015	0
Pabpn1l	8	122619471	122622739	-	3269	0
Cbfa2t3	8	122625141	122699109	-	73969	5
Acsf3	8	122775505	122817880	+	42376	3
Cdh15	8	122847966	122867397	+	19432	0
Ankrd11	8	122883822	123042277	-	158456	24334
Spg7	8	123062942	123097760	+	34819	7
Rpl13	8	123102350	123105244	+	2895	1
Cpne7	8	123117378	123135182	+	17805	1
Sult5a1	8	123140192	123158270	-	18079	2
Dpep1	8	123186242	123201812	+	15571	4
Chmp1a	8	123204264	123212760	-	8497	243
Spata33	8	123212832	123222046	+	9215	0
Cdk10	8	123224842	123232250	+	7409	5
Spata2l	8	123232255	123236233	-	3979	8
Vps9d1	8	123242356	123254348	-	11993	338
Zfp276	8	123254195	123269745	+	15551	7
Fanca	8	123268300	123318576	-	50277	66
Spire2	8	123332713	123369515	+	36803	3
Tcf25	8	123373753	123403835	+	30083	4
Mc1r	8	123407107	123410744	+	3638	0
Tubb3	8	123411424	123422015	+	10592	0
Def8	8	123423527	123463270	+	39744	5
Afg3l1	8	123477903	123503916	+	26014	1
Dbndd1	8	123504718	123515463	-	10746	0
Gas8	8	123518834	123536650	+	17817	2
Rhou	8	123653929	123663884	+	9956	0
Rab4a	8	123805985	123835287	+	29303	53
Ccsap	8	123840831	123860209	-	19379	64
Acta1	8	123891769	123894751	-	2983	6
Nup133	8	123897123	123949265	-	52143	757
Abcb10	8	123952459	123983122	-	30664	96
Taf5l	8	123996318	124021397	-	25080	1348
Urb2	8	124021508	124048505	+	26998	2
Galnt2	8	124231391	124345722	+	114332	29
Pgbd5	8	124369049	124439658	-	70610	4
Cog2	8	124520767	124552008	+	31242	3
Agt	8	124556534	124569706	-	13173	0
Capn9	8	124576111	124618731	+	42621	7
2310022B05Rik	8	124635756	124663369	-	27614	132
Ttc13	8	124671332	124721983	-	50652	2395
Arv1	8	124722139	124734123	+	11985	0
Fam89a	8	124740257	124751832	-	11576	2
Trim67	8	124793092	124834713	+	41622	7
2810004N23Rik	8	124838488	124863120	-	24633	833
Gnpat	8	124863033	124890057	+	27025	61
Exoc8	8	124893108	124897705	-	4598	166
Sprtn	8	124897886	124906161	+	8276	37
Egln1	8	124908587	124949324	-	40738	707
Tsnax	8	125012997	125034192	+	21196	1
Disc1	8	125054195	125261858	+	207664	9
Sipa1l2	8	125418063	125569808	-	151746	236
Map10	8	125669818	125673359	+	3542	0
Ntpcr	8	125730028	125748235	+	18208	3
Pcnx2	8	125751508	125898317	-	146810	16
Map3k21	8	125910450	125947440	+	36991	4
Kcnk1	8	125995170	126030685	+	35516	2
Slc35f3	8	126138995	126395978	+	256984	27
Coa6	8	126422515	126425433	+	2919	91
Tarbp1	8	126425329	126475065	-	49737	2273
Irf2bp2	8	126588296	126593986	-	5691	961
Tomm20	8	126930667	126945844	-	15178	1711
Rbm34	8	126947172	126971071	-	23900	683
Pard3	8	127063893	127612286	+	548394	39
Nrp1	8	128359284	128503363	+	144080	11
Itgb1	8	128685654	128733200	+	47547	6
Ccdc7a	8	128734235	129065517	-	331283	40
Gm3952	8	128745963	128798694	-	52732	13
Ccdc7b	8	129067134	129183731	+	116598	20
Gm10999	8	129129097	129131661	-	2565	0
2610044O15Rik8	8	129216354	129234406	-	18053	180
Gm10722	9	3000922	3002330	+	1409	2317
Gm11168	9	3003346	3006948	+	3603	2525
Gm10721	9	3013140	3014344	+	1205	1390
Gm10720	9	3015654	3017210	+	1557	943
Gm10719	9	3017408	3021593	+	4186	2812
Gm10718	9	3023547	3025218	+	1672	2186
Gm10717	9	3025417	3033289	+	7873	4632
Gm17535	9	3034599	3035805	+	1207	1249
Gm10715	9	3036877	3038316	+	1440	702
Alkbh8	9	3335140	3391154	+	56015	5
Cwf19l2	9	3403592	3479236	+	75645	14
Gucy1a2	9	3532778	3894736	+	361959	31
Aasdhppt	9	4294793	4309471	-	14679	275
Kbtbd3	9	4309833	4331732	+	21900	3
Msantd4	9	4376562	4386870	+	10309	1
Gria4	9	4417896	4796234	-	378339	24
Casp1	9	5298508	5307290	+	8783	0
Casp4	9	5308828	5336783	+	27956	4
Casp12	9	5345430	5373032	+	27603	2
Pdgfd	9	6168584	6378850	+	210267	17
Ddi1	9	6262733	6269846	-	7114	0
Dync2h1	9	6928503	7184446	-	255944	583
Dcun1d5	9	7184520	7208205	+	23686	3
Mmp13	9	7272514	7283331	+	10818	0
Mmp12	9	7344381	7369499	+	25119	1
Mmp1b	9	7368239	7388047	-	19809	2
Mmp3	9	7445822	7455975	+	10154	0
