# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_2_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam
Bcap29	12	31590967	31634635	-	43669	33
Dus4l	12	31640050	31654826	-	14777	12
Cog5	12	31654869	31937630	+	282762	2646
Gpr22	12	31706867	31713947	-	7081	72
Hbp1	12	31926254	31950535	-	24282	297
Prkar2b	12	31958476	32061296	-	102821	111
Pik3cg	12	32173473	32208659	-	35187	26
Ccdc71l	12	32378704	32382943	+	4240	21
Nampt	12	32819545	32853349	+	33805	1242
Sypl	12	32953891	32979860	+	25970	229
Cdhr3	12	33033796	33092875	-	59080	31
Atxn7l1	12	33147693	33373045	+	225353	1436
Efcab10	12	33394854	33401267	+	6414	2
Twistnb	12	33429635	33441392	+	11758	370
Ferd3l	12	33928425	33929310	+	886	1
Twist1	12	33957671	33959829	+	2159	1
Hdac9	12	34047580	34917095	-	869516	659
Prps1l1	12	34984761	34986436	+	1676	1
Snx13	12	35047186	35147479	+	100294	634
Ahr	12	35497974	35535038	-	37065	22
Agr3	12	35925620	35949736	+	24117	14
Agr2	12	35992907	36004087	+	11181	4
Tspan13	12	36014557	36042500	-	27944	15
Bzw2	12	36091835	36158080	-	66246	57
Ankmy2	12	36157114	36197291	+	40178	138
Lrrc72	12	36208345	36253395	-	45051	29
Sostdc1	12	36314139	36318452	+	4314	3
Crppa	12	36381450	36689503	+	308054	223
Meox2	12	37108540	37179534	+	70995	42
Agmo	12	37241641	37582202	+	340562	268
Dgkb	12	37817726	38634239	+	816514	628
Etv1	12	38779380	38870484	+	91105	57
Arl4a	12	40005447	40038025	-	32579	27
Scin	12	40059769	40134228	-	74460	47
Lsmem1	12	40175493	40199490	-	23998	15
Ifrd1	12	40201567	40248504	-	46938	24
Zfp277	12	40315046	40445902	-	130857	114
Dock4	12	40445952	40846874	+	400923	343
Immp2l	12	41024090	41955588	+	931499	5828
Lrrn3	12	41451668	41486431	-	34764	206
Dnajb9	12	44205559	44210326	-	4768	5
Pnpla8	12	44221370	44322532	+	101163	405
Nrcam	12	44328886	44600760	+	271875	191
Stxbp6	12	44852484	45074709	-	222226	151
Nova1	12	46694517	46818929	-	124413	118
Foxg1	12	49382883	49386861	+	3979	2
Gm43517	12	49385174	49394127	+	8954	2
Prkd1	12	50341231	50649098	-	307868	263
G2e3	12	51348061	51376986	+	28926	242
Scfd1	12	51377580	51450101	+	72522	946
Coch	12	51593341	51605771	+	12431	6
Strn3	12	51609632	51691897	-	82266	90
Ap4s1	12	51691033	51744786	+	53754	496
Hectd1	12	51743722	51829536	-	85815	96
Heatr5a	12	51875871	51971321	-	95451	64
Dtd2	12	51988312	52006501	-	18190	17
Gpr33	12	52023003	52028063	-	5061	3
Nubpl	12	52097737	52312744	+	215008	357
Arhgap5	12	52504016	52571975	+	67960	296
Akap6	12	52699383	53155599	+	456217	318
Npas3	12	53248157	54072175	+	824019	519
Egln3	12	54178981	54203860	-	24880	17
Sptssa	12	54645392	54656573	-	11182	3
Eapp	12	54670340	54695897	-	25558	20
Snx6	12	54746349	54795703	-	49355	41
Cfl2	12	54858809	54862877	-	4069	4
Baz1a	12	54892989	55014348	-	121360	129
Gm20403	12	54986158	54986529	-	372	4
2700097O09Rik	12	55045661	55080110	-	34450	27
Srp54a	12	55080262	55115367	+	35106	569
Fam177a	12	55124469	55142104	+	17636	100
Srp54b	12	55155104	55189573	+	34470	565
Fam177a2	12	55199592	55217168	+	17577	110
Srp54c	12	55230168	55263836	+	33669	565
Ppp2r3c	12	55278991	55302998	-	24008	48
Prorp	12	55299577	55382533	+	82957	760
Psma6	12	55384222	55418454	+	34233	548
Nfkbia	12	55489410	55492647	-	3238	8
Aldoart2	12	55565239	55566896	+	1658	1
Insm2	12	55599427	55602086	+	2660	0
Ralgapa1	12	55602896	55821167	-	218272	194
Brms1l	12	55836324	55869736	+	33413	343
Mbip	12	56328303	56345894	-	17592	11
Pax9	12	56691767	56712822	+	21056	11
Slc25a21	12	56712634	57197472	-	484839	373
Prps1l3	12	57230412	57239882	+	9471	319
Mipol1	12	57230446	57497199	+	266754	1452
Foxa1	12	57540628	57546121	-	5494	4
Ttc6	12	57564113	57737928	+	173816	114
Sstr1	12	58211772	58214444	+	2673	2
Clec14a	12	58264720	58269290	-	4571	3
Sec23a	12	58958383	59012017	-	53635	41
Gemin2	12	59013393	59028470	+	15078	69
Trappc6b	12	59043092	59061472	-	18381	22
Pnn	12	59066884	59073998	+	7115	591
Mia2	12	59095800	59191583	+	95784	2775
Fbxo33	12	59200655	59219725	-	19071	55
Lrfn5	12	61523948	61857928	+	333981	227
Fscb	12	64471330	64474690	-	3361	4
Gm527	12	64917906	64924591	+	6686	6
Klhl28	12	64938833	64965534	-	26702	18
Togaram1	12	64965804	65022573	+	56770	920
Prpf39	12	65036333	65063386	+	27054	1047
Fkbp3	12	65062424	65074007	-	11584	134
Fancm	12	65075606	65132058	+	56453	203
Mis18bp1	12	65132734	65172599	-	39866	65
Wdr20rt	12	65225517	65233359	+	7843	9
Rpl10l	12	66283379	66284401	-	1023	0
Mdga2	12	66466060	67222549	-	756490	645
Rps29	12	69157722	69159186	-	1465	1
Lrr1	12	69168814	69179009	+	10196	6
Rpl36al	12	69182731	69184083	-	1353	0
Gm49383	12	69182834	69197104	-	14271	83
Mgat2	12	69184157	69186770	+	2614	55
Dnaaf2	12	69189087	69198429	-	9343	100
Gm49384	12	69189839	69204267	-	14429	334
Pole2	12	69201773	69228195	-	26423	215
Klhdc1	12	69241832	69284632	+	42801	140
Klhdc2	12	69296722	69310687	+	13966	81
Nemf	12	69310522	69357165	-	46644	58
Arf6	12	69372150	69373783	+	1634	111
Vcpkmt	12	69577628	69583110	-	5483	2
Sos2	12	69583766	69681852	-	98087	59
L2hgdh	12	69690433	69724873	-	34441	26
Dmac2l	12	69724950	69744660	+	19711	84
Cdkl1	12	69746848	69791267	-	44420	28
Map4k5	12	69803750	69893200	-	89451	54
Atl1	12	69893105	69966417	+	73313	47
Sav1	12	69965012	69987002	-	21991	41
Nin	12	70011435	70113717	-	102283	82
Abhd12b	12	70154157	70183887	+	29731	13
Pygl	12	70190811	70231488	-	40678	16
Trim9	12	70244533	70347614	-	103082	69
Tmx1	12	70453095	70468040	+	14946	144
Frmd6	12	70825514	70902234	+	76721	988
Actr10	12	70937857	70964718	+	26862	226
Psma3	12	70974621	70996347	+	21727	662
Arid4a	12	71015990	71098592	+	82603	876
Tomm20l	12	71111428	71123221	+	11794	10
Timm9	12	71123173	71136684	-	13512	7
2700049A03Rik	12	71136848	71243303	+	106456	263
Dact1	12	71309884	71320107	+	10224	10
Daam1	12	71831078	71992333	+	161256	557
Gpr135	12	72067976	72071125	-	3150	3
L3hypdh	12	72073428	72085439	-	12012	5
Jkamp	12	72085589	72101461	+	15873	98
Ccdc175	12	72101300	72185029	-	83730	76
Rtn1	12	72211752	72409054	-	197303	128
Lrrc9	12	72441866	72530749	+	88884	50
Pcnx4	12	72536383	72580119	+	43737	249
Gm4756	12	72576002	72649661	-	73660	54
Dhrs7	12	72650353	72664909	-	14557	7
Ppm1a	12	72757455	72799819	+	42365	862
4930447C04Rik	12	72881109	72940774	-	59666	48
Six6	12	72939892	72944899	+	5008	4
Six1	12	73041827	73047179	-	5353	4
Six4	12	73099609	73113456	-	13848	10
Mnat1	12	73123717	73273988	+	150272	1269
Trmt5	12	73280011	73286710	-	6700	15
Slc38a6	12	73286779	73354049	+	67271	147
Tmem30b	12	73543402	73546392	-	2991	0
Prkch	12	73584796	73778185	+	193390	11636
Hif1a	12	73901375	73947530	+	46156	1603
Snapc1l	12	73937653	73968375	+	30723	654
Snapc1	12	73964481	73988966	+	24486	314
Syt16	12	73997661	74273267	+	275607	195
Gm11042	12	74315110	74316394	-	1285	0
Kcnh5	12	74897220	75177332	-	280113	225
Rhoj	12	75308322	75401456	+	93135	75
Gphb5	12	75411722	75416781	-	5060	2
Ppp2r5e	12	75450881	75596245	-	145365	90
Wdr89	12	75630596	75669537	-	38942	30
AC124742.1	12	75630971	75631318	-	348	2
Sgpp1	12	75714249	75735729	-	21481	16
Syne2	12	75818134	76110926	+	292793	218
Esr2	12	76120419	76177259	-	56841	43
Tex21	12	76198686	76246746	-	48061	33
Mthfd1	12	76255298	76319803	+	64506	2320
Akap5	12	76324891	76334153	+	9263	97
Zbtb25	12	76347782	76369602	-	21821	17
Zbtb1	12	76370266	76396950	+	26685	1006
Hspa2	12	76404176	76406938	+	2763	13
Ppp1r36	12	76417538	76439492	+	21955	13
Plekhg3	12	76530891	76579042	+	48152	40
Sptb	12	76580488	76710547	-	130060	73
Churc1	12	76765538	76783180	+	17643	141
Fntb	12	76765589	76921412	+	155824	1407
Gpx2	12	76792335	76795554	-	3220	0
Rab15	12	76797960	76822908	-	24949	13
Max	12	76937269	76962201	-	24933	20
Fut8	12	77238125	77476338	+	238214	820
Gm6657	12	78194242	78209029	+	14788	16
Gphn	12	78226379	78684772	+	458394	26403
Fam71d	12	78691535	78734516	+	42982	151
Mpp5	12	78748907	78840714	+	91808	539
Atp6v1d	12	78840725	78861638	-	20914	35
Eif2s1	12	78861819	78887010	+	25192	1158
Plek2	12	78888691	78906964	-	18274	143
Tmem229b	12	78961795	79007627	-	45833	28
Plekhh1	12	79029163	79081655	+	52493	37
Pigh	12	79080664	79089651	-	8988	4
Arg2	12	79130777	79156301	+	25525	13
Vti1b	12	79156017	79172667	-	16651	16
Rdh11	12	79174337	79192293	-	17957	15
Rdh12	12	79208914	79222665	+	13752	10
Zfyve26	12	79232346	79296304	-	63959	46
Rad51b	12	79297282	79814690	+	517409	627
Zfp36l1	12	80107754	80113013	-	5260	4
Actn1	12	80167547	80260371	-	92825	47
Dcaf5	12	80335848	80436601	-	100754	103
Exd2	12	80463095	80498122	+	35028	376
Galnt16	12	80518277	80630972	+	112696	69
Erh	12	80634022	80644341	-	10320	17
Slc39a9	12	80643883	80683342	+	39460	491
Plekhd1	12	80692591	80724214	+	31624	18
Ccdc177	12	80754043	80760687	-	6645	3
Susd6	12	80790510	80880835	+	90326	2645
Srsf5	12	80945504	80950507	+	5004	1194
Slc10a1	12	80953183	80968705	-	15523	368
Smoc1	12	81026808	81186414	+	159607	216
Slc8a3	12	81197915	81333180	-	135266	83
Gm20498	12	81358860	81532905	-	174046	167
Cox16	12	81359026	81485120	-	126095	123
Gm4787	12	81376991	81379464	-	2474	3
Adam4	12	81419443	81421946	-	2504	3
Synj2bp	12	81497941	81532911	-	34971	32
Adam21	12	81558584	81568474	-	9891	9
Med6	12	81573557	81595006	-	21450	16
Ttc9	12	81631249	81667557	+	36309	29
Map3k9	12	81721010	81781175	-	60166	42
Pcnx	12	81860023	82000924	+	140902	1529
Sipa1l1	12	82169420	82451786	+	282367	3258
Rgs6	12	82588292	83162056	+	573765	330
Dpf3	12	83213745	83487716	-	273972	160
Dcaf4	12	83520466	83541920	+	21455	246
Zfyve1	12	83546558	83597222	-	50665	36
Rbm25	12	83631236	83683123	+	51888	3944
Psen1	12	83688152	83735199	+	47048	1380
Papln	12	83763634	83792382	+	28749	13
Numb	12	83794034	83921934	-	127901	98
Riox1	12	83950608	83952951	+	2344	87
Heatr4	12	83954499	83984852	-	30354	82
Acot2	12	83987861	83993873	+	6013	24
Acot1	12	84009490	84018371	+	8882	8
Acot4	12	84038379	84048601	+	10223	8
Gm49366	12	84038935	84058613	+	19679	10
Acot3	12	84052144	84060402	+	8259	2
Acot5	12	84069325	84076020	+	6696	4
Acot6	12	84100654	84111349	+	10696	37
Dnal1	12	84114366	84143517	+	29152	34
Pnma1	12	84146131	84148489	-	2359	2
Elmsan1	12	84149176	84218881	-	69706	52
Ptgr2	12	84285232	84315832	+	30601	189
Zfp410	12	84316852	84343723	+	26872	510
Fam161b	12	84345309	84361833	-	16525	95
Coq6	12	84361657	84373796	+	12140	112
Entpd5	12	84373857	84409029	-	35173	38
Bbof1	12	84409071	84442887	+	33817	85
Rnf113a2	12	84417196	84418578	+	1383	34
Aldh6a1	12	84430717	84451004	-	20288	22
Lin52	12	84451422	84546145	+	94724	1077
Vsx2	12	84569762	84595457	+	25696	27
Abcd4	12	84602533	84617413	-	14881	9
Vrtn	12	84641019	84651455	+	10437	0
Syndig1l	12	84677277	84698831	-	21555	4
Npc2	12	84754562	84773152	-	18591	10
Isca2	12	84773251	84775085	+	1835	88
Ltbp2	12	84783212	84876532	-	93321	59
Arel1	12	84918148	84970900	-	52753	31
Fcf1	12	84970897	84983303	+	12407	300
Ylpm1	12	84996321	85070515	+	74195	1535
Prox2	12	85086385	85106431	-	20047	220
Dlst	12	85110833	85134845	+	24013	1259
Rps6kl1	12	85135249	85151264	-	16016	73
Pgf	12	85166635	85177790	-	11156	4
Eif2b2	12	85219481	85226628	+	7148	166
Mlh3	12	85234520	85270599	-	36080	25
Acyp1	12	85272398	85288438	-	16041	8
Zc2hc1c	12	85274286	85299358	+	25073	10
Nek9	12	85299514	85339362	-	39849	33
Tmed10	12	85342788	85374847	-	32060	23
Fos	12	85473890	85477273	+	3384	59
Jdp2	12	85599027	85639878	+	40852	207
Batf	12	85686669	85709087	+	22419	518
Flvcr2	12	85746539	85813585	+	67047	40
Erg28	12	85815448	85824550	-	9103	11
Ttll5	12	85824659	86061893	+	237235	1083
Tgfb3	12	86056745	86079041	-	22297	41
Ift43	12	86082563	86162459	+	79897	45
Gpatch2l	12	86241858	86291784	+	49927	803
Esrrb	12	86361117	86521628	+	160512	77
Vash1	12	86678700	86692091	+	13392	9
Angel1	12	86700502	86726460	-	25959	20
Lrrc74a	12	86734369	86763797	+	29429	21
Irf2bpl	12	86880701	86884798	-	4098	17
Cipc	12	86947043	86965362	+	18320	341
Zdhhc22	12	86980763	86990430	-	9668	30
Tmem63c	12	87021340	87090043	+	68704	29
Ngb	12	87097531	87102539	-	5009	1
Pomt2	12	87106861	87147902	-	41042	37
Gstz1	12	87147165	87164723	+	17559	244
Tmed8	12	87166237	87200454	-	34218	60
Samd15	12	87200543	87213541	+	12999	14
Noxred1	12	87221040	87238732	-	17693	14
Vipas39	12	87238873	87266256	-	27384	19
Ahsa1	12	87266479	87273979	+	7501	317
Ism2	12	87278638	87299705	-	21068	24
Sptlc2	12	87305058	87388355	-	83298	70
Alkbh1	12	87426169	87443918	-	17750	16
Slirp	12	87443896	87452206	+	8311	95
Snw1	12	87449910	87472274	-	22365	40
Gm5788	12	87494721	87495155	+	435	0
Gm8300	12	87514316	87518266	+	3951	3
Oog1	12	87602688	87608850	+	6163	5
Gm4027	12	87618869	87622955	+	4087	6
Gm16381	12	87644118	87644620	-	503	1
Gm21319	12	87772425	87775755	-	3331	3
Gm21936	12	87795512	87795946	+	435	1
BB287469	12	87816577	87820676	+	4100	6
Gm2001	12	87841837	87842339	-	503	0
Gm2016	12	87874072	87877859	+	3788	6
Gm2022	12	87895370	87895804	+	435	0
Gm2035	12	87919423	87919857	-	435	0
Gm2042	12	87954080	87960683	+	6604	3
Gm2075	12	88011848	88012282	+	435	0
Gm6803	12	88018337	88018771	-	435	1
Gm2056	12	88027004	88027438	+	435	1
Gm16368	12	88083697	88084131	+	435	2
Gm10436	12	88175589	88182108	-	6520	5
Gm8332	12	88249666	88250100	-	435	0
Gm5662	12	88270640	88274500	-	3861	3
Gm5039	12	88320122	88324026	-	3905	0
Adck1	12	88360554	88461720	+	101167	1242
Nrxn3	12	88722986	90334935	+	1611950	1103
Dio2	12	90724552	90738438	-	13887	15
Cep128	12	90998492	91384409	-	385918	341
Tshr	12	91384566	91549808	+	165243	121
Gtf2a1	12	91555262	91590487	-	35226	44
Ston2	12	91633009	91786436	-	153428	90
Sel1l	12	91806043	91849157	-	43115	28
Flrt2	12	95692226	95785215	+	92990	58
Galc	12	98202294	98259459	-	57166	49
Gpr65	12	98268635	98276644	+	8010	202
Kcnk10	12	98429437	98578310	-	148874	102
Spata7	12	98628157	98669815	+	41659	29
Ptpn21	12	98676741	98737405	-	60665	22
Zc3h14	12	98746964	98787753	+	40790	785
Eml5	12	98786805	98901484	-	114680	419
Ttc8	12	98920574	98983238	+	62665	68
Foxn3	12	99190078	99563536	-	373459	251
Efcab11	12	99693045	99884412	-	191368	133
Tdp1	12	99884537	99955219	+	70683	1247
Kcnk13	12	99964499	100062682	+	98184	78
Psmc1	12	100110154	100123405	+	13252	360
Nrde2	12	100125452	100159653	-	34202	41
Calm1	12	100199435	100209814	+	10380	446
Ttc7b	12	100300770	100520826	-	220057	131
Rps6ka5	12	100548439	100725120	-	176682	156
Dglucy	12	100779057	100896981	+	117925	633
Gpr68	12	100876682	100908198	-	31517	185
Ccdc88c	12	100911523	101029056	-	117534	72
Ppp4r3a	12	101039409	101083697	-	44289	39
Catsperb	12	101404673	101626009	+	221337	185
Tc2n	12	101645443	101718523	-	73081	76
Fbln5	12	101746565	101819055	-	72491	38
Trip11	12	101834043	101913267	-	79225	59
Atxn3	12	101918901	101958246	-	39346	35
Ndufb1	12	101968090	101977064	-	8975	26
Cpsf2	12	101975988	102006424	+	30437	464
Slc24a4	12	102128733	102267091	+	138359	78
Rin3	12	102283048	102390855	+	107808	848
Lgmn	12	102394084	102439813	-	45730	40
Golga5	12	102469135	102497907	+	28773	310
Chga	12	102554969	102565028	+	10060	6
Itpk1	12	102568582	102704930	-	136349	95
Gm28051	12	102719975	102757765	-	37791	123
Gm20604	12	102741732	102758672	-	16941	121
Moap1	12	102742230	102743661	-	1432	1
Tmem251	12	102743762	102747561	+	3800	68
Gon7	12	102753275	102757803	-	4529	12
Ubr7	12	102757967	102777707	+	19741	109
Btbd7	12	102780797	102878406	-	97610	84
Cox8c	12	102899316	102900526	+	1211	2
Unc79	12	102948859	103184065	+	235207	132
Prima1	12	103196908	103242150	-	45243	22
Fam181a	12	103310975	103317065	+	6091	3
Asb2	12	103321142	103356001	-	34860	16
Otub2	12	103388682	103406350	+	17669	10
Ddx24	12	103407982	103425824	-	17843	24
Ifi27	12	103434211	103440239	+	6029	16
Ifi27l2a	12	103442167	103443680	-	1514	3
Ifi27l2b	12	103450898	103457223	-	6326	6
Ppp4r4	12	103532283	103613831	+	81549	42
Serpina10	12	103614786	103631444	-	16659	19
Serpina6	12	103646630	103657212	-	10583	4
Serpina16	12	103668808	103676139	-	7332	4
Serpina1f	12	103688044	103695529	-	7486	3
Serpina1b	12	103728156	103830373	-	102218	60
Serpina1d	12	103763594	103773592	-	9999	10
Serpina1a	12	103853589	103863562	-	9974	2
Serpina1c	12	103894926	103904887	-	9962	4
Serpina1e	12	103946931	103958975	-	12045	6
Serpina11	12	103980243	103989957	-	9715	7
Serpina9	12	103994743	104013755	-	19013	13
Serpina12	12	104028769	104044443	-	15675	7
Serpina5	12	104101113	104106137	+	5025	2
Serpina3a	12	104112724	104121896	+	9173	3
Serpina3b	12	104127996	104139545	+	11550	7
Serpina3c	12	104146382	104153870	-	7489	4
Serpina3f	12	104214544	104221129	+	6586	7
Serpina3g	12	104236252	104241939	+	5688	8
Serpina3i	12	104263122	104269372	+	6251	6
Serpina3j	12	104314553	104320725	+	6173	8
Serpina3k	12	104338486	104346144	+	7659	4
Serpina3m	12	104338486	104394257	+	55772	48
Serpina3n	12	104406729	104414329	+	7601	4
Gsc	12	104471209	104473330	-	2122	0
Dicer1	12	104687742	104751952	-	64211	51
Clmn	12	104763117	104865076	-	101960	52
Syne3	12	104929933	105009809	-	79877	37
Glrx5	12	105032688	105042906	+	10219	311
Tcl1b2	12	105146014	105155225	+	9212	7
Tcl1b1	12	105159690	105166625	+	6936	2
Tcl1b5	12	105176344	105181145	+	4802	3
Tcl1b3	12	105191043	105195612	+	4570	3
Tcl1b4	12	105201957	105206993	+	5037	2
Tcl1	12	105216750	105222793	-	6044	3
Tunar	12	105336594	105383932	+	47339	17
D430019H16Rik	12	105453856	105493095	+	39240	15
Bdkrb2	12	105563226	105595237	+	32012	18
Bdkrb1	12	105603085	105605428	+	2344	0
Atg2b	12	105616136	105685211	-	69076	55
Gskip	12	105684829	105703023	+	18195	198
Ak7	12	105705976	105782447	+	76472	80
Papola	12	105784694	105838944	+	54251	3129
Vrk1	12	106010228	106077426	+	67199	860
Bcl11b	12	107910403	108003602	-	93200	92
Setd3	12	108106431	108179314	-	72884	49
Ccnk	12	108179579	108203359	+	23781	734
Ccdc85c	12	108203602	108275425	-	71824	90
Hhipl1	12	108306270	108330869	+	24600	9
Cyp46a1	12	108334381	108362234	+	27854	17
Eml1	12	108410542	108539575	+	129034	66
Evl	12	108554720	108688516	+	133797	1966
Degs2	12	108678711	108702315	-	23605	467
Yy1	12	108792973	108820148	+	27176	2216
Slc25a29	12	108825873	108835883	-	10011	307
Slc25a47	12	108851129	108856815	+	5687	69
Wars	12	108860030	108894174	-	34145	71
Wdr25	12	108893631	109028452	+	134822	1456
Begain	12	109032187	109068217	-	36031	29
Dlk1	12	109452849	109463336	+	10488	3
Rtl1	12	109589193	109600330	-	11138	4
Dio3	12	110279068	110281097	+	2030	1
Ppp2r5c	12	110447120	110583062	+	135943	2801
Dync1h1	12	110601452	110666945	+	65494	2362
1700001K19Rik	12	110667688	110682619	-	14932	89
Hsp90aa1	12	110690605	110702728	-	12124	18
Wdr20	12	110737944	110804238	+	66295	1897
Mok	12	110807798	110840939	-	33142	108
Zfp839	12	110850253	110869996	+	19744	92
Cinp	12	110872610	110889145	-	16536	36
Tecpr2	12	110889264	110972394	+	83131	674
Ankrd9	12	110975353	110979040	-	3688	7
Rcor1	12	111039351	111115901	+	76551	1886
4930595D18Rik	12	111159850	111184491	-	24642	1036
Traf3	12	111166370	111267153	+	100784	4323
Amn	12	111271095	111276426	+	5332	28
Cdc42bpb	12	111292976	111377718	-	84743	53
Lbhd2	12	111406809	111412090	+	5282	5
Exoc3l4	12	111417430	111431678	+	14249	4
Tnfaip2	12	111442469	111455018	+	12550	4
Gm266	12	111484609	111485823	-	1215	1
Eif5	12	111538016	111546752	+	8737	1691
Mark3	12	111574523	111656221	+	81699	2128
Ckb	12	111669361	111672338	-	2978	13
Trmt61a	12	111678105	111683902	+	5798	887
Bag5	12	111709488	111713257	-	3770	8
Apopt1	12	111713261	111755053	+	41793	1024
Klc1	12	111758849	111807844	+	48996	2589
Xrcc3	12	111803192	111813841	-	10650	333
Zfyve21	12	111814170	111832192	+	18023	115
Ppp1r13b	12	111828457	111908110	-	79654	73
Atp5mpl	12	111961375	111966977	-	5603	7
Tdrd9	12	111971559	112068854	+	97296	47
Rd3l	12	111979111	111981317	-	2207	2
Aspg	12	112106679	112127559	+	20881	6
Kif26a	12	112146208	112181747	+	35540	11
A530016L24Rik	12	112489448	112499927	+	10480	11
Tmem179	12	112500189	112516747	-	16559	5
Inf2	12	112588784	112615557	+	26774	1463
Adssl1	12	112620045	112641360	+	21316	31
Siva1	12	112644679	112649145	+	4467	57
Akt1	12	112653821	112674884	-	21064	97
Zbtb42	12	112678828	112682747	+	3920	4
Cep170b	12	112720455	112746592	+	26138	119
Pld4	12	112760655	112768990	+	8336	0
Ahnak2	12	112772194	112802657	-	30464	8
Clba1	12	112808937	112816252	+	7316	2
Cdca4	12	112820229	112829423	-	9195	7
Gpr132	12	112850873	112868228	-	17356	43
Jag2	12	112907819	112929776	-	21958	7
Nudt14	12	112934291	112942124	-	7834	4
Brf1	12	112960085	113000704	-	40620	84
Btbd6	12	112976482	112978945	+	2464	36
Pacs2	12	113014508	113074401	+	59894	1542
Tex22	12	113074502	113088917	+	14416	25
Mta1	12	113098278	113137206	+	38929	3875
Crip2	12	113140236	113145506	+	5271	11
Crip1	12	113148705	113153879	+	5175	8
Tedc1	12	113156421	113166048	+	9628	15
Tmem121	12	113185930	113189523	+	3594	2
Adam6b	12	113489511	113492057	+	2547	1
Adam6a	12	113543908	113546465	+	2558	0
Ighv6	12	114406477	114416895	-	10419	12
Zfp386	12	116047724	116063360	+	15637	134
Vipr2	12	116077728	116146261	+	68534	51
Wdr60	12	116207051	116263022	-	55972	24
Gm11027	12	116275386	116275612	+	227	0
Esyt2	12	116281196	116391050	+	109855	1096
Ncapg2	12	116405402	116461611	+	56210	66
Ptprn2	12	116485729	117276849	+	791121	478
Rapgef5	12	117516479	117759737	+	243259	158
Cdca7l	12	117843515	117878706	+	35192	292
Dnah11	12	117877982	118199043	-	321062	324
Sp4	12	118234933	118301440	-	66508	66
Sp8	12	118846329	118852576	+	6248	1
Abcb5	12	118867824	118966421	-	98598	70
Itgb8	12	119158022	119238802	-	80781	53
Macc1	12	119314270	119469987	+	155718	131
Tmem196	12	119945957	120021246	+	75290	58
Gdi2	13	3538063	3567871	+	29809	647
Tasor2	13	3566035	3611108	-	45074	89
Asb13	13	3634032	3653822	+	19791	219
Calml3	13	3802896	3804316	-	1421	0
Calm4	13	3837757	3838673	+	917	1
Calm5	13	3854173	3854761	+	589	0
Net1	13	3882018	3918220	-	36203	23
Tubal3	13	3924695	3935277	+	10583	7
Ucn3	13	3940688	3945349	-	4662	0
Akr1c14	13	4049011	4090688	+	41678	24
Akr1c18	13	4132615	4150654	-	18040	15
Akr1c13	13	4191150	4205596	+	14447	22
Akr1c19	13	4228700	4252843	+	24144	17
Akr1c12	13	4268176	4279433	-	11258	6
Akr1c6	13	4434306	4457877	+	23572	20
Akr1c20	13	4486849	4523345	-	36497	50
Akr1c21	13	4574075	4586541	+	12467	5
Akr1e1	13	4590750	4609174	-	18425	14
Klf6	13	5861482	5870394	+	8913	841
