# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_24_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_24_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_24_srt_flt_pos_srt.bam
4931422A03Rik	2	103992495	104028308	-	35814	5
Fbxo3	2	104027721	104063240	+	35520	1
Gm10799	2	104068047	104068550	-	504	0
Cd59b	2	104069849	104091187	+	21339	5
Cd59a	2	104095801	104115354	+	19554	0
A930018P22Rik	2	104122769	104124749	+	1981	1
D430041D05Rik	2	104143073	104411013	-	267941	11
Hipk3	2	104426481	104494446	-	67966	775
Cstf3	2	104590523	104665429	+	74907	4
Tcp11l1	2	104678017	104712162	-	34146	2
Pin1rt1	2	104713926	104716379	-	2454	1
Depdc7	2	104721784	104742878	-	21095	1
Qser1	2	104754795	104816760	-	61966	532
Prrg4	2	104830741	104849876	-	19136	130
Ccdc73	2	104867805	105017851	+	150047	472
Eif3m	2	104999656	105017080	-	17425	318
Gm11060	2	105092018	105093760	+	1743	0
Wt1	2	105126529	105173616	+	47088	0
Them7	2	105224320	105379796	+	155477	0
Rcn1	2	105386291	105399319	-	13029	182
Pax6	2	105668900	105697364	+	28465	4
Elp4	2	105701027	105904564	-	203538	1425
Immp1l	2	105904638	105965558	+	60921	166
Dnajc24	2	105966709	106003549	-	36841	301
Mpped2	2	106693269	106868356	+	175088	0
Arl14ep	2	106962527	106974424	-	11898	367
Fshb	2	107056140	107059656	-	3517	0
Kcna4	2	107290639	107298502	+	7864	0
Mettl15	2	109092297	109280748	-	188452	801
Kif18a	2	109280738	109341747	+	61010	2
Bdnf	2	109674700	109727007	+	52308	0
Lin7c	2	109890853	109901003	+	10151	0
Lgr4	2	109917647	110014257	+	96611	5
Ccdc34	2	110017817	110173360	+	155544	5
Bbox1	2	110262697	110314560	-	51864	0
Fibin	2	110360917	110363183	-	2267	0
Slc5a12	2	110597298	110647779	+	50482	0
Ano3	2	110655201	110950923	-	295723	10
Muc15	2	110721340	110739527	+	18188	0
Gm13941	2	111088372	111105982	-	17611	0
Gm15130	2	111134114	111152936	-	18823	0
A26c3	2	111162061	111229602	-	67542	5
Olfr1275	2	111230360	111235286	-	4927	0
Olfr1276	2	111254516	111262026	+	7511	0
Olfr1277	2	111264946	111274106	-	9161	1
Olfr1278	2	111290136	111298886	+	8751	0
Olfr1279	2	111300635	111309043	+	8409	0
Olfr1280	2	111314017	111326003	+	11987	0
Olfr1281	2	111326520	111332852	+	6333	0
Olfr1282	2	111335159	111336076	-	918	0
Olfr1283	2	111366790	111370063	+	3274	0
Olfr1284	2	111375522	111380613	+	5092	0
Olfr1286	2	111417842	111423115	-	5274	0
Olfr1287	2	111449142	111450059	+	918	0
Olfr1288	2	111474101	111479994	+	5894	0
Olfr1289	2	111480819	111484615	+	3797	0
Olfr1290	2	111487528	111493829	-	6302	0
Olfr1291	2	111497180	111504553	+	7374	0
Olfr1293	2	111525203	111533279	+	8077	0
Olfr1294	2	111536530	111540291	-	3762	0
Olfr1295	2	111561423	111569681	-	8259	0
Olfr1297	2	111615233	111626497	-	11265	1
Olfr1298	2	111644498	111649201	-	4704	0
Olfr1299	2	111661419	111665814	+	4396	0
Olfr1300	2	111667437	111693319	+	25883	0
Olfr1301	2	111751006	111758852	+	7847	0
Olfr1302	2	111777429	111782700	+	5272	0
Olfr1303	2	111812247	111820340	-	8094	0
Olfr1305	2	111872371	111877149	-	4779	0
Olfr1306	2	111911264	111916271	-	5008	0
Olfr1307	2	111930116	111949440	-	19325	2
Olfr1308	2	111959285	111964944	-	5660	0
Olfr1309	2	111979857	111990281	-	10425	0
Olfr1310	2	112004574	112012708	-	8135	0
Olfr1311	2	112019656	112024412	-	4757	1
Olfr1312	2	112038068	112050238	-	12171	0
Olfr1313	2	112070088	112077843	-	7756	1
Olfr1314	2	112089786	112096781	-	6996	0
Olfr1315	2	112110057	112115440	-	5384	0
Olfr1316	2	112126996	112134977	-	7982	1
Olfr1317	2	112140329	112144054	+	3726	0
Olfr1318	2	112154371	112159157	+	4787	0
Lpcat4	2	112239468	112247111	+	7644	1
Nutm1	2	112247948	112259291	-	11344	1
Nop10	2	112261926	112263269	+	1344	0
Slc12a6	2	112265825	112363156	+	97332	72
Gm21985	2	112266314	112406319	+	140006	146
Emc4	2	112363011	112368027	-	5017	75
Katnbl1	2	112379211	112414240	+	35030	2
Emc7	2	112454997	112472162	+	17166	0
Chrm5	2	112479171	112480769	-	1599	0
Aven	2	112492964	112634573	+	141610	7
Ryr3	2	112631355	113217087	-	585733	19
Tmco5b	2	113285732	113297190	+	11459	0
Fmn1	2	113327736	113716767	+	389032	21
Grem1	2	113746164	113758646	-	12483	0
Scg5	2	113776362	113829121	-	52760	123
Arhgap11a	2	113831492	113848661	-	17170	603
Gjd2	2	114009601	114013619	-	4019	0
Actc1	2	114047282	114053548	-	6267	0
Aqr	2	114101170	114175339	-	74170	787
Zfp770	2	114193461	114201469	-	8009	79
Dph6	2	114516416	114654964	-	138549	905
BC052040	2	115581716	115778768	+	197053	2
Meis2	2	115863064	116065839	-	202776	2
Tmco5	2	116878691	116892494	+	13804	0
Spred1	2	117121374	117182279	+	60906	0
Fam98b	2	117249739	117271540	+	21802	2
Rasgrp1	2	117279993	117343001	-	63009	3882
Thbs1	2	118111876	118127133	+	15258	0
Fsip1	2	118130424	118256966	-	126543	11
Gpr176	2	118277110	118373419	-	96310	8
Eif2ak4	2	118388618	118475234	+	86617	60
Srp14	2	118475850	118479711	-	3862	59
Bmf	2	118528757	118549687	-	20931	51
Bub1b	2	118598211	118641591	+	43381	1
Pak6	2	118663303	118698020	+	34718	0
Ankrd63	2	118699103	118703963	-	4861	1
Plcb2	2	118707517	118728438	-	20922	527
Inafm2	2	118745758	118748810	+	3053	0
Ccdc9b	2	118754158	118762661	-	8504	0
Phgr1	2	118772769	118778165	+	5397	0
Disp2	2	118779719	118811293	+	31575	0
Knstrn	2	118814003	118853957	+	39955	3
Ivd	2	118861954	118882909	+	20956	1
Bahd1	2	118900377	118924528	+	24152	1
Chst14	2	118926496	118928585	+	2090	0
Ccdc32	2	119017779	119029393	-	11615	64
Rpusd2	2	119034790	119039769	+	4980	0
Knl1	2	119047119	119105501	+	58383	4
Rad51	2	119112793	119147445	+	34653	142
Rmdn3	2	119137001	119157034	-	20034	273
Gchfr	2	119167773	119172390	+	4618	0
Dnajc17	2	119172500	119208795	-	36296	121
Gm14137	2	119174509	119177575	+	3067	10
Zfyve19	2	119208634	119217049	+	8416	1
Ppp1r14d	2	119218119	119229906	-	11788	0
Spint1	2	119237362	119249527	+	12166	0
Rhov	2	119269201	119271272	-	2072	2
Vps18	2	119288742	119298453	+	9712	0
Dll4	2	119325784	119335962	+	10179	0
Chac1	2	119351229	119354381	+	3153	0
Ino80	2	119373042	119477687	-	104646	1736
Exd1	2	119516505	119547627	-	31123	7
Chp1	2	119547697	119587027	+	39331	0
Oip5	2	119609971	119618469	-	8499	110
Nusap1	2	119618298	119651244	+	32947	26
Ndufaf1	2	119655446	119662821	-	7376	65
Rtf1	2	119675068	119735407	+	60340	1
Itpka	2	119742337	119751263	+	8927	0
Ltk	2	119751320	119760431	-	9112	9
Rpap1	2	119763304	119787537	-	24234	342
Tyro3	2	119797733	119818104	+	20372	1
Mga	2	119897228	119969581	+	72354	8
Mapkbp1	2	119972699	120027408	+	54710	1
Jmjd7	2	120027483	120032594	+	5112	0
Gm28042	2	120027493	120043033	+	15541	1
Pla2g4b	2	120033433	120041964	+	8532	0
Sptbn5	2	120041493	120085678	-	44186	22
Ehd4	2	120089175	120154606	-	65432	312
Pla2g4e	2	120166412	120245335	-	78924	14
Pla2g4d	2	120265595	120289197	-	23603	3
Pla2g4f	2	120299966	120314165	-	14200	37
Vps39	2	120316461	120353137	-	36677	659
Tmem87a	2	120355312	120404089	-	48778	858
Ganc	2	120404768	120461700	+	56933	1
AL935121.1	2	120456019	120504773	+	48755	33
Capn3	2	120463572	120504918	+	41347	37
Zfp106	2	120506820	120563843	-	57024	1582
Snap23	2	120567671	120601255	+	33585	3
Lrrc57	2	120604238	120609520	-	5283	33
Haus2	2	120609383	120621560	+	12178	0
Stard9	2	120629121	120731895	+	102775	440
Cdan1	2	120716154	120731518	-	15365	394
Ttbk2	2	120732816	120850604	-	117789	201
Ubr1	2	120860269	120970715	-	110447	1331
Tmem62	2	120977017	121007852	+	30836	0
Ccndbp1	2	121008403	121016904	+	8502	0
Epb42	2	121017891	121037072	-	19182	0
Tgm5	2	121046111	121085841	-	39731	0
Tgm7	2	121093565	121116396	-	22832	1
Lcmt2	2	121128307	121140653	-	12347	62
Adal	2	121140432	121156680	+	16249	7
Zscan29	2	121158273	121171125	-	12853	173
Tubgcp4	2	121171168	121198770	+	27603	84
Trp53bp1	2	121194838	121271407	-	76570	909
Map1a	2	121289600	121310832	+	21233	19
Ppip5k1	2	121310561	121355396	-	44836	252
Ckmt1	2	121357714	121363737	+	6024	0
Strc	2	121363728	121380940	-	17213	2
Catsper2	2	121392631	121413792	-	21162	66
Pdia3	2	121413775	121438687	+	24913	2
Ell3	2	121439010	121444278	-	5269	3
Serinc4	2	121439059	121456781	-	17723	9
Serf2	2	121449195	121458313	+	9119	6
Hypk	2	121453290	121458672	+	5383	6
Mfap1b	2	121460235	121474067	-	13833	154
Mfap1a	2	121491911	121506665	-	14755	189
Wdr76	2	121506723	121544860	+	38138	3
Frmd5	2	121545529	121807087	-	261559	18
Casc4	2	121866970	121936220	+	69251	1
Mageb3	2	121953752	121956092	-	2341	0
Ctdspl2	2	121956001	122013642	+	57642	4
Eif3j1	2	122028546	122056598	+	28053	42
Spg11	2	122053520	122118386	-	64867	498
Patl2	2	122120108	122186189	-	66082	5
B2m	2	122147686	122153083	+	5398	2
Trim69	2	122160700	122179027	+	18328	1
Terb2	2	122186272	122206397	+	20126	0
Sord	2	122234749	122265340	+	30592	1
Duox2	2	122279247	122298449	-	19203	0
Duoxa2	2	122298900	122302885	+	3986	0
Duoxa1	2	122302191	122313730	-	11540	1
Duox1	2	122315672	122347972	+	32301	2
Shf	2	122348892	122369162	-	20271	74
Slc28a2	2	122426477	122461137	+	34661	0
Slc28a2b	2	122484941	122528040	+	43100	2
Gatm	2	122594467	122611303	-	16837	5
AA467197	2	122636986	122641191	+	4206	0
Slc30a4	2	122681233	122702663	-	21431	83
Bloc1s6	2	122738503	122749475	+	10973	0
Sqor	2	122765237	122809569	+	44333	0
Sema6d	2	124089969	124667770	+	577802	4
Slc24a5	2	125068124	125088677	+	20554	242
Myef2	2	125086271	125123661	-	37391	1076
Ctxn2	2	125136633	125147841	+	11209	0
Slc12a1	2	125152505	125230002	+	77498	4
Dut	2	125247190	125258608	+	11419	1
Fbn1	2	125300594	125507993	-	207400	4
Cep152	2	125563088	125625113	-	62026	1221
Shc4	2	125627447	125723387	-	95941	24
Eid1	2	125673095	125674785	+	1691	0
Secisbp2l	2	125736986	125782870	-	45885	576
Cops2	2	125830304	125859139	-	28836	411
Galk2	2	125859134	125984299	+	125166	3
Fam227b	2	125983483	126152004	-	168522	14
Fgf7	2	126034658	126091185	+	56528	1
Dtwd1	2	126152141	126165279	+	13139	0
Gm17555	2	126215100	126216212	+	1113	0
Atp8b4	2	126320973	126500674	-	179702	5138
Slc27a2	2	126552407	126588243	+	35837	2
Hdc	2	126593667	126618678	-	25012	6
Gabpb1	2	126627442	126676337	-	48896	791
Usp8	2	126707343	126759297	+	51955	2
Usp50	2	126709096	126783470	-	74375	3
Trpm7	2	126791565	126876230	-	84666	1317
Sppl2a	2	126890391	126933235	-	42845	456
Ap4e1	2	127008724	127067909	+	59186	2
Blvra	2	127070667	127097084	+	26418	3
Ncaph	2	127103809	127133954	-	30146	763
Itpripl1	2	127138772	127143442	-	4671	59
1810024B03Rik	2	127186355	127208280	-	21926	67
Snrnp200	2	127208399	127240451	+	32053	9
Ciao1	2	127240938	127247816	-	6879	75
Tmem127	2	127247908	127261107	+	13200	2
Stard7	2	127270229	127298932	+	28704	4
Dusp2	2	127336159	127338376	+	2218	5
Astl	2	127338639	127357651	+	19013	0
Adra2b	2	127363208	127367221	+	4014	0
Gpat2	2	127425199	127436092	+	10894	78
Fahd2a	2	127436215	127444550	-	8336	101
Kcnip3	2	127456498	127521370	-	64873	16
Prom2	2	127526473	127541467	-	14995	0
Zfp661	2	127574662	127587094	-	12433	44
Mrps5	2	127587222	127606829	+	19608	0
Mal	2	127633226	127656695	-	23470	0
Mall	2	127704386	127729932	-	25547	1
Nphp1	2	127740732	127788897	-	48166	46
Mtln	2	127791388	127792488	-	1101	17
Bub1	2	127801122	127831865	-	30744	723
Acoxl	2	127854628	128123873	+	269246	70
Bcl2l11	2	128126038	128162547	+	36510	4
Spdye4c	2	128591209	128598464	+	7256	1
Anapc1	2	128610104	128687391	-	77288	1673
Mertk	2	128698956	128802894	+	103939	1
Tmem87b	2	128818118	128854261	+	36144	0
Fbln7	2	128862981	128897034	+	34054	1
Zc3h8	2	128926268	128944077	-	17810	105
Zc3h6	2	128967402	129018563	+	51162	1
Vinac1	2	129025073	129048172	-	23100	1
Ttl	2	129065942	129096283	+	30342	15
Polr1b	2	129100995	129126594	+	25600	1
Chchd5	2	129129700	129134134	+	4435	0
Slc20a1	2	129198764	129211616	+	12853	2
Ckap2l	2	129268210	129297212	-	29003	545
Il1a	2	129299610	129309972	-	10363	0
Il1b	2	129364570	129371139	-	6570	0
F830045P16Rik	2	129458359	129536602	-	78244	4
Sirpa	2	129592839	129632228	+	39390	1
Pdyn	2	129686565	129699833	-	13269	0
Stk35	2	129800517	129832287	+	31771	8
Tgm3	2	130012349	130050399	+	38051	0
Tgm6	2	130123275	130154232	+	30958	13
Snrpb	2	130171635	130179403	-	7769	257
Tmc2	2	130195194	130264445	+	69252	17
Nop56	2	130274430	130279313	+	4884	5
Idh3b	2	130279309	130284547	-	5239	189
Ebf4	2	130295169	130370481	+	75313	3
Cpxm1	2	130390775	130397574	-	6800	9
Gm28372	2	130405239	130408256	+	3018	12
1700020A23Rik	2	130405259	130406074	+	816	5
Tmem239	2	130406478	130407902	+	1425	6
Pced1a	2	130417683	130424687	-	7005	202
Vps16	2	130424365	130444269	+	19905	11
Ptpra	2	130450278	130556124	+	105847	3
Mrps26	2	130563742	130568695	+	4954	0
Oxt	2	130576173	130577054	+	882	0
Avp	2	130580620	130582554	-	1935	1
Ubox5	2	130590002	130630038	-	40037	508
Fastkd5	2	130613840	130630027	-	16188	268
Lzts3	2	130632839	130642803	-	9965	26
Ddrgk1	2	130653960	130664659	-	10700	267
Itpa	2	130667610	130681614	+	14005	0
Slc4a11	2	130684113	130697519	-	13407	4
4930402H24Rik	2	130706200	130906406	-	200207	902
Atrn	2	130906495	131030333	+	123839	4
Gfra4	2	131039632	131043088	-	3457	0
Adam33	2	131050817	131063814	-	12998	0
Siglec1	2	131069220	131086765	-	17546	0
Hspa12b	2	131127280	131146321	+	19042	37
Gm11037	2	131133497	131134215	+	719	0
1700037H04Rik	2	131146324	131160081	-	13758	90
Spef1	2	131170261	131187282	-	17022	137
Cenpb	2	131175182	131180067	-	4886	112
Cdc25b	2	131186949	131198497	+	11549	3
Ap5s1	2	131207086	131213514	+	6429	0
Mavs	2	131234063	131248025	+	13963	1
Pank2	2	131262500	131299188	+	36689	4
Rnf24	2	131298064	131352881	-	54818	75
Smox	2	131491496	131525922	+	34427	3
Adra1d	2	131545850	131562283	-	16434	0
Erv3	2	131853678	131859747	-	6070	0
Prnp	2	131909928	131938429	+	28502	10
Prn	2	131909957	131956130	+	46174	10
Prnd	2	131950861	131956130	+	5270	0
Rassf2	2	131989415	132030258	-	40844	719
Slc23a2	2	132052496	132145108	-	92613	986
Tmem230	2	132239492	132247807	-	8316	87
Pcna	2	132249162	132253314	-	4153	366
Cds2	2	132263148	132312050	+	48903	2
Prokr2	2	132337733	132385447	-	47715	1
Gpcpd1	2	132529082	132587729	-	58648	756
Shld1	2	132686931	132751055	+	64125	3
Chgb	2	132781278	132795079	+	13802	6
Trmt6	2	132804207	132816054	-	11848	193
Mcm8	2	132816141	132844197	+	28057	2
Crls1	2	132846666	132866785	+	20120	0
Lrrn4	2	132868305	132880891	-	12587	1
Fermt1	2	132904389	132945906	-	41518	0
Bmp2	2	133552159	133562885	+	10727	0
Hao1	2	134497361	134554368	-	57008	4
Tmx4	2	134594185	134644145	-	49961	224
Plcb1	2	134786067	135475258	+	689192	7
Plcb4	2	135659711	136014593	+	354883	1
Lamp5	2	136052239	136069917	+	17679	0
Pak7	2	136081104	136387960	-	306857	5
Ankef1	2	136501991	136562091	+	60101	1
Snap25	2	136713453	136782428	+	68976	2
Mkks	2	136873780	136891389	-	17610	115
AL731706.1	2	136881271	136891389	-	10119	83
AL731706.2	2	136885500	136885679	-	180	0
Slx4ip	2	136891218	137071950	+	180733	15
Jag1	2	137081456	137116644	-	35189	2
Btbd3	2	138256565	138287422	+	30858	0
Sptlc3	2	139493913	139637674	+	143762	2
Ism1	2	139678178	139758581	+	80404	8
Tasp1	2	139833480	140066805	-	233326	2621
Esf1	2	140119883	140170564	-	50682	451
Gm17374	2	140152043	140153532	+	1490	24
Ndufaf5	2	140170649	140203689	+	33041	0
Sel1l2	2	140229855	140389706	-	159852	20
Macrod2	2	140395309	142392966	+	1997658	49
Flrt3	2	140658198	140671469	-	13272	0
Kif16b	2	142617474	142901531	-	284058	1792
Snrpb2	2	143063039	143072853	+	9815	0
Otor	2	143078473	143081713	+	3241	0
Pcsk2	2	143546156	143816285	+	270130	8
Bfsp1	2	143826528	143863173	-	36646	2
Dstn	2	143915320	143943324	+	28005	18
Rrbp1	2	143947395	144011263	-	63869	1314
Banf2	2	144033059	144073979	+	40921	0
Snx5	2	144250123	144270906	-	20784	2488
Mgme1	2	144270663	144281227	+	10565	5
Ovol2	2	144305175	144332146	-	26972	0
Kat14	2	144368983	144407676	+	38694	3
Pet117	2	144368996	144373721	+	4726	1
Dzank1	2	144470557	144527414	-	56858	14
Polr3f	2	144527718	144541995	+	14278	15
Rbbp9	2	144542265	144550869	-	8605	24
Sec23b	2	144556229	144590749	+	34521	1
Smim26	2	144594054	144595366	+	1313	0
Dtd1	2	144599897	144768758	+	168862	5
Scp2d1	2	144823656	144824415	+	760	0
Slc24a3	2	145167754	145642166	+	474413	8
Rin2	2	145784734	145887616	+	102883	5
Naa20	2	145902099	145916425	+	14327	46
Crnkl1	2	145917479	145935014	-	17536	133
Cfap61	2	145934784	146215039	+	280256	10
Insm1	2	146221921	146225020	+	3100	0
Ralgapa2	2	146239879	146512344	-	272466	2602
Kiz	2	146855864	146970097	+	114234	4
Xrn2	2	147012996	147078000	+	65005	4
Pax1	2	147361925	147375053	+	13129	0
Foxa2	2	148042877	148046969	-	4093	0
Sstr4	2	148395344	148396767	+	1424	0
Thbd	2	148404466	148408188	-	3723	0
Cd93	2	148436640	148443563	-	6924	0
Nxt1	2	148672601	148676027	+	3427	0
Gzf1	2	148681023	148692949	+	11927	4
Napb	2	148693985	148732467	-	38483	34
Cstl1	2	148750358	148755433	+	5076	0
Cst11	2	148768609	148771497	-	2889	0
Cstdc1	2	148782009	148785937	+	3929	0
Cst12	2	148789361	148793546	+	4186	0
Cst8	2	148798785	148805595	+	6811	0
Cst13	2	148820081	148830410	+	10330	0
Cst9	2	148835147	148838738	+	3592	0
Cstdc2	2	148846711	148850934	-	4224	0
Cst3	2	148871722	148875692	-	3971	22
Gm1330	2	148990343	149003251	-	12909	1
Cst10	2	149405057	149410293	+	5237	0
Syndig1	2	149829211	150004392	+	175182	5
Zfp120	2	150114406	150136708	-	22303	223
Gm10770	2	150178882	150179679	-	798	0
Gm14139	2	150181755	150193279	+	11525	0
Zfp937	2	150218073	150240725	+	22653	3
Gm21994	2	150254518	150255591	-	1074	10
Gm14124	2	150257517	150270300	+	12784	0
3300002I08Rik	2	150310935	150362765	-	51831	337
Gm10130	2	150311431	150363071	+	51641	337
Zfp442	2	150407141	150451486	-	44346	115
Zfp345	2	150470991	150485091	-	14101	1
Cst7	2	150570415	150578944	+	8530	12
Apmap	2	150583080	150608567	-	25488	137
Acss1	2	150618105	150668258	-	50154	346
Vsx1	2	150680702	150689360	-	8659	0
Entpd6	2	150749042	150771675	+	22634	2
Pygb	2	150786735	150831758	+	45024	87
Abhd12	2	150832493	150904741	-	72249	721
Gins1	2	150909594	150931280	+	21687	0
Ninl	2	150934519	151039382	-	104864	213
Nanp	2	151029685	151039398	-	9714	123
Gm14151	2	151086786	151092350	-	5565	0
Gm14147	2	151098245	151103818	+	5574	0
4921509C19Rik	2	151470542	151476153	-	5612	0
Nsfl1c	2	151494182	151511414	+	17233	7
Fkbp1a	2	151542483	151561692	+	19210	4
Sdcbp2	2	151572622	151590005	+	17384	2
Snph	2	151590549	151632593	-	42045	2
Rad21l	2	151645404	151668533	-	23130	0
Tmem74bos	2	151679361	151686339	-	6979	0
Tmem74b	2	151702008	151712157	+	10150	21
Psmf1	2	151715812	151744186	-	28375	341
Rspo4	2	151842927	151874668	+	31742	11
Angpt4	2	151911210	151945337	+	34128	134
Fam110a	2	151969398	151980219	-	10822	239
Slc52a3	2	151996511	152009258	+	12748	0
Scrt2	2	152081529	152095802	+	14274	0
Srxn1	2	152105524	152111376	+	5853	0
Tcf15	2	152143561	152149097	+	5537	0
Csnk2a1	2	152226839	152281852	+	55014	15
Tbc1d20	2	152293828	152313996	+	20169	93
Rbck1	2	152316334	152332653	-	16320	903
Trib3	2	152337422	152344032	-	6611	27
Nrsn2	2	152368755	152376638	-	7884	0
Sox12	2	152393611	152398063	-	4453	15
Zcchc3	2	152411955	152415027	-	3073	12
6820408C15Rik	2	152415587	152444330	+	28744	0
Defb23	2	152459055	152464620	-	5566	0
Defb20	2	152477063	152479934	+	2872	0
Defb22	2	152485663	152490138	-	4476	0
Defb26	2	152507798	152511692	-	3895	0
Defb28	2	152518255	152521447	+	3193	0
Defb29	2	152538714	152540098	-	1385	0
Gm17416	2	152562977	152569538	+	6562	0
Defb21	2	152572744	152574944	+	2201	0
Defb19	2	152576086	152580312	-	4227	0
Defb45	2	152593191	152596482	-	3292	0
Defb36	2	152604327	152612729	+	8403	0
Defb25	2	152622356	152623053	-	698	0
Rem1	2	152626951	152635194	+	8244	0
H13	2	152669461	152708670	+	39210	6
Mcts2	2	152687035	152687946	+	912	0
Id1	2	152736251	152737410	+	1160	0
Cox4i2	2	152754173	152765037	+	10865	9
Bcl2l1	2	152780668	152831728	-	51061	2618
Tpx2	2	152847964	152895321	+	47358	2
Mylk2	2	152911352	152923068	+	11717	0
Foxs1	2	152931898	152933208	-	1311	0
Dusp15	2	152940997	152951698	-	10702	1
Ttll9	2	152962485	153007340	+	44856	11
Pdrg1	2	153008890	153015427	-	6538	114
Xkr7	2	153031852	153055775	+	23924	0
Ccm2l	2	153065955	153081735	+	15781	1
Hck	2	153108468	153151441	+	42974	15
Tm9sf4	2	153161303	153210466	+	49164	3
Tspyl3	2	153222370	153225441	-	3072	44
Plagl2	2	153227759	153241426	-	13668	549
Pofut1	2	153241533	153270247	+	28715	29
Kif3b	2	153291413	153333390	+	41978	3
Asxl1	2	153345829	153404007	+	58179	9
Nol4l	2	153407462	153529971	-	122510	1352
4930404H24Rik	2	153492790	153493841	+	1052	13
Commd7	2	153616933	153632781	-	15849	185
Dnmt3b	2	153649450	153687730	+	38281	1
Dnmt3c	2	153696652	153729907	+	33256	0
Mapre1	2	153741274	153773310	+	32037	1
Efcab8	2	153779931	153844751	+	64821	0
Sun5	2	153856188	153871084	-	14897	0
Bpifb2	2	153875045	153895270	+	20226	0
Bpifb6	2	153900388	153912795	+	12408	0
Bpifb3	2	153918230	153932996	+	14767	0
Bpifb4	2	153938221	153964101	+	25881	0
Bpifa6	2	153974945	154000495	+	25551	0
Bpifa2	2	154008265	154016079	+	7815	0
Bpifa3	2	154130336	154138356	+	8021	0
Bpifa1	2	154142880	154149219	+	6340	0
Bpifa5	2	154162607	154168450	+	5844	0
Bpifb1	2	154190818	154220369	+	29552	0
Bpifb5	2	154223742	154240902	+	17161	1
Bpifb9a	2	154257854	154271245	+	13392	5
Bpifb9b	2	154307227	154320646	+	13420	3
Cdk5rap1	2	154335380	154373010	-	37631	184
Snta1	2	154376313	154408099	-	31787	2
Cbfa2t2	2	154436481	154539356	+	102876	18
Necab3	2	154544399	154558890	-	14492	209
1700003F12Rik	2	154548888	154550003	+	1116	11
Actl10	2	154551776	154553276	+	1501	29
E2f1	2	154559407	154569892	-	10486	273
Pxmp4	2	154585758	154603708	-	17951	153
Zfp341	2	154613297	154646821	+	33525	1
Chmp4b	2	154657018	154694785	+	37768	4
Gm14214	2	154769255	154769932	-	678	0
Raly	2	154791096	154867261	+	76166	20
a	2	154791402	155051012	+	259611	592
Eif2s2	2	154871410	154892935	-	21526	478
Gm14226	2	155018266	155027104	+	8839	2
Ahcy	2	155059310	155074497	-	15188	224
Itch	2	155133509	155226855	+	93347	5
Dynlrb1	2	155236535	155250277	+	13743	4
Map1lc3a	2	155276297	155278073	+	1777	10
Pigu	2	155278243	155357430	-	79188	790
Trp53inp2	2	155381059	155389850	+	8792	29
Ncoa6	2	155390656	155473894	-	83239	1099
Ggt7	2	155490379	155518237	-	27859	169
Acss2	2	155517948	155585724	+	67777	71
Gss	2	155563181	155592810	-	29630	97
Myh7b	2	155611212	155634307	+	23096	52
Trpc4ap	2	155634271	155692384	-	58114	1669
Edem2	2	155701677	155729475	-	27799	239
Gm17581	2	155735810	155735866	-	57	0
Procr	2	155751117	155755471	+	4355	0
Mmp24	2	155775342	155818366	+	43025	39
BC029722	2	155817730	155819426	-	1697	27
Eif6	2	155819832	155826925	-	7094	167
Fam83c	2	155827548	155834854	-	7307	0
Uqcc1	2	155846894	155930310	-	83417	794
Gm15557	2	155940728	155942750	+	2023	0
Gdf5	2	155941023	155945367	-	4345	0
Cep250	2	155956558	155998900	+	42343	14
6430550D23Rik	2	155973279	156007977	-	34699	20
Ergic3	2	156008045	156018279	+	10235	1
Fer1l4	2	156019139	156052947	-	33809	1
Spag4	2	156065244	156069501	+	4258	3
Cpne1	2	156071842	156111965	-	40124	1577
Gm28036	2	156071845	156127092	-	55248	1625
Rbm12	2	156091958	156111978	-	20021	936
Nfs1	2	156123639	156144186	-	20548	194
Romo1	2	156144039	156145797	+	1759	11
Rbm39	2	156147239	156180238	-	33000	3993
Phf20	2	156196466	156309952	+	113487	5
Scand1	2	156311846	156312747	-	902	19
Cnbd2	2	156312299	156375638	+	63340	131
Epb41l1	2	156420909	156543214	+	122306	0
Aar2	2	156547584	156568972	+	21389	0
Dlgap4	2	156613705	156764363	+	150659	49
Myl9	2	156775420	156781658	+	6239	0
Tgif2	2	156840007	156855570	+	15564	84
Rab5if	2	156863128	156873563	+	10436	138
Sla2	2	156872457	156887192	-	14736	565
Ndrg3	2	156927345	156992056	-	64712	385
Dsn1	2	156995265	157007154	-	11890	209
Soga1	2	157015799	157079254	-	63456	35
Tldc2	2	157087055	157096482	+	9428	107
Samhd1	2	157097533	157135265	-	37733	2942
Rbl1	2	157145893	157204512	-	58620	1528
Mroh8	2	157208550	157279549	-	71000	22
Rpn2	2	157279059	157326319	+	47261	2
Ghrh	2	157329497	157346655	-	17159	0
Manbal	2	157367594	157396763	+	29170	1
Src	2	157418444	157471862	+	53419	1
Blcap	2	157556362	157571274	-	14913	135
