name,WT-0h_vs_KO-0h,WT-6h_vs_KO-6h,WT-6h_vs_WT-0h,WT-24h_vs_KO-24h,WT-24h_vs_WT-0h,WT-48h_vs_KO-48h,WT-48h_vs_WT-0h,KO-6h_vs_KO-0h,KO-24h_vs_KO-0h,KO-48h_vs_KO-0h
ENSMUSE00000826927,0.999905437934732,NA,0.366606690089712,0.751409729446941,0.95278703663611,0.992475388098093,0.021960116929324,0.152552823768923,0.427772911471143,0.193408303744004
ENSMUSE00000826954,NA,NA,0.268389428400153,0.943504435602536,0.193194467924095,0.974591592159382,0.907941175172115,0.564565466723753,0.660623638090529,0.931902293157555
ENSMUSE00000827006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000827042,NA,NA,0.890881439107571,NA,0.300709293142148,NA,0.367599919244803,NA,0.880907832186376,0.865095551054932
ENSMUSE00000827375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000827515,NA,NA,0.369177306801638,NA,0.884999788929529,0.994340406315157,0.904664068945193,0.44113684614285,0.80382438316212,0.590329383864298
ENSMUSE00000827795,NA,NA,0.151674284188623,0.856275992901991,0.226060048526837,0.616324734646072,0.142254229270205,0.815100438410667,0.98863847390107,0.827551422161386
ENSMUSE00000827870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000828080,0.999905437934732,NA,0.660489549065643,0.935851931714818,0.783617970316339,0.984389530400172,0.560940521270847,0.978170410231072,0.941417503880393,0.991418984526345
ENSMUSE00000828205,0.999905437934732,0.977259806091056,5.12401973008434e-11,0.98892593292923,3.11277572823982e-06,0.778594022480615,0.00199791729232147,3.73533435670893e-05,0.000322973337979586,0.621530528515349
ENSMUSE00000828263,NA,NA,0.358664286570671,0.935062077202235,0.40729580331462,0.89203699725708,0.168023544250462,0.619936209272317,0.62011296576791,0.66822098231288
ENSMUSE00000828342,NA,NA,0.885310737102095,0.93987657635694,0.861950885628594,0.965919500463496,0.702207568919678,0.423971344606361,0.43981599491128,0.709133997864252
ENSMUSE00000828349,0.999905437934732,NA,0.000796065594140827,0.910126929527089,0.0472331066222589,0.7180262356917,0.000122756424874751,0.155296412448641,0.00223673811773012,0.0105263829929632
ENSMUSE00000828578,NA,NA,NA,NA,0.359562992234621,NA,0.464971280576697,NA,0.630128900643613,0.629399547057486
ENSMUSE00000828703,0.999905437934732,NA,1.33288404184523e-05,0.823022062506511,6.13668582995933e-09,0.83983867880524,8.69215207749284e-07,0.0071543232030799,0.000179689929286913,0.00448406004091279
ENSMUSE00000828829,0.999905437934732,0.755203207539613,3.2376963647832e-08,0.851072119773109,0.878046079022098,0.699477528483688,0.615428414825818,5.17666515526942e-05,0.911859100588627,0.608841512911869
ENSMUSE00000828888,NA,NA,0.789053706911468,NA,0.249520716821891,NA,0.566146327453498,NA,0.674459262577284,0.951182308530453
ENSMUSE00000828971,NA,NA,0.488981347827605,NA,0.455554849553428,0.992475388098093,0.472260936886763,0.488158988409359,0.847554960379705,0.41522056034939
ENSMUSE00000829206,NA,NA,NA,NA,NA,NA,0.622279629420579,NA,NA,NA
ENSMUSE00000829224,NA,NA,0.372923312726136,NA,0.921623954096188,NA,0.99642879764145,NA,0.921245427678212,0.862612231577285
ENSMUSE00000829367,NA,NA,0.631189954918879,NA,0.559351825911118,NA,0.486455164398784,NA,0.639918971605582,0.98284527330373
ENSMUSE00000829641,NA,NA,0.68654383553753,NA,0.406995514940511,NA,0.774127344303788,NA,0.860787690871271,0.862199841029322
ENSMUSE00000829820,NA,NA,NA,NA,NA,NA,0.905942483500597,NA,NA,NA
ENSMUSE00000830017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000830021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000830250,NA,NA,0.183067651864894,NA,0.191588133410514,0.997483135298548,0.308879543643029,0.194253246767825,0.574804015280818,0.768791067265206
ENSMUSE00000830343,0.999905437934732,NA,0.294223437402726,0.801344533962895,0.860927090469173,0.969893115688363,0.651644682231401,0.242859750652597,0.721090449735156,0.744783582824388
ENSMUSE00000830370,NA,NA,0.249300646770385,NA,0.820542922196065,NA,0.547295457549068,NA,0.996759193225908,0.753481603640955
ENSMUSE00000830521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000830579,0.999905437934732,NA,0.21798566753107,0.86494239933416,0.521440100820064,0.92191967902063,0.245240032449234,0.312590086691889,0.935293798506094,0.649375363706141
ENSMUSE00000830722,0.999905437934732,0.445379251508141,0.574954772837802,0.861638936966861,5.60182694336127e-13,0.985302317771996,8.20493296962543e-19,0.586532593463498,2.98758378555896e-16,1.11548497969517e-21
ENSMUSE00000830811,0.999905437934732,0.989589917498844,0.000973409191438588,0.90225327771515,1.38428482149735e-07,0.92191967902063,2.00900277445276e-05,0.00356734543600746,1.77403839230985e-06,4.82290063026498e-08
ENSMUSE00000830903,NA,NA,0.508164525492363,0.822688454229562,0.155079919466279,0.983547139753267,0.183301150501827,0.273848436856535,0.87479020088409,0.435990516950576
ENSMUSE00000830957,NA,NA,NA,NA,0.57896014626082,NA,0.715300028534267,NA,0.361926668065162,0.722350413203847
ENSMUSE00000831062,0.999905437934732,NA,0.817983183286912,0.917317935483574,0.942481941007066,0.984389530400172,0.84763977759517,0.817308326567362,0.642559878119808,0.637654985778761
ENSMUSE00000831124,NA,NA,NA,NA,0.471513663930423,NA,0.97936212314488,NA,0.948211298191331,0.477681228694708
ENSMUSE00000831204,0.999905437934732,NA,0.0519030521326161,0.881226410455546,0.236535197727785,0.989348804560502,0.000349526175628763,0.770558341549537,0.266412691490497,6.84283689023487e-05
ENSMUSE00000831249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000831262,0.999905437934732,0.855870011847877,0.00440324291172428,0.928851997418712,0.0076383781875428,0.984389530400172,0.0463411871486466,0.0123054601622593,0.162138757571285,0.570971632271986
ENSMUSE00000831500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000831712,NA,NA,0.014072574458908,NA,0.0190487358294509,0.999562192479229,0.764355749799008,NA,0.379700007454953,0.631057486529833
ENSMUSE00000831729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000831903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000831978,NA,NA,0.101747638471445,0.968259310121992,0.164534978781412,0.975699138853499,0.753139836745649,0.888883568358192,0.976828521274821,0.68625052341709
ENSMUSE00000832006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000832109,NA,NA,0.35362561747621,NA,0.362724755283389,0.998106181359062,0.0573393393093445,0.436629582367953,0.615570004476002,0.23788100489855
ENSMUSE00000832240,NA,NA,0.763915876232009,NA,0.25448389121213,0.984463155228017,0.28160353386675,0.217667852221201,0.533233217211731,0.733201707018946
ENSMUSE00000832323,NA,NA,NA,NA,NA,NA,0.761319517556782,NA,NA,NA
ENSMUSE00000832500,NA,NA,0.392052272121166,NA,0.33630786455339,0.933823761316355,0.00608909573094161,0.694908447365811,0.88242309786443,0.615418881572737
ENSMUSE00000832541,NA,NA,0.685930285148538,NA,0.89638135840633,0.974591592159382,0.82407405895379,0.18621554984491,0.805116259896535,0.500980011145197
ENSMUSE00000832730,NA,NA,NA,NA,NA,NA,0.737968836913796,NA,NA,NA
ENSMUSE00000832776,NA,NA,0.1017723784232,NA,0.0487124247258253,0.932924695853983,0.00737286499842547,0.365503370894111,0.796438589591611,0.420398796549728
ENSMUSE00000832790,NA,NA,0.2954535560949,0.86494239933416,0.420811088184961,0.918658647853942,0.548415753953923,0.45188836044846,0.802055464010229,0.858565337731705
ENSMUSE00000832882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000833054,0.999905437934732,0.976420995389291,0.682326847697084,0.912396012360637,0.67433387175251,0.976526739596545,0.786078494010733,0.972171109982968,0.935293798506094,0.831401198834786
ENSMUSE00000833178,NA,NA,0.000271511634768548,NA,0.00204088692241941,0.984389530400172,0.0101547916700223,NA,0.000455483774937495,0.0057383961808442
ENSMUSE00000833266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000833415,NA,NA,0.914255491393874,0.86494239933416,0.116008481847878,0.984389530400172,0.362405244122522,0.377891582195321,0.107077377899982,0.0295380100171382
ENSMUSE00000833429,NA,NA,NA,NA,0.989720568637806,NA,0.637459254706427,NA,0.972878678462593,0.902091945965194
ENSMUSE00000833659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000833682,NA,NA,0.295916669987863,0.852164160543152,0.415643953125975,0.96669069941673,0.479647190235649,0.247443079811581,0.988434109240997,0.796302323848009
ENSMUSE00000833700,0.999905437934732,0.977259806091056,0.432035287902674,0.955389240937206,0.74761444583566,0.986591588385846,0.261122693414691,0.259155955231947,0.909346857617402,0.570971632271986
ENSMUSE00000833726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000833763,0.999905437934732,0.813483028245813,0.0113154856607923,0.909995461527338,0.0191468078875608,0.961529654940287,0.0318913903211706,0.957507313956623,0.6243107567025,0.773634774382176
ENSMUSE00000833914,NA,NA,0.106193338456745,NA,0.0448621034072798,0.984389530400172,0.0551977441661271,NA,0.432897898891815,0.286611769287968
ENSMUSE00000833961,0.999905437934732,0.983319697940326,0.641751044308872,0.952967704921737,0.665284818987662,0.961529654940287,0.191373461159348,0.268222121656554,0.534926049869312,0.222578772150433
ENSMUSE00000833994,0.999905437934732,NA,5.7372402270012e-05,0.952967704921737,2.13658501618794e-06,0.985302317771996,0.000257706223221358,0.155296412448641,0.00359319986975028,0.018905721303784
ENSMUSE00000834024,0.999905437934732,0.924139970405174,0.276073963863557,0.822688454229562,0.692090405807393,0.836687312190735,0.0608977398997542,0.0700109216135165,0.53163672098425,0.519073929876156
ENSMUSE00000834120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000834229,0.999905437934732,0.977259806091056,0.0353131942708738,0.970330553335392,0.00594879247805117,0.965919500463496,2.02826727098061e-06,0.0146755205144162,0.00242876422930344,6.81794078520342e-05
ENSMUSE00000834323,0.999905437934732,NA,0.000110517224156153,0.952967704921737,0.939126820763933,0.980220218779462,0.989817170585066,0.140476946185012,0.826054401805868,0.483407743430654
ENSMUSE00000834400,0.999905437934732,NA,0.515833563793957,0.98437717250657,0.943595461895603,0.984463155228017,0.6365559864681,0.0733951194140499,0.830106726927441,0.56888816199171
ENSMUSE00000834422,0.999905437934732,0.977259806091056,0.126235731669485,0.86494239933416,0.000942804400683794,0.985302317771996,0.415830540803,0.272974152810292,0.0145572988959493,0.300603418457908
ENSMUSE00000834455,0.999905437934732,0.983319697940326,0.0653321648306853,0.859682574252419,0.225339385441599,0.830825116086183,0.85265514468442,0.080634129060046,0.981353660247477,0.445629177955295
ENSMUSE00000834893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000834993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000835014,NA,NA,NA,NA,0.935002272655195,NA,0.880879345940216,NA,0.540991947792996,0.530956441672388
ENSMUSE00000835017,0.999905437934732,0.977259806091056,0.830716893880215,0.86494239933416,0.198828130157259,0.984389530400172,8.44651837067565e-05,0.31221595342057,0.38597700465016,0.00400724634031036
ENSMUSE00000835072,0.999905437934732,0.813483028245813,0.301911472095932,0.945571188484464,3.15180998213267e-20,0.989720113032121,3.96246872885732e-19,0.60383871451478,4.00405478024759e-16,2.05301849581859e-15
ENSMUSE00000835311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000835525,NA,NA,0.82653200300752,NA,0.960316293256355,0.971921261247746,0.322401413326706,0.23493804541962,0.969309519347751,0.142999475330426
ENSMUSE00000835587,NA,NA,0.341233900792551,NA,0.153194545401598,NA,0.330989170268856,NA,0.862292652813694,0.753481603640955
ENSMUSE00000835962,NA,NA,0.164469001131293,NA,0.839053498320827,0.750027153682966,0.423587243687302,NA,0.996589751252011,0.924782997721852
ENSMUSE00000836006,NA,NA,NA,NA,0.784713208031704,NA,0.636007722362452,NA,0.682199452449113,0.363239045442698
ENSMUSE00000836033,NA,NA,0.568853493996818,NA,0.0320202357846037,NA,0.17054411450745,NA,0.0537287390663842,0.358982718003446
ENSMUSE00000836382,0.999905437934732,NA,0.00256228002263098,0.81076707384741,0.233452603654255,0.974591592159382,0.717371068672311,0.0417614316877977,0.93937084511086,0.81734467373871
ENSMUSE00000836911,NA,NA,NA,NA,NA,NA,0.97936212314488,NA,NA,NA
ENSMUSE00000836966,0.999905437934732,0.983319697940326,0.000564640146954657,0.86494239933416,2.48794651413096e-06,0.969942701717259,0.274567880301035,0.00632955144024239,0.000332710133247612,0.732218170706689
ENSMUSE00000836997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000837116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000837373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000837804,0.999905437934732,0.977259806091056,0.234168040992439,0.86494239933416,0.401886828731303,0.998106181359062,0.484212440144157,0.377891582195321,0.0598854529261901,0.493751381622624
ENSMUSE00000837875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000837913,0.999905437934732,0.977259806091056,5.7986272402735e-05,0.916054687128019,0.00343952056046747,0.936186004037,0.0317975136360908,5.55308967680361e-05,0.0108734014992705,0.177403044683507
ENSMUSE00000837990,NA,NA,0.203575045826996,NA,0.780528002679968,NA,0.937497875729879,NA,0.826342044600646,0.976571458696607
ENSMUSE00000838009,0.999905437934732,0.912895864635879,5.4094861533855e-20,0.625007241307171,6.14125114091299e-09,0.974591592159382,0.0760668694724624,1.55762260382536e-14,1.31764226292132e-06,0.0140300891150524
ENSMUSE00000838055,NA,NA,0.997893350373114,NA,0.539284365903241,NA,0.310572550276467,NA,0.811558827377411,0.994903817612299
ENSMUSE00000838111,0.999905437934732,0.977259806091056,0.0324281567147171,0.801344533962895,0.565984318888332,0.0964884547694521,0.225000148653801,0.107595060381887,0.963270278232669,0.793320500934176
ENSMUSE00000838148,0.999905437934732,NA,0.97990338694855,0.788017591299606,0.655918361749402,0.965919500463496,0.866535775401049,0.40996904410727,0.0550215762919693,0.940749695662419
ENSMUSE00000838233,NA,NA,0.198212363697918,NA,0.587520756852521,0.979313515924451,0.761512927043014,0.353118237047718,0.808151509646083,0.780470482341826
ENSMUSE00000838299,NA,NA,0.410909375870702,0.852164160543152,0.597343031852866,0.472951846449055,0.163627056987289,0.833680958611541,0.14133503464701,0.00141009255796123
ENSMUSE00000838314,NA,NA,0.730697456171508,NA,0.0577823703244003,0.981489582978569,0.166380456402071,0.281993785289973,0.605432405728873,0.782128258334016
ENSMUSE00000838475,0.999905437934732,NA,0.960118707640796,0.977211558720338,0.0772394036645955,0.0657142320027688,0.470024975338869,0.637379359624424,0.342796837482246,0.516089797279881
ENSMUSE00000838590,NA,NA,0.11176787232033,NA,0.300798001912956,0.998106181359062,0.289959326436142,0.99989575901139,0.872265186068661,0.768791067265206
ENSMUSE00000838593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000838632,0.999905437934732,0.992767110160175,0.377237435141389,0.970411270221153,0.0620457337425014,0.936186004037,0.975546729630311,0.765933304991809,0.142756603374903,0.869077940380282
ENSMUSE00000838673,NA,NA,NA,NA,0.286120163794033,NA,0.0259056889938825,NA,NA,NA
ENSMUSE00000838690,NA,NA,0.944428458655978,0.862362112736528,0.406995514940511,0.750887821955848,0.12854580745127,0.376235210093728,0.983978800012396,0.836286840865889
ENSMUSE00000838724,NA,NA,0.0300157460933261,0.86494239933416,0.350486178542923,0.978091181227483,0.497361479230552,0.0425871732073447,0.766779321619313,0.651593519580373
ENSMUSE00000838882,0.999905437934732,NA,0.312040991139756,0.876274127308704,0.978455976494785,0.985302317771996,0.580763455182063,0.566499148085399,0.969170509775257,0.777924467138224
ENSMUSE00000839074,NA,NA,NA,NA,0.869439059545517,NA,0.694201638345034,NA,NA,NA
ENSMUSE00000839100,NA,NA,0.479250641208248,NA,0.132204141795368,0.975408340936038,0.606476008370344,0.422413931280734,0.842129852756826,0.808421095706309
ENSMUSE00000839239,NA,NA,0.269133845817419,0.982333520485732,0.693075526687473,0.998106181359062,0.939249093073511,0.505851240878046,0.615373229101998,0.936436019016345
ENSMUSE00000839339,NA,NA,0.29535001110107,NA,0.895553343167302,0.972259812323197,0.352448649433739,NA,0.969737858993533,0.718094835859497
ENSMUSE00000839372,0.999905437934732,0.944147512899527,1.54451971048793e-13,0.890736213467798,0.000237683093121648,0.974160956972878,0.0637692679230404,5.73276205385832e-05,0.0016520201092399,0.300130261700748
ENSMUSE00000839487,0.999905437934732,0.924139970405174,2.64824359208146e-07,0.86494239933416,0.000380955196004213,0.78958702350284,0.281980372610839,0.0076672307707235,0.0529082354569484,0.859189571108367
ENSMUSE00000839571,NA,NA,0.226338885382504,NA,0.652518027965523,0.997483135298548,0.932442610069329,0.211422291412658,0.951269327277607,0.922596542734058
ENSMUSE00000839609,NA,NA,NA,NA,NA,NA,0.897838913343527,NA,NA,NA
ENSMUSE00000839680,NA,NA,NA,NA,0.382883954613794,NA,0.367661175904143,NA,0.600582906104986,0.975645785448921
ENSMUSE00000839811,0.999905437934732,NA,1.54579002304864e-07,0.965319426665126,0.0030624487309893,0.455883657035495,0.00248537836940629,4.74042292251685e-07,0.00380428120551216,0.202119921433633
ENSMUSE00000839812,NA,NA,0.380137934091691,NA,0.555299700799286,0.998106181359062,0.67536940197212,NA,0.966034366898043,0.420931039145874
ENSMUSE00000839818,0.999905437934732,0.0277955653367653,9.48746705639698e-50,0.061678010283339,3.6671172818355e-40,7.06435482459016e-10,5.63234368918045e-46,5.84577426296593e-17,1.05236987281934e-21,1.85396188154656e-09
ENSMUSE00000839935,0.999905437934732,0.983319697940326,0.95984736183424,0.999260230594677,0.587017878585992,0.998106181359062,0.00330874440924014,0.885385372803944,0.619100971823898,0.00254674595146615
ENSMUSE00000840085,NA,NA,0.488685807757062,NA,0.0528549468647245,0.31182779819559,0.0122436790698241,0.325235541002613,0.00261597569504932,0.193183110946548
ENSMUSE00000840103,0.999905437934732,NA,0.353594129737456,0.822688454229562,0.279384031378436,0.804978416531933,0.247862747849118,0.268010759045927,0.986725544971542,0.857874332954065
ENSMUSE00000840125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000840241,NA,NA,0.0974663334138742,NA,0.00230699149556912,NA,0.00204967603819391,NA,0.953483561611564,0.631057486529833
ENSMUSE00000840274,NA,NA,0.582104265551904,NA,0.445757119834171,0.992443472728219,0.921022636444114,NA,0.987244588966036,0.875659337296273
ENSMUSE00000840434,NA,NA,0.146509746915188,NA,0.732498535502044,NA,0.877669383571816,NA,0.806036421692389,0.88793053280392
ENSMUSE00000840537,NA,NA,0.412261965955596,0.959334225440189,0.541635819004541,0.992475388098093,0.894456643969704,0.630796733536794,0.523049100981905,0.989871845073096
ENSMUSE00000840646,0.999905437934732,0.983703934873733,0.816916194976509,0.81076707384741,1.40288193888758e-22,0.992443472728219,6.29417175389798e-40,0.510137754784497,2.19480396798965e-24,1.79467420748196e-33
ENSMUSE00000840658,NA,NA,0.922612901683596,NA,0.229137251234823,0.85699011741207,0.644873034079365,NA,0.411593786465053,0.807481540134867
ENSMUSE00000840706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000840806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000841071,NA,NA,NA,NA,0.0646371198855479,NA,0.161953734040126,NA,0.204819457369822,0.233344966922734
ENSMUSE00000841096,NA,NA,0.121354183410413,0.776340066318234,0.109163811714306,0.984389530400172,0.572309200194113,0.0748731176265904,0.945958572471094,0.976510333053677
ENSMUSE00000841214,NA,NA,0.586205051848603,NA,0.574478357865426,NA,0.577164712376555,NA,0.94694665272243,0.985107248725177
ENSMUSE00000841346,0.999905437934732,NA,0.679301876675163,0.98892593292923,0.667057147878333,0.965919500463496,0.424770378925463,0.952491825377418,0.909346857617402,0.14349550954965
ENSMUSE00000841770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000841801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000841837,NA,NA,0.382305438609711,NA,0.418496093171361,0.998106181359062,0.777204399761274,0.54603566406408,0.556995262303289,0.707492405953098
ENSMUSE00000841973,0.999905437934732,0.977259806091056,4.67777049831402e-05,0.868236212867191,0.184851054178796,0.271582716643244,1.09172551136089e-06,0.000354367231213192,0.31028262179135,0.00431707767160098
ENSMUSE00000842003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000842059,NA,NA,0.67434786843813,NA,0.90920402971917,0.992475388098093,0.978695534848497,NA,0.42133458572123,0.933185706441941
ENSMUSE00000842070,NA,NA,0.302965590776512,0.917224880574886,0.186725707279536,0.933823761316355,0.49064945752949,0.126092989517672,0.122842923758154,0.905730861463869
ENSMUSE00000842165,NA,NA,0.360937368224659,NA,0.258245134037764,NA,0.568990124105464,NA,0.871847343619852,0.903373971770237
ENSMUSE00000842207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000842359,NA,NA,0.571941222253521,0.86494239933416,0.192158912225873,0.984389530400172,0.14568602686727,0.45912868918423,0.892751488462084,0.500911563856349
ENSMUSE00000842675,NA,NA,0.291057161737589,NA,0.737660880058434,0.927680775568926,0.545865552239123,0.39150817532459,0.963825041832279,0.838057039483566
ENSMUSE00000842928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000842997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000843280,NA,NA,0.508164525492363,NA,0.862737028702285,0.989720113032121,0.662145239314851,NA,0.896371610653681,0.853656778869342
ENSMUSE00000843371,0.999905437934732,0.977259806091056,0.598689296240912,0.910126929527089,0.0811178503411437,0.965919500463496,0.251873566450124,0.93790252893549,0.0247443045442096,0.115032890595226
ENSMUSE00000843392,NA,NA,0.222415174621002,0.86494239933416,0.0358213181146847,0.908742578669463,0.533473422940585,0.0492043335952713,0.305055072991134,0.816282617838189
ENSMUSE00000843487,NA,NA,NA,NA,0.306540937151708,NA,0.60700340772789,NA,NA,NA
ENSMUSE00000843543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000843548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000843881,0.999905437934732,0.977259806091056,0.0040090769298726,0.935592669921574,9.67156127960649e-05,0.993497454103825,0.00425937125862585,0.0069213035672339,1.41737415699332e-05,0.000505247676823144
ENSMUSE00000843996,NA,NA,0.0122297826075179,0.824647691870276,0.00337616287844734,0.761499084127003,0.0183856495410473,0.0990465986262763,0.0277501977535088,0.00101043204176803
ENSMUSE00000844046,0.999905437934732,0.983319697940326,0.0658058493195595,0.959486482593407,0.0626222387849664,0.561270447742591,0.0748469608056602,0.0261751955714709,0.001214679655863,2.07403825925742e-06
ENSMUSE00000844127,0.999905437934732,NA,0.474899865965108,0.86494239933416,0.919972766048408,0.821156125184739,0.956952776858233,0.885591450435939,0.365707539064755,0.736778591442939
ENSMUSE00000844131,NA,NA,NA,NA,0.773083894935805,NA,0.59664092695536,NA,NA,NA
ENSMUSE00000844284,NA,NA,0.340404494409083,NA,0.0448621034072798,NA,0.0578093397717978,NA,0.180403765651692,0.0631290674365651
ENSMUSE00000844292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000844399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000844609,NA,NA,NA,NA,0.788747599364032,NA,0.331173498617971,NA,0.996644009269358,0.546512646033237
ENSMUSE00000844611,NA,NA,0.610182139044201,NA,0.561139145301708,0.974591592159382,0.349060978930536,0.112802520591367,0.110703638617732,0.0112091725241831
ENSMUSE00000844788,NA,NA,NA,NA,0.700610610941948,NA,0.931234119331579,NA,0.805526051602079,0.858604660522381
ENSMUSE00000844792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000844807,0.999905437934732,NA,7.53057497522686e-07,0.949910488088206,0.000199304361293403,0.935346343364894,0.00134853593651922,0.000536402791645873,0.00118876655629694,0.0701063517291837
ENSMUSE00000844833,0.999905437934732,NA,0.0937383615443141,0.874205893820941,0.370931043203947,0.936186004037,0.470688863956759,0.0287009466767713,0.0722447750388866,0.324543736531653
ENSMUSE00000844902,NA,NA,NA,NA,0.966088389568701,NA,0.642461676015365,NA,NA,NA
ENSMUSE00000844920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000845003,NA,NA,NA,NA,0.768953801220141,NA,0.777729601938024,NA,0.859253510620044,0.791418177549052
ENSMUSE00000845046,NA,NA,0.00601425451734927,0.799763129037181,0.00171527084121753,0.965919500463496,0.000312164727816141,0.118454109132872,0.0669898370679507,0.00291951582780822
ENSMUSE00000845092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000845304,NA,NA,NA,NA,0.128420398144937,NA,0.940319412197371,NA,0.977254566317829,0.966297112312159
ENSMUSE00000845317,NA,NA,0.760636873883838,0.91334853896602,0.638381144987812,0.961529654940287,0.133715323234926,0.957507313956623,0.987486939065735,0.631800318299938
ENSMUSE00000845320,NA,NA,NA,NA,0.211313696149218,NA,0.554623635950726,NA,0.938299000615858,0.802393691062231
ENSMUSE00000845371,0.999905437934732,0.924139970405174,2.18215349777064e-05,0.878696643362829,4.49970981985617e-06,0.992475388098093,4.99595854072757e-05,0.000408345686706737,0.000153551151192456,0.00998583298386539
ENSMUSE00000845394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000845424,NA,NA,0.100251591839077,0.86494239933416,0.0444357031963232,0.773627308670095,0.263104156347752,0.917240666170443,0.202356678197886,0.991418984526345
ENSMUSE00000845602,NA,NA,0.913763798384726,NA,0.834342357567183,0.918658647853942,0.838689307583586,0.131482539054411,0.927792493720718,0.814058295516807
ENSMUSE00000845697,0.999905437934732,NA,0.310098922899108,0.86494239933416,0.512063536477897,0.895368846550969,0.205216136841033,0.38073164316663,0.93937084511086,0.711304736696091
ENSMUSE00000845705,NA,NA,NA,NA,0.601652825887543,NA,0.218690652467725,NA,NA,NA
ENSMUSE00000845735,NA,NA,0.426741483531522,NA,0.774160340316936,NA,0.36294544572896,NA,0.487760375167059,0.582993650028507
ENSMUSE00000845737,0.999905437934732,NA,4.57732722677441e-08,0.0718814329454216,2.43451880301714e-12,1.27804508007937e-09,4.72733466377266e-14,0.000798954733479264,0.000702745952287506,0.605466131049663
ENSMUSE00000845772,NA,NA,NA,NA,NA,NA,0.970454480139249,NA,NA,NA
ENSMUSE00000845799,NA,NA,0.394593795707647,NA,0.444744739274167,0.984389530400172,0.311003898495777,0.663654421932658,0.99845708333128,0.924782997721852
ENSMUSE00000846016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSMUSE00000846036,NA,NA,0.171093645092412,NA,0.135827322097905,NA,0.0895860866707682,NA,0.133014149227447,0.102797687280184
ENSMUSE00000846068,NA,NA,NA,NA,NA,NA,1,NA,NA,NA
ENSMUSE00000846224,NA,NA,0.0192331238321057,0.970411270221153,0.539487665805297,0.992475388098093,0.846956623115313,0.0511055132950912,0.405662232381457,0.953343595794759
ENSMUSE00000846229,0.999905437934732,NA,0.582141750752248,0.907581938239385,0.797460893727381,0.95859882234375,0.575446677914481,0.803027077565614,0.986725544971542,0.940215470598296
